,Unnamed: 0.1, Temperatura (C), Humedad (%),Fecha,Hora
532,532,32.8,40.3,24/10/2022,24/10/2022
533,533,32.8,40.5,24/10/2022,24/10/2022
534,534,32.8,40.6,24/10/2022,24/10/2022
535,535,32.9,40.8,24/10/2022,24/10/2022
536,536,32.9,40.7,24/10/2022,24/10/2022
537,537,32.9,40.7,24/10/2022,24/10/2022
538,538,32.6,40.8,24/10/2022,24/10/2022
539,539,32.4,41.1,24/10/2022,24/10/2022
540,540,32.2,41.7,24/10/2022,24/10/2022
541,541,31.9,42.0,24/10/2022,24/10/2022
542,542,31.7,42.4,24/10/2022,24/10/2022
543,543,31.6,42.9,24/10/2022,24/10/2022
544,544,31.3,42.8,24/10/2022,24/10/2022
545,545,30.9,43.5,24/10/2022,24/10/2022
546,546,30.6,43.7,24/10/2022,24/10/2022
547,547,30.3,44.1,24/10/2022,24/10/2022
548,548,30.0,44.7,24/10/2022,24/10/2022
549,549,29.8,45.4,24/10/2022,24/10/2022
550,550,29.7,46.0,24/10/2022,24/10/2022
551,551,29.7,46.5,24/10/2022,24/10/2022
552,552,29.7,46.9,24/10/2022,24/10/2022
553,553,29.7,47.1,24/10/2022,24/10/2022
554,554,29.8,47.7,24/10/2022,24/10/2022
555,555,29.9,48.0,24/10/2022,24/10/2022
556,556,29.9,48.0,24/10/2022,24/10/2022
557,557,30.0,47.8,24/10/2022,24/10/2022
558,558,30.1,48.0,24/10/2022,24/10/2022
559,559,30.0,47.8,24/10/2022,24/10/2022
560,560,30.1,47.8,24/10/2022,24/10/2022
561,561,30.2,47.5,24/10/2022,24/10/2022
562,562,30.3,47.5,24/10/2022,24/10/2022
563,563,30.4,47.4,24/10/2022,24/10/2022
564,564,30.5,47.2,24/10/2022,24/10/2022
565,565,30.6,46.9,24/10/2022,24/10/2022
566,566,30.6,46.9,24/10/2022,24/10/2022
567,567,30.8,46.9,24/10/2022,24/10/2022
568,568,30.9,46.5,24/10/2022,24/10/2022
569,569,31.0,46.3,24/10/2022,24/10/2022
570,570,31.2,46.0,24/10/2022,24/10/2022
571,571,31.3,45.6,24/10/2022,24/10/2022
572,572,31.4,45.4,24/10/2022,24/10/2022
573,573,31.5,45.1,24/10/2022,24/10/2022
574,574,31.6,44.8,24/10/2022,24/10/2022
575,575,31.8,44.7,24/10/2022,24/10/2022
576,576,31.9,44.5,24/10/2022,24/10/2022
577,577,31.9,44.3,24/10/2022,24/10/2022
578,578,31.9,44.0,24/10/2022,24/10/2022
579,579,31.9,43.6,24/10/2022,24/10/2022
580,580,31.9,43.4,24/10/2022,24/10/2022
581,581,31.8,43.4,24/10/2022,24/10/2022
582,582,31.8,43.4,24/10/2022,24/10/2022
583,583,31.7,43.3,24/10/2022,24/10/2022
584,584,31.5,43.4,24/10/2022,24/10/2022
585,585,31.5,43.8,24/10/2022,24/10/2022
586,586,31.5,43.9,24/10/2022,24/10/2022
587,587,31.6,43.9,24/10/2022,24/10/2022
588,588,31.7,43.9,24/10/2022,24/10/2022
589,589,31.8,43.7,24/10/2022,24/10/2022
590,590,31.9,43.5,24/10/2022,24/10/2022
591,591,32.0,43.5,24/10/2022,24/10/2022
592,592,32.1,43.4,24/10/2022,24/10/2022
593,593,32.2,43.2,24/10/2022,24/10/2022
594,594,32.2,43.2,24/10/2022,24/10/2022
595,595,32.2,43.1,24/10/2022,24/10/2022
596,596,32.0,43.0,24/10/2022,24/10/2022
597,597,31.9,43.0,24/10/2022,24/10/2022
598,598,31.8,43.3,24/10/2022,24/10/2022
599,599,31.6,43.6,24/10/2022,24/10/2022
600,600,31.5,43.7,24/10/2022,24/10/2022
601,601,31.5,43.9,24/10/2022,24/10/2022
602,602,31.4,43.7,24/10/2022,24/10/2022
603,603,31.3,44.1,24/10/2022,24/10/2022
604,604,31.3,44.1,24/10/2022,24/10/2022
605,605,31.2,44.3,24/10/2022,24/10/2022
606,606,31.1,44.6,24/10/2022,24/10/2022
607,607,31.1,44.4,24/10/2022,24/10/2022
608,608,31.0,44.6,24/10/2022,24/10/2022
609,609,31.0,45.0,24/10/2022,24/10/2022
610,610,31.0,45.1,24/10/2022,24/10/2022
611,611,31.0,45.0,24/10/2022,24/10/2022
612,612,31.0,45.2,24/10/2022,24/10/2022
613,613,30.9,45.2,24/10/2022,24/10/2022
614,614,30.9,45.3,24/10/2022,24/10/2022
615,615,30.8,45.3,24/10/2022,24/10/2022
616,616,30.7,45.5,24/10/2022,24/10/2022
617,617,30.6,45.5,24/10/2022,24/10/2022
618,618,30.5,45.7,24/10/2022,24/10/2022
619,619,30.5,45.9,24/10/2022,24/10/2022
620,620,30.4,45.8,24/10/2022,24/10/2022
621,621,30.3,45.7,24/10/2022,24/10/2022
622,622,30.3,45.7,24/10/2022,24/10/2022
623,623,30.2,45.7,24/10/2022,24/10/2022
624,624,30.2,45.8,24/10/2022,24/10/2022
625,625,30.2,45.9,24/10/2022,24/10/2022
626,626,30.2,45.9,24/10/2022,24/10/2022
627,627,30.2,46.0,24/10/2022,24/10/2022
628,628,30.1,45.9,24/10/2022,24/10/2022
629,629,30.1,45.9,24/10/2022,24/10/2022
630,630,30.1,45.9,24/10/2022,24/10/2022
631,631,30.1,46.0,24/10/2022,24/10/2022
632,632,30.1,45.9,24/10/2022,24/10/2022
633,633,30.1,46.0,24/10/2022,24/10/2022
634,634,30.1,46.0,24/10/2022,24/10/2022
635,635,30.2,46.2,24/10/2022,24/10/2022
636,636,30.2,46.2,24/10/2022,24/10/2022
637,637,30.2,46.1,24/10/2022,24/10/2022
638,638,30.1,45.6,24/10/2022,24/10/2022
639,639,30.0,45.9,24/10/2022,24/10/2022
640,640,29.8,45.6,24/10/2022,24/10/2022
641,641,29.7,45.6,24/10/2022,24/10/2022
642,642,29.6,45.6,24/10/2022,24/10/2022
643,643,29.4,45.8,24/10/2022,24/10/2022
644,644,29.3,46.2,24/10/2022,24/10/2022
645,645,29.3,46.6,24/10/2022,24/10/2022
646,646,29.2,46.7,24/10/2022,24/10/2022
647,647,29.3,46.9,24/10/2022,24/10/2022
648,648,29.3,47.4,24/10/2022,24/10/2022
649,649,29.4,47.6,24/10/2022,24/10/2022
650,650,29.5,47.8,24/10/2022,24/10/2022
651,651,29.5,47.8,24/10/2022,24/10/2022
652,652,29.6,47.7,24/10/2022,24/10/2022
653,653,29.7,47.6,24/10/2022,24/10/2022
654,654,29.9,47.6,24/10/2022,24/10/2022
655,655,30.1,47.6,24/10/2022,24/10/2022
656,656,30.2,47.4,24/10/2022,24/10/2022
657,657,30.3,47.2,24/10/2022,24/10/2022
658,658,30.5,47.0,24/10/2022,24/10/2022
659,659,30.7,46.8,24/10/2022,24/10/2022
660,660,30.9,46.5,24/10/2022,24/10/2022
661,661,31.0,46.1,24/10/2022,24/10/2022
662,662,31.1,45.7,24/10/2022,24/10/2022
663,663,31.2,45.1,24/10/2022,24/10/2022
664,664,31.1,44.8,24/10/2022,24/10/2022
665,665,31.2,44.8,24/10/2022,24/10/2022
666,666,31.2,44.5,24/10/2022,24/10/2022
667,667,31.3,43.9,24/10/2022,24/10/2022
668,668,31.2,43.6,24/10/2022,24/10/2022
669,669,31.2,43.6,24/10/2022,24/10/2022
670,670,31.3,43.6,24/10/2022,24/10/2022
671,671,31.4,43.5,24/10/2022,24/10/2022
672,672,31.5,43.4,24/10/2022,24/10/2022
673,673,31.6,43.4,24/10/2022,24/10/2022
674,674,31.8,43.3,24/10/2022,24/10/2022
675,675,31.9,43.2,24/10/2022,24/10/2022
676,676,32.0,42.9,24/10/2022,24/10/2022
677,677,32.1,42.8,24/10/2022,24/10/2022
678,678,32.2,42.5,24/10/2022,24/10/2022
679,679,32.2,42.2,24/10/2022,24/10/2022
680,680,32.3,42.1,24/10/2022,24/10/2022
681,681,32.5,41.9,24/10/2022,24/10/2022
682,682,32.6,41.7,24/10/2022,24/10/2022
683,683,32.6,41.8,24/10/2022,24/10/2022
684,684,32.7,42.0,24/10/2022,24/10/2022
685,685,32.7,41.8,24/10/2022,24/10/2022
686,686,32.6,41.6,24/10/2022,24/10/2022
687,687,32.6,41.6,24/10/2022,24/10/2022
688,688,32.6,41.6,24/10/2022,24/10/2022
689,689,32.5,41.2,24/10/2022,24/10/2022
690,690,32.5,41.3,24/10/2022,24/10/2022
691,691,32.4,41.4,24/10/2022,24/10/2022
692,692,32.3,41.6,24/10/2022,24/10/2022
693,693,32.3,41.9,24/10/2022,24/10/2022
694,694,32.3,42.1,24/10/2022,24/10/2022
695,695,32.3,42.2,24/10/2022,24/10/2022
696,696,32.2,42.0,24/10/2022,24/10/2022
697,697,32.2,42.1,24/10/2022,24/10/2022
698,698,32.2,42.3,24/10/2022,24/10/2022
699,699,32.2,42.3,24/10/2022,24/10/2022
700,700,32.2,42.4,24/10/2022,24/10/2022
701,701,32.1,42.3,24/10/2022,24/10/2022
702,702,32.1,42.4,24/10/2022,24/10/2022
703,703,32.0,42.6,24/10/2022,24/10/2022
704,704,32.0,42.6,24/10/2022,24/10/2022
705,705,32.0,42.6,24/10/2022,24/10/2022
706,706,31.9,42.5,24/10/2022,24/10/2022
707,707,31.9,42.5,24/10/2022,24/10/2022
708,708,32.0,42.6,24/10/2022,24/10/2022
709,709,32.0,42.6,24/10/2022,24/10/2022
710,710,32.0,42.6,24/10/2022,24/10/2022
711,711,32.1,42.7,24/10/2022,24/10/2022
712,712,32.1,42.6,24/10/2022,24/10/2022
713,713,32.1,42.5,24/10/2022,24/10/2022
714,714,32.2,42.5,24/10/2022,24/10/2022
715,715,32.1,42.1,24/10/2022,24/10/2022
716,716,32.1,42.2,24/10/2022,24/10/2022
717,717,32.1,42.2,24/10/2022,24/10/2022
718,718,32.2,42.1,24/10/2022,24/10/2022
719,719,32.2,42.1,24/10/2022,24/10/2022
720,720,32.1,42.0,24/10/2022,24/10/2022
721,721,32.1,42.1,24/10/2022,24/10/2022
722,722,32.0,42.0,24/10/2022,24/10/2022
723,723,31.9,41.3,24/10/2022,24/10/2022
724,724,31.6,41.0,24/10/2022,24/10/2022
725,725,31.3,41.5,24/10/2022,24/10/2022
726,726,30.9,41.9,24/10/2022,24/10/2022
727,727,30.6,42.5,24/10/2022,24/10/2022
728,728,30.4,43.3,24/10/2022,24/10/2022
729,729,30.3,43.7,24/10/2022,24/10/2022
730,730,30.3,44.0,24/10/2022,24/10/2022
731,731,30.4,44.0,24/10/2022,24/10/2022
732,732,30.5,43.7,24/10/2022,24/10/2022
733,733,30.5,43.7,24/10/2022,24/10/2022
734,734,30.6,43.9,24/10/2022,24/10/2022
735,735,30.7,44.0,24/10/2022,24/10/2022
736,736,30.9,44.0,24/10/2022,24/10/2022
737,737,31.0,44.0,24/10/2022,24/10/2022
738,738,31.2,44.0,24/10/2022,24/10/2022
739,739,31.4,44.1,24/10/2022,24/10/2022
740,740,31.6,44.0,24/10/2022,24/10/2022
741,741,31.8,43.7,24/10/2022,24/10/2022
742,742,32.0,43.3,24/10/2022,24/10/2022
743,743,32.2,43.0,24/10/2022,24/10/2022
744,744,32.4,42.1,24/10/2022,24/10/2022
745,745,32.4,41.6,24/10/2022,24/10/2022
746,746,32.3,41.5,24/10/2022,24/10/2022
747,747,32.3,41.6,24/10/2022,24/10/2022
748,748,32.3,41.5,24/10/2022,24/10/2022
749,749,32.4,41.2,24/10/2022,24/10/2022
750,750,32.5,41.0,24/10/2022,24/10/2022
751,751,32.5,40.8,24/10/2022,24/10/2022
752,752,32.6,40.7,24/10/2022,24/10/2022
753,753,32.7,40.9,24/10/2022,24/10/2022
754,754,32.8,40.6,24/10/2022,24/10/2022
755,755,32.8,40.6,24/10/2022,24/10/2022
756,756,32.9,40.5,24/10/2022,24/10/2022
757,757,32.9,40.4,24/10/2022,24/10/2022
758,758,32.9,40.3,24/10/2022,24/10/2022
759,759,32.9,40.3,24/10/2022,24/10/2022
760,760,32.9,40.5,24/10/2022,24/10/2022
761,761,32.8,40.4,24/10/2022,24/10/2022
762,762,32.7,40.6,24/10/2022,24/10/2022
763,763,32.7,40.8,24/10/2022,24/10/2022
764,764,32.6,40.9,24/10/2022,24/10/2022
765,765,32.6,41.5,24/10/2022,24/10/2022
766,766,32.5,42.0,24/10/2022,24/10/2022
767,767,32.5,42.6,24/10/2022,24/10/2022
768,768,32.4,42.9,24/10/2022,24/10/2022
769,769,32.4,42.0,24/10/2022,24/10/2022
770,770,32.3,41.5,24/10/2022,24/10/2022
771,771,32.1,41.6,24/10/2022,24/10/2022
772,772,31.9,41.9,24/10/2022,24/10/2022
773,773,31.9,42.4,24/10/2022,24/10/2022
774,774,31.9,42.3,24/10/2022,24/10/2022
775,775,31.8,42.4,24/10/2022,24/10/2022
776,776,31.9,42.7,24/10/2022,24/10/2022
777,777,31.9,42.7,24/10/2022,24/10/2022
778,778,31.9,43.1,24/10/2022,24/10/2022
779,779,31.9,42.6,24/10/2022,24/10/2022
780,780,31.9,42.6,24/10/2022,24/10/2022
781,781,31.9,42.7,24/10/2022,24/10/2022
782,782,31.8,42.5,24/10/2022,24/10/2022
783,783,31.8,42.0,24/10/2022,24/10/2022
784,784,31.6,42.0,24/10/2022,24/10/2022
785,785,31.6,42.1,24/10/2022,24/10/2022
786,786,31.5,42.2,24/10/2022,24/10/2022
787,787,31.5,42.5,24/10/2022,24/10/2022
788,788,31.6,42.6,24/10/2022,24/10/2022
789,789,31.6,42.2,24/10/2022,24/10/2022
790,790,31.5,41.9,24/10/2022,24/10/2022
791,791,31.5,42.0,24/10/2022,24/10/2022
792,792,31.5,42.0,24/10/2022,24/10/2022
793,793,31.5,42.2,24/10/2022,24/10/2022
794,794,31.5,42.3,24/10/2022,24/10/2022
795,795,31.6,42.4,24/10/2022,24/10/2022
796,796,31.6,42.4,24/10/2022,24/10/2022
797,797,31.7,42.3,24/10/2022,24/10/2022
798,798,31.7,42.4,24/10/2022,24/10/2022
799,799,31.8,42.5,24/10/2022,24/10/2022
800,800,31.8,42.6,24/10/2022,24/10/2022
801,801,31.9,42.6,24/10/2022,24/10/2022
802,802,31.9,42.2,24/10/2022,24/10/2022
803,803,32.0,42.3,24/10/2022,24/10/2022
804,804,32.0,42.3,24/10/2022,24/10/2022
805,805,32.1,42.3,24/10/2022,24/10/2022
806,806,32.2,42.4,24/10/2022,24/10/2022
807,807,32.2,42.2,24/10/2022,24/10/2022
808,808,32.1,42.3,24/10/2022,24/10/2022
809,809,32.1,42.3,24/10/2022,24/10/2022
810,810,32.1,42.4,24/10/2022,24/10/2022
811,811,32.0,42.4,24/10/2022,24/10/2022
812,812,31.9,42.6,24/10/2022,24/10/2022
813,813,31.9,42.8,24/10/2022,24/10/2022
814,814,31.9,42.6,24/10/2022,24/10/2022
815,815,31.8,42.6,24/10/2022,24/10/2022
816,816,31.8,42.6,24/10/2022,24/10/2022
817,817,31.7,42.9,24/10/2022,24/10/2022
818,818,31.7,43.2,24/10/2022,24/10/2022
819,819,31.6,43.3,24/10/2022,24/10/2022
820,820,31.6,43.1,24/10/2022,24/10/2022
821,821,31.6,43.0,24/10/2022,24/10/2022
822,822,31.6,42.9,24/10/2022,24/10/2022
823,823,31.5,42.7,24/10/2022,24/10/2022
824,824,31.5,42.8,24/10/2022,24/10/2022
825,825,31.5,42.8,24/10/2022,24/10/2022
826,826,31.3,42.7,24/10/2022,24/10/2022
827,827,31.3,42.9,24/10/2022,24/10/2022
828,828,31.2,43.0,24/10/2022,24/10/2022
829,829,31.2,43.3,24/10/2022,24/10/2022
830,830,31.1,43.4,24/10/2022,24/10/2022
831,831,31.0,43.5,24/10/2022,24/10/2022
832,832,30.9,43.7,24/10/2022,24/10/2022
833,833,30.9,44.0,24/10/2022,24/10/2022
834,834,30.8,44.0,24/10/2022,24/10/2022
835,835,30.7,44.2,24/10/2022,24/10/2022
836,836,30.7,44.5,24/10/2022,24/10/2022
837,837,30.7,44.5,24/10/2022,24/10/2022
838,838,30.6,44.6,24/10/2022,24/10/2022
839,839,30.5,44.7,24/10/2022,24/10/2022
840,840,30.5,45.0,24/10/2022,24/10/2022
841,841,30.4,45.1,24/10/2022,24/10/2022
842,842,30.3,45.3,24/10/2022,24/10/2022
843,843,30.3,45.5,24/10/2022,24/10/2022
844,844,30.3,45.7,24/10/2022,24/10/2022
845,845,30.2,45.7,24/10/2022,24/10/2022
846,846,30.2,45.8,24/10/2022,24/10/2022
847,847,30.2,45.9,24/10/2022,24/10/2022
848,848,30.3,45.9,24/10/2022,24/10/2022
849,849,30.2,45.6,24/10/2022,24/10/2022
850,850,30.2,45.6,24/10/2022,24/10/2022
851,851,30.2,45.6,24/10/2022,24/10/2022
852,852,30.2,45.6,24/10/2022,24/10/2022
853,853,30.2,45.6,24/10/2022,24/10/2022
854,854,30.1,45.5,24/10/2022,24/10/2022
855,855,30.1,45.4,24/10/2022,24/10/2022
856,856,30.1,45.4,24/10/2022,24/10/2022
857,857,30.1,45.4,24/10/2022,24/10/2022
858,858,30.1,45.5,24/10/2022,24/10/2022
859,859,30.1,45.6,24/10/2022,24/10/2022
860,860,30.1,45.7,24/10/2022,24/10/2022
861,861,30.1,45.8,24/10/2022,24/10/2022
862,862,30.0,45.6,24/10/2022,24/10/2022
863,863,30.0,45.8,24/10/2022,24/10/2022
864,864,30.0,46.0,24/10/2022,24/10/2022
865,865,29.9,46.0,24/10/2022,24/10/2022
866,866,29.9,45.9,24/10/2022,24/10/2022
867,867,29.8,45.7,24/10/2022,24/10/2022
868,868,29.7,45.5,24/10/2022,24/10/2022
869,869,29.6,45.5,24/10/2022,24/10/2022
870,870,29.4,45.8,24/10/2022,24/10/2022
871,871,29.3,46.0,24/10/2022,24/10/2022
872,872,29.1,46.1,24/10/2022,24/10/2022
873,873,28.9,46.3,24/10/2022,24/10/2022
874,874,28.8,46.5,24/10/2022,24/10/2022
875,875,28.6,46.8,24/10/2022,24/10/2022
876,876,28.4,47.2,24/10/2022,24/10/2022
877,877,28.2,47.5,24/10/2022,24/10/2022
878,878,28.1,47.7,24/10/2022,24/10/2022
879,879,28.0,48.1,24/10/2022,24/10/2022
880,880,27.9,48.4,24/10/2022,24/10/2022
881,881,27.9,48.8,24/10/2022,24/10/2022
882,882,27.9,49.0,24/10/2022,24/10/2022
883,883,27.9,49.1,24/10/2022,24/10/2022
884,884,27.9,49.2,24/10/2022,24/10/2022
885,885,28.0,49.3,24/10/2022,24/10/2022
886,886,28.0,49.3,24/10/2022,24/10/2022
887,887,28.0,49.3,24/10/2022,24/10/2022
888,888,28.1,49.3,24/10/2022,24/10/2022
889,889,28.1,49.4,24/10/2022,24/10/2022
890,890,28.1,49.3,24/10/2022,24/10/2022
891,891,28.2,49.3,24/10/2022,24/10/2022
892,892,28.2,49.2,24/10/2022,24/10/2022
893,893,28.3,49.1,24/10/2022,24/10/2022
894,894,28.3,49.1,24/10/2022,24/10/2022
895,895,28.3,49.1,24/10/2022,24/10/2022
896,896,28.4,49.1,24/10/2022,24/10/2022
897,897,28.5,49.1,24/10/2022,24/10/2022
898,898,28.5,49.1,24/10/2022,24/10/2022
899,899,28.5,49.0,24/10/2022,24/10/2022
900,900,28.6,49.0,24/10/2022,24/10/2022
901,901,28.6,48.9,24/10/2022,24/10/2022
902,902,28.7,48.9,24/10/2022,24/10/2022
903,903,28.8,48.9,24/10/2022,24/10/2022
904,904,28.9,48.8,24/10/2022,24/10/2022
905,905,28.9,48.6,24/10/2022,24/10/2022
906,906,29.0,48.7,24/10/2022,24/10/2022
907,907,29.0,48.5,24/10/2022,24/10/2022
908,908,29.1,48.5,24/10/2022,24/10/2022
909,909,29.1,48.4,24/10/2022,24/10/2022
910,910,29.2,48.6,24/10/2022,24/10/2022
911,911,29.1,48.5,24/10/2022,24/10/2022
912,912,29.1,48.4,24/10/2022,24/10/2022
913,913,29.1,48.4,24/10/2022,24/10/2022
914,914,29.0,48.4,24/10/2022,24/10/2022
915,915,29.0,48.4,24/10/2022,24/10/2022
916,916,29.0,48.4,24/10/2022,24/10/2022
917,917,29.0,48.5,24/10/2022,24/10/2022
918,918,29.0,48.4,24/10/2022,24/10/2022
919,919,29.0,48.4,24/10/2022,24/10/2022
920,920,29.0,48.6,24/10/2022,24/10/2022
921,921,29.0,48.6,24/10/2022,24/10/2022
922,922,29.0,48.6,24/10/2022,24/10/2022
923,923,29.0,48.6,24/10/2022,24/10/2022
924,924,29.0,48.6,24/10/2022,24/10/2022
925,925,28.9,48.6,24/10/2022,24/10/2022
926,926,28.9,48.8,24/10/2022,24/10/2022
927,927,29.0,49.1,24/10/2022,24/10/2022
928,928,28.9,49.1,24/10/2022,24/10/2022
929,929,28.9,49.2,24/10/2022,24/10/2022
930,930,28.9,49.4,24/10/2022,24/10/2022
931,931,28.9,49.5,24/10/2022,24/10/2022
932,932,28.9,49.6,24/10/2022,24/10/2022
933,933,28.9,49.6,24/10/2022,24/10/2022
934,934,28.8,49.5,24/10/2022,24/10/2022
935,935,28.8,49.5,24/10/2022,24/10/2022
936,936,28.9,49.4,24/10/2022,24/10/2022
937,937,28.9,49.3,24/10/2022,24/10/2022
938,938,28.9,49.3,24/10/2022,24/10/2022
939,939,28.9,49.3,24/10/2022,24/10/2022
940,940,28.9,49.4,24/10/2022,24/10/2022
941,941,28.9,49.5,24/10/2022,24/10/2022
942,942,28.9,49.4,24/10/2022,24/10/2022
943,943,28.9,49.4,24/10/2022,24/10/2022
944,944,29.0,49.3,24/10/2022,24/10/2022
945,945,29.0,49.3,24/10/2022,24/10/2022
946,946,29.0,49.3,24/10/2022,24/10/2022
947,947,29.0,49.5,24/10/2022,24/10/2022
948,948,28.9,49.6,24/10/2022,24/10/2022
949,949,28.9,49.8,24/10/2022,24/10/2022
950,950,28.9,50.2,24/10/2022,24/10/2022
951,951,28.9,50.5,24/10/2022,24/10/2022
952,952,28.8,50.7,24/10/2022,24/10/2022
953,953,28.8,50.9,24/10/2022,24/10/2022
954,954,28.7,50.8,24/10/2022,24/10/2022
955,955,28.8,50.8,24/10/2022,24/10/2022
956,956,28.7,50.7,24/10/2022,24/10/2022
957,957,28.7,50.6,24/10/2022,24/10/2022
958,958,28.7,50.4,24/10/2022,24/10/2022
959,959,28.7,50.0,24/10/2022,24/10/2022
960,960,28.7,50.2,24/10/2022,24/10/2022
961,961,28.7,50.0,24/10/2022,24/10/2022
962,962,28.7,49.8,24/10/2022,24/10/2022
963,963,28.7,49.6,24/10/2022,24/10/2022
964,964,28.7,49.7,24/10/2022,24/10/2022
965,965,28.7,49.6,24/10/2022,24/10/2022
966,966,28.6,49.5,24/10/2022,24/10/2022
967,967,28.6,49.5,24/10/2022,24/10/2022
968,968,28.6,49.5,24/10/2022,24/10/2022
969,969,28.6,49.5,24/10/2022,24/10/2022
970,970,28.6,49.4,24/10/2022,24/10/2022
971,971,28.6,49.4,24/10/2022,24/10/2022
972,972,28.6,49.4,24/10/2022,24/10/2022
973,973,28.6,49.4,24/10/2022,24/10/2022
974,974,28.6,49.4,24/10/2022,24/10/2022
975,975,28.6,49.5,24/10/2022,24/10/2022
976,976,28.7,49.7,24/10/2022,24/10/2022
977,977,28.7,49.7,24/10/2022,24/10/2022
978,978,28.6,49.9,24/10/2022,24/10/2022
979,979,28.6,49.8,24/10/2022,24/10/2022
980,980,28.6,49.7,24/10/2022,24/10/2022
981,981,28.7,49.8,24/10/2022,24/10/2022
982,982,28.7,49.7,24/10/2022,24/10/2022
983,983,28.6,49.5,24/10/2022,24/10/2022
984,984,28.6,49.5,24/10/2022,24/10/2022
985,985,28.6,49.5,24/10/2022,24/10/2022
986,986,28.7,49.4,24/10/2022,24/10/2022
987,987,28.6,49.4,24/10/2022,24/10/2022
988,988,28.6,49.5,24/10/2022,24/10/2022
989,989,28.6,49.5,24/10/2022,24/10/2022
990,990,28.6,49.6,24/10/2022,24/10/2022
991,991,28.6,49.5,24/10/2022,24/10/2022
992,992,28.6,49.5,24/10/2022,24/10/2022
993,993,28.5,49.5,24/10/2022,24/10/2022
994,994,28.5,49.7,24/10/2022,24/10/2022
995,995,28.5,49.8,24/10/2022,24/10/2022
996,996,28.5,49.9,24/10/2022,24/10/2022
997,997,28.4,49.6,24/10/2022,24/10/2022
998,998,28.3,49.6,24/10/2022,24/10/2022
999,999,28.2,49.9,24/10/2022,24/10/2022
1000,1000,28.1,50.0,24/10/2022,24/10/2022
1001,1001,27.9,50.3,24/10/2022,24/10/2022
1002,1002,27.7,50.5,24/10/2022,24/10/2022
1003,1003,27.6,50.6,24/10/2022,24/10/2022
1004,1004,27.5,50.8,24/10/2022,24/10/2022
1005,1005,27.4,51.0,24/10/2022,24/10/2022
1006,1006,27.4,51.2,24/10/2022,24/10/2022
1007,1007,27.3,51.3,24/10/2022,24/10/2022
1008,1008,27.2,51.4,24/10/2022,24/10/2022
1009,1009,27.1,51.5,24/10/2022,24/10/2022
1010,1010,27.0,51.8,24/10/2022,24/10/2022
1011,1011,26.9,52.2,24/10/2022,24/10/2022
1012,1012,26.8,52.6,24/10/2022,24/10/2022
1013,1013,26.7,52.8,24/10/2022,24/10/2022
1014,1014,26.6,52.9,24/10/2022,24/10/2022
1015,1015,26.6,53.3,24/10/2022,24/10/2022
1016,1016,26.7,53.6,24/10/2022,24/10/2022
1017,1017,26.7,53.8,24/10/2022,24/10/2022
1018,1018,26.7,53.9,24/10/2022,24/10/2022
1019,1019,26.8,54.1,24/10/2022,24/10/2022
1020,1020,26.8,54.1,24/10/2022,24/10/2022
1021,1021,26.8,54.1,24/10/2022,24/10/2022
1022,1022,26.9,54.3,24/10/2022,24/10/2022
1023,1023,26.9,54.1,24/10/2022,24/10/2022
1024,1024,26.9,54.1,24/10/2022,24/10/2022
1025,1025,26.9,53.8,24/10/2022,24/10/2022
1026,1026,26.9,53.9,24/10/2022,24/10/2022
1027,1027,27.0,54.0,24/10/2022,24/10/2022
1028,1028,27.0,53.9,24/10/2022,24/10/2022
1029,1029,27.0,53.8,24/10/2022,24/10/2022
1030,1030,27.1,53.7,24/10/2022,24/10/2022
1031,1031,27.1,53.6,24/10/2022,24/10/2022
1032,1032,27.1,53.5,24/10/2022,24/10/2022
1033,1033,27.1,53.2,24/10/2022,24/10/2022
1034,1034,27.1,53.1,24/10/2022,24/10/2022
1035,1035,27.1,52.9,24/10/2022,24/10/2022
1036,1036,27.1,52.9,24/10/2022,24/10/2022
1037,1037,27.1,52.9,24/10/2022,24/10/2022
1038,1038,27.1,52.9,24/10/2022,24/10/2022
1039,1039,27.1,52.9,24/10/2022,24/10/2022
1040,1040,27.1,52.8,24/10/2022,24/10/2022
1041,1041,27.2,52.9,24/10/2022,24/10/2022
1042,1042,27.2,52.8,24/10/2022,24/10/2022
1043,1043,27.2,52.8,24/10/2022,24/10/2022
1044,1044,27.3,52.8,24/10/2022,24/10/2022
1045,1045,27.2,52.7,24/10/2022,24/10/2022
1046,1046,27.3,52.8,24/10/2022,24/10/2022
1047,1047,27.3,52.8,24/10/2022,24/10/2022
1048,1048,27.4,52.9,24/10/2022,24/10/2022
1049,1049,27.4,53.0,24/10/2022,24/10/2022
1050,1050,27.5,53.2,24/10/2022,24/10/2022
1051,1051,27.4,53.3,24/10/2022,24/10/2022
1052,1052,27.5,53.4,24/10/2022,24/10/2022
1053,1053,27.5,53.4,24/10/2022,24/10/2022
1054,1054,27.5,53.4,24/10/2022,24/10/2022
1055,1055,27.5,53.3,24/10/2022,24/10/2022
1056,1056,27.6,53.2,24/10/2022,24/10/2022
1057,1057,27.6,53.2,24/10/2022,24/10/2022
1058,1058,27.6,53.1,24/10/2022,24/10/2022
1059,1059,27.6,53.0,24/10/2022,24/10/2022
1060,1060,27.6,53.0,24/10/2022,24/10/2022
1061,1061,27.7,53.0,24/10/2022,24/10/2022
1062,1062,27.7,52.9,24/10/2022,24/10/2022
1063,1063,27.7,52.8,24/10/2022,24/10/2022
