,Unnamed: 0.1, Temperatura (C), Humedad (%),Fecha,Hora
104,104,29.7,50.6,30/10/2022,30/10/2022
105,105,29.7,50.4,30/10/2022,30/10/2022
106,106,29.8,50.3,30/10/2022,30/10/2022
107,107,29.8,50.1,30/10/2022,30/10/2022
108,108,29.9,50.2,30/10/2022,30/10/2022
109,109,29.9,50.0,30/10/2022,30/10/2022
110,110,30.0,49.8,30/10/2022,30/10/2022
111,111,30.0,49.8,30/10/2022,30/10/2022
112,112,30.1,49.8,30/10/2022,30/10/2022
113,113,30.1,49.5,30/10/2022,30/10/2022
114,114,30.2,49.3,30/10/2022,30/10/2022
115,115,30.2,49.3,30/10/2022,30/10/2022
116,116,30.2,49.2,30/10/2022,30/10/2022
117,117,30.2,49.0,30/10/2022,30/10/2022
118,118,30.2,48.9,30/10/2022,30/10/2022
119,119,30.2,48.9,30/10/2022,30/10/2022
120,120,30.3,48.8,30/10/2022,30/10/2022
121,121,30.3,48.6,30/10/2022,30/10/2022
122,122,30.3,48.5,30/10/2022,30/10/2022
123,123,30.3,48.4,30/10/2022,30/10/2022
124,124,30.4,48.3,30/10/2022,30/10/2022
125,125,30.4,48.3,30/10/2022,30/10/2022
126,126,30.4,48.3,30/10/2022,30/10/2022
127,127,30.5,48.1,30/10/2022,30/10/2022
128,128,30.5,48.0,30/10/2022,30/10/2022
129,129,30.6,48.0,30/10/2022,30/10/2022
130,130,30.6,47.8,30/10/2022,30/10/2022
131,131,30.7,47.8,30/10/2022,30/10/2022
132,132,30.7,47.7,30/10/2022,30/10/2022
133,133,30.8,47.8,30/10/2022,30/10/2022
134,134,30.8,47.7,30/10/2022,30/10/2022
135,135,30.8,47.5,30/10/2022,30/10/2022
136,136,30.9,47.5,30/10/2022,30/10/2022
137,137,30.9,47.3,30/10/2022,30/10/2022
138,138,30.9,47.0,30/10/2022,30/10/2022
139,139,30.9,46.8,30/10/2022,30/10/2022
140,140,30.9,46.8,30/10/2022,30/10/2022
141,141,30.8,46.7,30/10/2022,30/10/2022
142,142,30.8,46.6,30/10/2022,30/10/2022
143,143,30.7,46.5,30/10/2022,30/10/2022
144,144,30.7,46.6,30/10/2022,30/10/2022
145,145,30.7,46.6,30/10/2022,30/10/2022
146,146,30.7,46.7,30/10/2022,30/10/2022
147,147,30.8,46.8,30/10/2022,30/10/2022
148,148,30.8,46.8,30/10/2022,30/10/2022
149,149,30.8,46.8,30/10/2022,30/10/2022
150,150,30.9,46.8,30/10/2022,30/10/2022
151,151,30.9,46.9,30/10/2022,30/10/2022
152,152,30.9,46.8,30/10/2022,30/10/2022
153,153,31.0,46.9,30/10/2022,30/10/2022
154,154,31.0,46.7,30/10/2022,30/10/2022
155,155,31.0,46.7,30/10/2022,30/10/2022
156,156,31.1,46.7,30/10/2022,30/10/2022
