,Unnamed: 0.1,Fecha, Temperatura (°C), Humedad (%),Hora
132,132,1/1/2021,21.8,68.6,1/1/2021
133,133,1/1/2021,21.8,69.0,1/1/2021
134,134,1/1/2021,21.8,69.0,1/1/2021
135,135,1/1/2021,21.8,69.4,1/1/2021
136,136,1/1/2021,21.8,69.4,1/1/2021
137,137,1/1/2021,21.8,69.3,1/1/2021
138,138,1/1/2021,21.8,69.2,1/1/2021
139,139,1/1/2021,21.8,69.1,1/1/2021
140,140,1/1/2021,21.8,69.1,1/1/2021
141,141,1/1/2021,21.8,69.2,1/1/2021
142,142,1/1/2021,21.8,69.2,1/1/2021
143,143,1/1/2021,21.8,69.4,1/1/2021
144,144,1/1/2021,21.8,69.5,1/1/2021
145,145,1/1/2021,21.8,69.6,1/1/2021
146,146,1/1/2021,21.8,69.4,1/1/2021
147,147,1/1/2021,21.8,69.5,1/1/2021
148,148,1/1/2021,21.8,69.8,1/1/2021
149,149,1/1/2021,21.8,70.0,1/1/2021
150,150,1/1/2021,21.8,70.1,1/1/2021
151,151,1/1/2021,21.8,70.1,1/1/2021
152,152,1/1/2021,21.8,70.1,1/1/2021
153,153,1/1/2021,21.8,70.4,1/1/2021
154,154,1/1/2021,21.8,70.6,1/1/2021
155,155,1/1/2021,21.8,70.5,1/1/2021
156,156,1/1/2021,21.8,70.3,1/1/2021
157,157,1/1/2021,21.8,70.3,1/1/2021
158,158,1/1/2021,21.7,70.4,1/1/2021
159,159,1/1/2021,21.7,70.3,1/1/2021
160,160,1/1/2021,21.7,70.1,1/1/2021
161,161,1/1/2021,21.7,70.1,1/1/2021
162,162,1/1/2021,21.7,70.0,1/1/2021
163,163,1/1/2021,21.7,69.9,1/1/2021
164,164,1/1/2021,21.7,69.9,1/1/2021
165,165,1/1/2021,21.6,69.6,1/1/2021
166,166,1/1/2021,21.7,69.5,1/1/2021
167,167,1/1/2021,21.6,69.6,1/1/2021
168,168,1/1/2021,21.6,69.8,1/1/2021
169,169,1/1/2021,21.7,70.1,1/1/2021
170,170,1/1/2021,21.6,70.3,1/1/2021
171,171,1/1/2021,21.6,70.5,1/1/2021
172,172,1/1/2021,21.6,70.6,1/1/2021
173,173,1/1/2021,21.6,70.6,1/1/2021
174,174,1/1/2021,21.6,70.6,1/1/2021
175,175,1/1/2021,21.6,70.7,1/1/2021
176,176,1/1/2021,21.6,70.7,1/1/2021
177,177,1/1/2021,21.6,70.6,1/1/2021
178,178,1/1/2021,21.6,70.6,1/1/2021
179,179,1/1/2021,21.6,70.7,1/1/2021
180,180,1/1/2021,21.6,70.5,1/1/2021
181,181,1/1/2021,21.6,70.4,1/1/2021
182,182,1/1/2021,21.6,70.3,1/1/2021
183,183,1/1/2021,21.6,70.0,1/1/2021
184,184,1/1/2021,21.6,70.0,1/1/2021
185,185,1/1/2021,21.6,70.1,1/1/2021
186,186,1/1/2021,21.6,70.1,1/1/2021
187,187,1/1/2021,21.6,70.2,1/1/2021
188,188,1/1/2021,21.7,70.0,1/1/2021
189,189,1/1/2021,21.7,69.8,1/1/2021
190,190,1/1/2021,21.7,69.7,1/1/2021
191,191,1/1/2021,21.7,69.6,1/1/2021
192,192,1/1/2021,21.8,69.6,1/1/2021
193,193,1/1/2021,21.8,69.6,1/1/2021
194,194,1/1/2021,21.8,69.5,1/1/2021
195,195,1/1/2021,21.8,69.3,1/1/2021
196,196,1/1/2021,21.9,69.3,1/1/2021
197,197,1/1/2021,21.9,69.3,1/1/2021
198,198,1/1/2021,21.9,69.1,1/1/2021
199,199,1/1/2021,21.9,69.3,1/1/2021
200,200,1/1/2021,22.0,69.7,1/1/2021
201,201,1/1/2021,22.0,69.8,1/1/2021
202,202,1/1/2021,22.0,69.7,1/1/2021
203,203,1/1/2021,22.0,69.7,1/1/2021
204,204,1/1/2021,22.0,69.5,1/1/2021
205,205,1/1/2021,22.0,69.4,1/1/2021
206,206,1/1/2021,22.0,69.3,1/1/2021
207,207,1/1/2021,22.0,69.6,1/1/2021
208,208,1/1/2021,22.0,69.5,1/1/2021
209,209,1/1/2021,22.0,69.2,1/1/2021
210,210,1/1/2021,22.0,69.0,1/1/2021
211,211,1/1/2021,22.0,69.3,1/1/2021
212,212,1/1/2021,22.0,69.4,1/1/2021
213,213,1/1/2021,22.0,69.2,1/1/2021
214,214,1/1/2021,22.1,69.0,1/1/2021
215,215,1/1/2021,22.1,69.2,1/1/2021
216,216,1/1/2021,22.1,69.3,1/1/2021
217,217,1/1/2021,22.0,69.3,1/1/2021
218,218,1/1/2021,22.0,68.8,1/1/2021
219,219,1/1/2021,22.1,68.9,1/1/2021
220,220,1/1/2021,22.1,69.0,1/1/2021
221,221,1/1/2021,22.1,69.0,1/1/2021
222,222,1/1/2021,22.1,68.7,1/1/2021
223,223,1/1/2021,22.1,68.4,1/1/2021
224,224,1/1/2021,22.1,68.3,1/1/2021
225,225,1/1/2021,22.1,68.2,1/1/2021
226,226,1/1/2021,22.2,68.3,1/1/2021
227,227,1/1/2021,22.2,68.3,1/1/2021
228,228,1/1/2021,22.3,68.1,1/1/2021
229,229,1/1/2021,22.2,68.3,1/1/2021
230,230,1/1/2021,22.3,68.5,1/1/2021
231,231,1/1/2021,22.3,68.4,1/1/2021
232,232,1/1/2021,22.3,68.2,1/1/2021
233,233,1/1/2021,22.3,68.0,1/1/2021
234,234,1/1/2021,22.3,68.0,1/1/2021
235,235,1/1/2021,22.4,68.4,1/1/2021
236,236,1/1/2021,22.4,68.2,1/1/2021
237,237,1/1/2021,22.4,68.1,1/1/2021
238,238,1/1/2021,22.4,68.0,1/1/2021
239,239,1/1/2021,22.3,68.2,1/1/2021
240,240,1/1/2021,22.3,68.4,1/1/2021
241,241,1/1/2021,22.3,68.3,1/1/2021
242,242,1/1/2021,22.3,67.6,1/1/2021
243,243,1/1/2021,22.3,67.9,1/1/2021
244,244,1/1/2021,22.3,68.1,1/1/2021
245,245,1/1/2021,22.4,68.3,1/1/2021
246,246,1/1/2021,22.3,68.3,1/1/2021
247,247,1/1/2021,22.3,68.2,1/1/2021
248,248,1/1/2021,22.4,68.2,1/1/2021
249,249,1/1/2021,22.4,67.8,1/1/2021
250,250,1/1/2021,22.3,67.8,1/1/2021
251,251,1/1/2021,22.3,67.7,1/1/2021
252,252,1/1/2021,22.3,67.7,1/1/2021
253,253,1/1/2021,22.3,67.6,1/1/2021
254,254,1/1/2021,22.3,67.8,1/1/2021
255,255,1/1/2021,22.4,67.7,1/1/2021
256,256,1/1/2021,22.4,67.6,1/1/2021
257,257,1/1/2021,22.4,67.5,1/1/2021
258,258,1/1/2021,22.4,67.4,1/1/2021
259,259,1/1/2021,22.4,67.7,1/1/2021
260,260,1/1/2021,22.4,68.2,1/1/2021
261,261,1/1/2021,22.4,68.4,1/1/2021
262,262,1/1/2021,22.4,68.3,1/1/2021
263,263,1/1/2021,22.4,68.2,1/1/2021
264,264,1/1/2021,22.4,68.2,1/1/2021
265,265,1/1/2021,22.4,68.3,1/1/2021
266,266,1/1/2021,22.4,68.2,1/1/2021
267,267,1/1/2021,22.4,68.0,1/1/2021
268,268,1/1/2021,22.4,68.2,1/1/2021
269,269,1/1/2021,22.4,68.1,1/1/2021
270,270,1/1/2021,22.4,68.0,1/1/2021
271,271,1/1/2021,22.4,68.2,1/1/2021
272,272,1/1/2021,22.4,68.2,1/1/2021
273,273,1/1/2021,22.4,68.4,1/1/2021
274,274,1/1/2021,22.4,68.5,1/1/2021
275,275,1/1/2021,22.4,68.4,1/1/2021
276,276,1/1/2021,22.4,68.1,1/1/2021
277,277,1/1/2021,22.4,67.8,1/1/2021
278,278,1/1/2021,22.4,68.1,1/1/2021
279,279,1/1/2021,22.4,68.2,1/1/2021
280,280,1/1/2021,22.4,68.1,1/1/2021
281,281,1/1/2021,22.4,67.9,1/1/2021
282,282,1/1/2021,22.4,67.8,1/1/2021
283,283,1/1/2021,22.5,67.7,1/1/2021
284,284,1/1/2021,22.5,67.4,1/1/2021
285,285,1/1/2021,22.5,67.2,1/1/2021
286,286,1/1/2021,22.5,67.3,1/1/2021
287,287,1/1/2021,22.5,67.4,1/1/2021
288,288,1/1/2021,22.5,67.4,1/1/2021
289,289,1/1/2021,22.5,67.5,1/1/2021
290,290,1/1/2021,22.5,67.6,1/1/2021
291,291,1/1/2021,22.5,67.7,1/1/2021
292,292,1/1/2021,22.5,67.7,1/1/2021
293,293,1/1/2021,22.5,67.4,1/1/2021
294,294,1/1/2021,22.4,67.4,1/1/2021
295,295,1/1/2021,22.4,67.5,1/1/2021
296,296,1/1/2021,22.4,67.5,1/1/2021
297,297,1/1/2021,22.4,67.6,1/1/2021
298,298,1/1/2021,22.4,67.6,1/1/2021
299,299,1/1/2021,22.4,67.3,1/1/2021
300,300,1/1/2021,22.4,66.9,1/1/2021
301,301,1/1/2021,22.4,66.6,1/1/2021
302,302,1/1/2021,22.4,66.1,1/1/2021
303,303,1/1/2021,22.4,66.1,1/1/2021
304,304,1/1/2021,22.4,66.3,1/1/2021
305,305,1/1/2021,22.5,66.3,1/1/2021
306,306,1/1/2021,22.4,66.1,1/1/2021
307,307,1/1/2021,22.5,66.1,1/1/2021
308,308,1/1/2021,22.5,66.3,1/1/2021
309,309,1/1/2021,22.5,66.4,1/1/2021
310,310,1/1/2021,22.6,66.5,1/1/2021
311,311,1/1/2021,22.6,66.1,1/1/2021
312,312,1/1/2021,22.6,66.2,1/1/2021
313,313,1/1/2021,22.6,65.9,1/1/2021
314,314,1/1/2021,22.6,66.2,1/1/2021
315,315,1/1/2021,22.6,66.6,1/1/2021
316,316,1/1/2021,22.7,66.6,1/1/2021
317,317,1/1/2021,22.7,66.8,1/1/2021
318,318,1/1/2021,22.7,66.8,1/1/2021
319,319,1/1/2021,22.7,66.7,1/1/2021
320,320,1/1/2021,22.7,66.8,1/1/2021
321,321,1/1/2021,22.7,67.0,1/1/2021
322,322,1/1/2021,22.7,67.0,1/1/2021
323,323,1/1/2021,22.7,67.0,1/1/2021
324,324,1/1/2021,22.7,67.2,1/1/2021
325,325,1/1/2021,22.7,67.3,1/1/2021
326,326,1/1/2021,22.7,67.4,1/1/2021
327,327,1/1/2021,22.7,67.2,1/1/2021
328,328,1/1/2021,22.7,67.0,1/1/2021
329,329,1/1/2021,22.7,66.8,1/1/2021
330,330,1/1/2021,22.7,66.8,1/1/2021
331,331,1/1/2021,22.8,66.7,1/1/2021
332,332,1/1/2021,22.8,66.9,1/1/2021
333,333,1/1/2021,22.8,66.8,1/1/2021
334,334,1/1/2021,22.8,66.9,1/1/2021
335,335,1/1/2021,22.8,67.0,1/1/2021
336,336,1/1/2021,22.8,66.8,1/1/2021
337,337,1/1/2021,22.8,66.8,1/1/2021
338,338,1/1/2021,22.8,66.5,1/1/2021
339,339,1/1/2021,22.8,66.3,1/1/2021
340,340,1/1/2021,22.8,66.4,1/1/2021
341,341,1/1/2021,22.9,66.4,1/1/2021
342,342,1/1/2021,22.9,66.4,1/1/2021
343,343,1/1/2021,22.9,66.2,1/1/2021
344,344,1/1/2021,22.9,65.9,1/1/2021
345,345,1/1/2021,22.9,65.8,1/1/2021
346,346,1/1/2021,22.9,65.9,1/1/2021
347,347,1/1/2021,22.9,66.0,1/1/2021
348,348,1/1/2021,22.9,66.0,1/1/2021
349,349,1/1/2021,22.9,65.9,1/1/2021
350,350,1/1/2021,22.9,65.8,1/1/2021
351,351,1/1/2021,22.9,65.7,1/1/2021
352,352,1/1/2021,22.8,65.8,1/1/2021
353,353,1/1/2021,22.8,65.8,1/1/2021
354,354,1/1/2021,22.8,65.9,1/1/2021
355,355,1/1/2021,22.7,65.9,1/1/2021
356,356,1/1/2021,22.7,66.0,1/1/2021
357,357,1/1/2021,22.7,66.1,1/1/2021
358,358,1/1/2021,22.7,66.1,1/1/2021
359,359,1/1/2021,22.7,65.9,1/1/2021
360,360,1/1/2021,22.7,65.7,1/1/2021
361,361,1/1/2021,22.7,66.0,1/1/2021
362,362,1/1/2021,22.8,66.6,1/1/2021
363,363,1/1/2021,22.8,66.8,1/1/2021
364,364,1/1/2021,22.8,66.9,1/1/2021
365,365,1/1/2021,22.7,67.0,1/1/2021
366,366,1/1/2021,22.7,67.0,1/1/2021
367,367,1/1/2021,22.7,66.7,1/1/2021
368,368,1/1/2021,22.7,66.8,1/1/2021
369,369,1/1/2021,22.7,66.6,1/1/2021
370,370,1/1/2021,22.7,66.7,1/1/2021
371,371,1/1/2021,22.7,66.8,1/1/2021
372,372,1/1/2021,22.7,67.1,1/1/2021
373,373,1/1/2021,22.7,67.3,1/1/2021
374,374,1/1/2021,22.7,67.2,1/1/2021
375,375,1/1/2021,22.8,67.0,1/1/2021
376,376,1/1/2021,22.7,66.3,1/1/2021
377,377,1/1/2021,22.7,66.0,1/1/2021
378,378,1/1/2021,22.8,66.0,1/1/2021
379,379,1/1/2021,22.7,66.2,1/1/2021
380,380,1/1/2021,22.7,66.4,1/1/2021
381,381,1/1/2021,22.7,66.6,1/1/2021
382,382,1/1/2021,22.7,66.9,1/1/2021
383,383,1/1/2021,22.7,67.0,1/1/2021
384,384,1/1/2021,22.7,67.1,1/1/2021
385,385,1/1/2021,22.7,67.2,1/1/2021
386,386,1/1/2021,22.7,67.4,1/1/2021
387,387,1/1/2021,22.7,67.2,1/1/2021
388,388,1/1/2021,22.7,67.3,1/1/2021
389,389,1/1/2021,22.7,66.9,1/1/2021
390,390,1/1/2021,22.7,66.6,1/1/2021
391,391,1/1/2021,22.6,66.5,1/1/2021
392,392,1/1/2021,22.6,66.4,1/1/2021
393,393,1/1/2021,22.6,66.3,1/1/2021
394,394,1/1/2021,22.6,66.1,1/1/2021
395,395,1/1/2021,22.6,65.8,1/1/2021
396,396,1/1/2021,22.7,66.0,1/1/2021
397,397,1/1/2021,22.7,66.0,1/1/2021
398,398,1/1/2021,22.7,65.7,1/1/2021
399,399,1/1/2021,22.7,65.4,1/1/2021
400,400,1/1/2021,22.7,66.2,1/1/2021
401,401,1/1/2021,22.8,66.4,1/1/2021
402,402,1/1/2021,22.8,66.5,1/1/2021
403,403,1/1/2021,22.8,66.8,1/1/2021
404,404,1/1/2021,22.8,66.6,1/1/2021
405,405,1/1/2021,22.8,66.4,1/1/2021
406,406,1/1/2021,22.7,66.3,1/1/2021
407,407,1/1/2021,22.8,66.2,1/1/2021
408,408,1/1/2021,22.8,66.3,1/1/2021
409,409,1/1/2021,22.8,66.2,1/1/2021
410,410,1/1/2021,22.8,65.9,1/1/2021
411,411,1/1/2021,22.8,65.8,1/1/2021
412,412,1/1/2021,22.8,65.6,1/1/2021
413,413,1/1/2021,22.9,65.6,1/1/2021
414,414,1/1/2021,22.9,65.5,1/1/2021
415,415,1/1/2021,22.9,65.5,1/1/2021
416,416,1/1/2021,22.9,65.4,1/1/2021
417,417,1/1/2021,22.9,65.4,1/1/2021
418,418,1/1/2021,22.9,65.4,1/1/2021
419,419,1/1/2021,22.9,65.3,1/1/2021
420,420,1/1/2021,22.9,65.3,1/1/2021
421,421,1/1/2021,22.9,65.4,1/1/2021
422,422,1/1/2021,22.9,65.6,1/1/2021
423,423,1/1/2021,22.9,65.6,1/1/2021
424,424,1/1/2021,22.9,65.7,1/1/2021
425,425,1/1/2021,22.9,65.7,1/1/2021
426,426,1/1/2021,23.0,65.6,1/1/2021
427,427,1/1/2021,23.0,65.6,1/1/2021
428,428,1/1/2021,23.0,65.5,1/1/2021
429,429,1/1/2021,23.0,65.5,1/1/2021
430,430,1/1/2021,23.0,65.1,1/1/2021
431,431,1/1/2021,23.0,65.1,1/1/2021
432,432,1/1/2021,22.9,65.0,1/1/2021
433,433,1/1/2021,22.9,64.9,1/1/2021
434,434,1/1/2021,22.9,64.7,1/1/2021
435,435,1/1/2021,22.9,64.6,1/1/2021
436,436,1/1/2021,22.9,64.6,1/1/2021
437,437,1/1/2021,22.9,65.1,1/1/2021
438,438,1/1/2021,22.8,65.3,1/1/2021
439,439,1/1/2021,22.8,65.5,1/1/2021
440,440,1/1/2021,22.8,65.3,1/1/2021
441,441,1/1/2021,22.8,64.9,1/1/2021
442,442,1/1/2021,22.7,65.1,1/1/2021
443,443,1/1/2021,22.7,65.3,1/1/2021
444,444,1/1/2021,22.7,65.0,1/1/2021
445,445,1/1/2021,22.7,64.8,1/1/2021
446,446,1/1/2021,22.7,64.7,1/1/2021
447,447,1/1/2021,22.6,64.8,1/1/2021
448,448,1/1/2021,22.6,65.0,1/1/2021
449,449,1/1/2021,22.6,65.1,1/1/2021
450,450,1/1/2021,22.7,65.3,1/1/2021
451,451,1/1/2021,22.7,65.4,1/1/2021
452,452,1/1/2021,22.6,65.6,1/1/2021
453,453,1/1/2021,22.6,65.8,1/1/2021
454,454,1/1/2021,22.7,65.9,1/1/2021
455,455,1/1/2021,22.7,66.0,1/1/2021
456,456,1/1/2021,22.7,65.9,1/1/2021
457,457,1/1/2021,22.7,65.8,1/1/2021
458,458,1/1/2021,22.7,65.8,1/1/2021
459,459,1/1/2021,22.7,65.5,1/1/2021
460,460,1/1/2021,22.7,65.4,1/1/2021
461,461,1/1/2021,22.7,65.3,1/1/2021
462,462,1/1/2021,22.8,65.2,1/1/2021
463,463,1/1/2021,22.8,65.1,1/1/2021
464,464,1/1/2021,22.8,64.9,1/1/2021
465,465,1/1/2021,22.8,64.6,1/1/2021
466,466,1/1/2021,22.8,64.5,1/1/2021
467,467,1/1/2021,22.8,64.7,1/1/2021
468,468,1/1/2021,22.8,64.4,1/1/2021
469,469,1/1/2021,22.8,64.3,1/1/2021
470,470,1/1/2021,22.8,64.2,1/1/2021
471,471,1/1/2021,22.9,64.4,1/1/2021
472,472,1/1/2021,22.9,64.4,1/1/2021
473,473,1/1/2021,22.9,64.4,1/1/2021
474,474,1/1/2021,22.9,64.2,1/1/2021
475,475,1/1/2021,22.9,64.2,1/1/2021
476,476,1/1/2021,22.9,64.3,1/1/2021
477,477,1/1/2021,22.9,64.3,1/1/2021
478,478,1/1/2021,23.0,64.4,1/1/2021
479,479,1/1/2021,23.0,64.5,1/1/2021
480,480,1/1/2021,23.0,64.6,1/1/2021
481,481,1/1/2021,23.0,64.6,1/1/2021
482,482,1/1/2021,23.0,64.6,1/1/2021
483,483,1/1/2021,23.1,64.5,1/1/2021
484,484,1/1/2021,23.1,64.3,1/1/2021
485,485,1/1/2021,23.1,64.2,1/1/2021
486,486,1/1/2021,23.1,64.2,1/1/2021
487,487,1/1/2021,23.1,64.3,1/1/2021
488,488,1/1/2021,23.1,64.4,1/1/2021
489,489,1/1/2021,23.1,64.2,1/1/2021
490,490,1/1/2021,23.1,64.3,1/1/2021
491,491,1/1/2021,23.1,64.3,1/1/2021
492,492,1/1/2021,23.0,64.2,1/1/2021
493,493,1/1/2021,23.1,64.2,1/1/2021
494,494,1/1/2021,23.1,64.3,1/1/2021
495,495,1/1/2021,23.1,64.4,1/1/2021
496,496,1/1/2021,23.1,64.4,1/1/2021
497,497,1/1/2021,23.1,64.6,1/1/2021
498,498,1/1/2021,23.1,64.5,1/1/2021
499,499,1/1/2021,23.1,64.3,1/1/2021
500,500,1/1/2021,23.0,64.3,1/1/2021
501,501,1/1/2021,23.0,64.3,1/1/2021
502,502,1/1/2021,23.0,64.2,1/1/2021
503,503,1/1/2021,23.0,64.1,1/1/2021
504,504,1/1/2021,23.0,64.3,1/1/2021
505,505,1/1/2021,23.0,64.3,1/1/2021
506,506,1/1/2021,23.0,64.5,1/1/2021
507,507,1/1/2021,23.0,64.7,1/1/2021
508,508,1/1/2021,23.0,65.1,1/1/2021
509,509,1/1/2021,22.9,65.0,1/1/2021
510,510,1/1/2021,22.9,65.0,1/1/2021
511,511,1/1/2021,22.9,65.2,1/1/2021
512,512,1/1/2021,22.9,65.0,1/1/2021
513,513,1/1/2021,22.9,64.8,1/1/2021
514,514,1/1/2021,23.0,64.7,1/1/2021
515,515,1/1/2021,23.0,64.6,1/1/2021
516,516,1/1/2021,23.0,64.4,1/1/2021
517,517,1/1/2021,23.0,64.3,1/1/2021
518,518,1/1/2021,23.0,64.3,1/1/2021
519,519,1/1/2021,23.0,64.2,1/1/2021
520,520,1/1/2021,23.0,64.1,1/1/2021
521,521,1/1/2021,23.0,64.1,1/1/2021
522,522,1/1/2021,23.0,64.1,1/1/2021
523,523,1/1/2021,23.0,64.1,1/1/2021
524,524,1/1/2021,23.0,64.1,1/1/2021
525,525,1/1/2021,23.0,64.2,1/1/2021
526,526,1/1/2021,23.0,64.2,1/1/2021
527,527,1/1/2021,23.1,64.3,1/1/2021
528,528,1/1/2021,23.1,64.2,1/1/2021
529,529,1/1/2021,23.1,64.2,1/1/2021
530,530,1/1/2021,23.1,64.2,1/1/2021
531,531,1/1/2021,23.1,64.1,1/1/2021
532,532,1/1/2021,23.1,64.0,1/1/2021
533,533,1/1/2021,23.1,64.0,1/1/2021
534,534,1/1/2021,23.1,63.7,1/1/2021
