,Unnamed: 0.1, Temperatura (C), Humedad (%),Fecha,Hora
355,355,25.7,64.6,29/10/2022,29/10/2022
356,356,25.7,64.3,29/10/2022,29/10/2022
357,357,25.7,64.5,29/10/2022,29/10/2022
358,358,25.8,64.6,29/10/2022,29/10/2022
359,359,25.8,65.0,29/10/2022,29/10/2022
360,360,25.8,65.2,29/10/2022,29/10/2022
361,361,25.8,65.2,29/10/2022,29/10/2022
362,362,25.8,65.2,29/10/2022,29/10/2022
363,363,25.8,64.1,29/10/2022,29/10/2022
364,364,25.8,63.6,29/10/2022,29/10/2022
365,365,25.8,63.3,29/10/2022,29/10/2022
366,366,25.8,62.8,29/10/2022,29/10/2022
367,367,25.8,62.8,29/10/2022,29/10/2022
368,368,25.7,62.7,29/10/2022,29/10/2022
369,369,25.7,62.8,29/10/2022,29/10/2022
370,370,25.7,63.4,29/10/2022,29/10/2022
371,371,25.7,63.7,29/10/2022,29/10/2022
372,372,25.7,64.0,29/10/2022,29/10/2022
373,373,25.7,64.0,29/10/2022,29/10/2022
374,374,25.7,64.1,29/10/2022,29/10/2022
375,375,25.7,64.4,29/10/2022,29/10/2022
376,376,25.8,64.4,29/10/2022,29/10/2022
377,377,25.7,64.6,29/10/2022,29/10/2022
378,378,25.8,64.8,29/10/2022,29/10/2022
379,379,25.8,64.5,29/10/2022,29/10/2022
380,380,25.8,64.4,29/10/2022,29/10/2022
381,381,25.8,64.6,29/10/2022,29/10/2022
382,382,25.8,64.7,29/10/2022,29/10/2022
383,383,25.8,64.6,29/10/2022,29/10/2022
384,384,25.8,64.5,29/10/2022,29/10/2022
385,385,25.7,63.5,29/10/2022,29/10/2022
386,386,25.7,63.0,29/10/2022,29/10/2022
387,387,25.6,62.9,29/10/2022,29/10/2022
388,388,25.6,63.1,29/10/2022,29/10/2022
389,389,25.6,63.6,29/10/2022,29/10/2022
390,390,25.6,63.9,29/10/2022,29/10/2022
391,391,25.5,63.8,29/10/2022,29/10/2022
392,392,25.5,63.8,29/10/2022,29/10/2022
393,393,25.4,63.9,29/10/2022,29/10/2022
394,394,25.4,63.8,29/10/2022,29/10/2022
395,395,25.4,64.0,29/10/2022,29/10/2022
396,396,25.4,64.0,29/10/2022,29/10/2022
397,397,25.4,64.0,29/10/2022,29/10/2022
398,398,25.4,64.2,29/10/2022,29/10/2022
399,399,25.4,64.3,29/10/2022,29/10/2022
400,400,25.4,64.6,29/10/2022,29/10/2022
401,401,25.4,64.9,29/10/2022,29/10/2022
402,402,25.4,65.2,29/10/2022,29/10/2022
403,403,25.4,65.2,29/10/2022,29/10/2022
404,404,25.4,65.2,29/10/2022,29/10/2022
405,405,25.4,65.3,29/10/2022,29/10/2022
406,406,25.3,65.1,29/10/2022,29/10/2022
407,407,25.4,65.1,29/10/2022,29/10/2022
408,408,25.3,65.1,29/10/2022,29/10/2022
409,409,25.4,65.3,29/10/2022,29/10/2022
410,410,25.3,65.3,29/10/2022,29/10/2022
411,411,25.3,65.5,29/10/2022,29/10/2022
412,412,25.4,65.6,29/10/2022,29/10/2022
413,413,25.3,65.5,29/10/2022,29/10/2022
414,414,25.3,65.5,29/10/2022,29/10/2022
415,415,25.3,65.5,29/10/2022,29/10/2022
416,416,25.4,65.6,29/10/2022,29/10/2022
417,417,25.4,65.8,29/10/2022,29/10/2022
418,418,25.4,66.0,29/10/2022,29/10/2022
419,419,25.4,66.2,29/10/2022,29/10/2022
420,420,25.4,66.2,29/10/2022,29/10/2022
421,421,25.3,65.8,29/10/2022,29/10/2022
422,422,25.3,65.7,29/10/2022,29/10/2022
423,423,25.3,65.6,29/10/2022,29/10/2022
424,424,25.3,65.4,29/10/2022,29/10/2022
425,425,25.3,65.4,29/10/2022,29/10/2022
426,426,25.3,65.6,29/10/2022,29/10/2022
427,427,25.3,65.7,29/10/2022,29/10/2022
428,428,25.3,65.5,29/10/2022,29/10/2022
429,429,25.3,65.5,29/10/2022,29/10/2022
430,430,25.3,65.1,29/10/2022,29/10/2022
431,431,25.2,64.9,29/10/2022,29/10/2022
432,432,25.3,65.1,29/10/2022,29/10/2022
433,433,25.3,65.2,29/10/2022,29/10/2022
434,434,25.2,65.2,29/10/2022,29/10/2022
435,435,25.2,65.3,29/10/2022,29/10/2022
436,436,25.3,65.6,29/10/2022,29/10/2022
437,437,25.3,65.6,29/10/2022,29/10/2022
438,438,25.3,65.7,29/10/2022,29/10/2022
439,439,25.3,65.6,29/10/2022,29/10/2022
440,440,25.4,65.6,29/10/2022,29/10/2022
441,441,25.4,65.7,29/10/2022,29/10/2022
442,442,25.4,65.6,29/10/2022,29/10/2022
443,443,25.5,65.5,29/10/2022,29/10/2022
444,444,25.5,65.4,29/10/2022,29/10/2022
445,445,25.5,65.6,29/10/2022,29/10/2022
446,446,25.6,65.8,29/10/2022,29/10/2022
447,447,25.6,65.7,29/10/2022,29/10/2022
448,448,25.6,65.5,29/10/2022,29/10/2022
449,449,25.6,65.0,29/10/2022,29/10/2022
450,450,25.6,64.7,29/10/2022,29/10/2022
451,451,25.6,64.6,29/10/2022,29/10/2022
452,452,25.6,65.1,29/10/2022,29/10/2022
453,453,25.6,65.5,29/10/2022,29/10/2022
454,454,25.6,65.5,29/10/2022,29/10/2022
455,455,25.6,65.4,29/10/2022,29/10/2022
456,456,25.7,65.2,29/10/2022,29/10/2022
457,457,25.7,65.0,29/10/2022,29/10/2022
458,458,25.7,64.8,29/10/2022,29/10/2022
459,459,25.7,63.8,29/10/2022,29/10/2022
460,460,25.6,63.2,29/10/2022,29/10/2022
461,461,25.6,63.3,29/10/2022,29/10/2022
462,462,25.5,63.6,29/10/2022,29/10/2022
463,463,25.5,63.5,29/10/2022,29/10/2022
464,464,25.4,63.5,29/10/2022,29/10/2022
465,465,25.4,63.8,29/10/2022,29/10/2022
466,466,25.4,63.8,29/10/2022,29/10/2022
467,467,25.3,64.0,29/10/2022,29/10/2022
468,468,25.3,64.1,29/10/2022,29/10/2022
469,469,25.3,64.3,29/10/2022,29/10/2022
470,470,25.2,64.3,29/10/2022,29/10/2022
471,471,25.2,64.6,29/10/2022,29/10/2022
472,472,25.2,65.0,29/10/2022,29/10/2022
473,473,25.2,65.2,29/10/2022,29/10/2022
474,474,25.1,65.3,29/10/2022,29/10/2022
475,475,25.2,65.5,29/10/2022,29/10/2022
476,476,25.1,65.4,29/10/2022,29/10/2022
477,477,25.1,64.8,29/10/2022,29/10/2022
478,478,25.1,64.4,29/10/2022,29/10/2022
479,479,25.0,64.6,29/10/2022,29/10/2022
480,480,25.0,64.9,29/10/2022,29/10/2022
481,481,24.9,65.2,29/10/2022,29/10/2022
482,482,24.9,65.2,29/10/2022,29/10/2022
483,483,24.8,65.2,29/10/2022,29/10/2022
484,484,24.8,65.3,29/10/2022,29/10/2022
485,485,24.8,65.4,29/10/2022,29/10/2022
486,486,24.8,66.0,29/10/2022,29/10/2022
487,487,24.8,66.2,29/10/2022,29/10/2022
488,488,24.7,66.3,29/10/2022,29/10/2022
489,489,24.7,66.4,29/10/2022,29/10/2022
490,490,24.8,66.5,29/10/2022,29/10/2022
491,491,24.7,66.5,29/10/2022,29/10/2022
492,492,24.7,66.3,29/10/2022,29/10/2022
493,493,24.7,66.1,29/10/2022,29/10/2022
494,494,24.8,66.2,29/10/2022,29/10/2022
495,495,24.7,66.3,29/10/2022,29/10/2022
496,496,24.7,66.5,29/10/2022,29/10/2022
497,497,24.7,66.5,29/10/2022,29/10/2022
498,498,24.8,66.8,29/10/2022,29/10/2022
499,499,24.8,67.0,29/10/2022,29/10/2022
500,500,24.8,66.7,29/10/2022,29/10/2022
501,501,24.8,66.7,29/10/2022,29/10/2022
502,502,24.8,66.8,29/10/2022,29/10/2022
503,503,24.8,66.8,29/10/2022,29/10/2022
504,504,24.8,66.9,29/10/2022,29/10/2022
505,505,24.8,67.1,29/10/2022,29/10/2022
506,506,24.9,67.3,29/10/2022,29/10/2022
507,507,24.9,67.4,29/10/2022,29/10/2022
508,508,24.9,67.5,29/10/2022,29/10/2022
509,509,25.0,67.5,29/10/2022,29/10/2022
510,510,25.0,67.4,29/10/2022,29/10/2022
511,511,25.0,67.4,29/10/2022,29/10/2022
512,512,25.1,67.4,29/10/2022,29/10/2022
513,513,25.1,67.3,29/10/2022,29/10/2022
514,514,25.2,67.1,29/10/2022,29/10/2022
515,515,25.2,67.0,29/10/2022,29/10/2022
516,516,25.2,66.8,29/10/2022,29/10/2022
517,517,25.2,66.8,29/10/2022,29/10/2022
518,518,25.3,66.9,29/10/2022,29/10/2022
519,519,25.4,67.0,29/10/2022,29/10/2022
520,520,25.4,67.0,29/10/2022,29/10/2022
521,521,25.4,66.9,29/10/2022,29/10/2022
522,522,25.4,65.8,29/10/2022,29/10/2022
523,523,25.5,65.6,29/10/2022,29/10/2022
524,524,25.6,65.7,29/10/2022,29/10/2022
525,525,25.6,65.6,29/10/2022,29/10/2022
526,526,25.6,65.6,29/10/2022,29/10/2022
527,527,25.6,65.6,29/10/2022,29/10/2022
528,528,25.6,65.5,29/10/2022,29/10/2022
529,529,25.7,65.6,29/10/2022,29/10/2022
530,530,25.7,65.3,29/10/2022,29/10/2022
531,531,25.8,65.2,29/10/2022,29/10/2022
532,532,25.8,65.0,29/10/2022,29/10/2022
533,533,25.9,63.2,29/10/2022,29/10/2022
534,534,25.9,62.8,29/10/2022,29/10/2022
