Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4664910,-,b'Valle del Cauca',b'Colombia',3.38,-76.51,-5,957,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,Cloud Type,Surface Albedo
2019,1,1,0,0,0,0,0.16
2019,1,1,1,0,0,0,0.16
2019,1,1,2,0,0,0,0.16
2019,1,1,3,0,0,0,0.16
2019,1,1,4,0,0,0,0.16
2019,1,1,5,0,0,0,0.16
2019,1,1,6,0,0,0,0.16
2019,1,1,7,0,137,0,0.16
2019,1,1,8,0,379,0,0.16
2019,1,1,9,0,609,0,0.16
2019,1,1,10,0,794,0,0.16
2019,1,1,11,0,917,0,0.16
2019,1,1,12,0,966,0,0.16
2019,1,1,13,0,936,0,0.16
2019,1,1,14,0,832,0,0.16
2019,1,1,15,0,661,0,0.16
2019,1,1,16,0,443,0,0.16
2019,1,1,17,0,203,0,0.16
2019,1,1,18,0,12,0,0.16
2019,1,1,19,0,0,7,0.16
2019,1,1,20,0,0,0,0.16
2019,1,1,21,0,0,0,0.16
2019,1,1,22,0,0,0,0.16
2019,1,1,23,0,0,0,0.16
2019,1,2,0,0,0,0,0.16
2019,1,2,1,0,0,0,0.16
2019,1,2,2,0,0,0,0.16
2019,1,2,3,0,0,0,0.16
2019,1,2,4,0,0,0,0.16
2019,1,2,5,0,0,0,0.16
2019,1,2,6,0,0,0,0.16
2019,1,2,7,0,141,0,0.16
2019,1,2,8,0,386,0,0.16
2019,1,2,9,0,618,0,0.16
2019,1,2,10,0,801,0,0.16
2019,1,2,11,0,923,0,0.16
2019,1,2,12,0,970,0,0.16
2019,1,2,13,0,938,0,0.16
2019,1,2,14,0,833,0,0.16
2019,1,2,15,0,663,0,0.16
2019,1,2,16,0,444,0,0.16
2019,1,2,17,0,204,0,0.16
2019,1,2,18,0,13,0,0.16
2019,1,2,19,0,0,0,0.16
2019,1,2,20,0,0,0,0.16
2019,1,2,21,0,0,0,0.16
2019,1,2,22,0,0,0,0.16
2019,1,2,23,0,0,0,0.16
2019,1,3,0,0,0,0,0.16
2019,1,3,1,0,0,0,0.16
2019,1,3,2,0,0,0,0.16
2019,1,3,3,0,0,0,0.16
2019,1,3,4,0,0,0,0.16
2019,1,3,5,0,0,0,0.16
2019,1,3,6,0,0,0,0.16
2019,1,3,7,0,128,0,0.16
2019,1,3,8,0,367,0,0.16
2019,1,3,9,0,596,0,0.16
2019,1,3,10,0,780,0,0.16
2019,1,3,11,0,903,0,0.16
2019,1,3,12,0,955,0,0.16
2019,1,3,13,0,926,0,0.16
2019,1,3,14,0,824,0,0.16
2019,1,3,15,0,479,3,0.16
2019,1,3,16,0,443,0,0.16
2019,1,3,17,0,130,3,0.16
2019,1,3,18,0,6,3,0.16
2019,1,3,19,0,0,3,0.16
2019,1,3,20,0,0,0,0.16
2019,1,3,21,0,0,0,0.16
2019,1,3,22,0,0,1,0.16
2019,1,3,23,0,0,3,0.16
2019,1,4,0,0,0,4,0.16
2019,1,4,1,0,0,4,0.16
2019,1,4,2,0,0,3,0.16
2019,1,4,3,0,0,0,0.16
2019,1,4,4,0,0,3,0.16
2019,1,4,5,0,0,0,0.16
2019,1,4,6,0,0,1,0.16
2019,1,4,7,0,124,0,0.16
2019,1,4,8,0,361,0,0.16
2019,1,4,9,0,592,0,0.16
2019,1,4,10,0,774,0,0.16
2019,1,4,11,0,900,0,0.16
2019,1,4,12,0,952,0,0.16
2019,1,4,13,0,921,0,0.16
2019,1,4,14,0,819,0,0.16
2019,1,4,15,0,654,0,0.16
2019,1,4,16,0,437,0,0.16
2019,1,4,17,0,199,0,0.16
2019,1,4,18,0,12,0,0.16
2019,1,4,19,0,0,0,0.16
2019,1,4,20,0,0,0,0.16
2019,1,4,21,0,0,3,0.16
2019,1,4,22,0,0,3,0.16
2019,1,4,23,0,0,0,0.16
2019,1,5,0,0,0,1,0.16
2019,1,5,1,0,0,7,0.16
2019,1,5,2,0,0,0,0.16
2019,1,5,3,0,0,0,0.16
2019,1,5,4,0,0,0,0.16
2019,1,5,5,0,0,0,0.16
2019,1,5,6,0,0,0,0.16
2019,1,5,7,0,122,0,0.16
2019,1,5,8,0,360,7,0.16
2019,1,5,9,0,590,0,0.16
2019,1,5,10,0,775,0,0.16
2019,1,5,11,0,899,0,0.16
2019,1,5,12,0,949,0,0.16
2019,1,5,13,0,915,0,0.16
2019,1,5,14,0,585,3,0.16
2019,1,5,15,0,645,1,0.16
2019,1,5,16,0,431,0,0.16
2019,1,5,17,0,198,7,0.16
2019,1,5,18,0,12,7,0.16
2019,1,5,19,0,0,1,0.16
2019,1,5,20,0,0,0,0.16
2019,1,5,21,0,0,0,0.16
2019,1,5,22,0,0,0,0.16
2019,1,5,23,0,0,0,0.16
2019,1,6,0,0,0,0,0.16
2019,1,6,1,0,0,7,0.16
2019,1,6,2,0,0,6,0.16
2019,1,6,3,0,0,6,0.16
2019,1,6,4,0,0,6,0.16
2019,1,6,5,0,0,6,0.16
2019,1,6,6,0,0,6,0.16
2019,1,6,7,0,29,6,0.16
2019,1,6,8,0,35,6,0.16
2019,1,6,9,0,197,6,0.16
2019,1,6,10,0,438,6,0.16
2019,1,6,11,0,622,7,0.16
2019,1,6,12,0,773,7,0.16
2019,1,6,13,0,874,7,0.16
2019,1,6,14,0,662,7,0.16
2019,1,6,15,0,504,7,0.16
2019,1,6,16,0,288,7,0.16
2019,1,6,17,0,85,7,0.16
2019,1,6,18,0,7,7,0.16
2019,1,6,19,0,0,6,0.16
2019,1,6,20,0,0,6,0.16
2019,1,6,21,0,0,6,0.16
2019,1,6,22,0,0,7,0.16
2019,1,6,23,0,0,7,0.16
2019,1,7,0,0,0,7,0.16
2019,1,7,1,0,0,7,0.16
2019,1,7,2,0,0,7,0.16
2019,1,7,3,0,0,3,0.16
2019,1,7,4,0,0,8,0.16
2019,1,7,5,0,0,4,0.16
2019,1,7,6,0,0,4,0.16
2019,1,7,7,0,8,4,0.16
2019,1,7,8,0,27,4,0.16
2019,1,7,9,0,74,6,0.16
2019,1,7,10,0,158,8,0.16
2019,1,7,11,0,132,8,0.16
2019,1,7,12,0,433,8,0.16
2019,1,7,13,0,259,8,0.16
2019,1,7,14,0,263,8,0.16
2019,1,7,15,0,213,8,0.16
2019,1,7,16,0,177,8,0.16
2019,1,7,17,0,169,7,0.16
2019,1,7,18,0,13,7,0.16
2019,1,7,19,0,0,4,0.16
2019,1,7,20,0,0,4,0.16
2019,1,7,21,0,0,4,0.16
2019,1,7,22,0,0,4,0.16
2019,1,7,23,0,0,8,0.16
2019,1,8,0,0,0,8,0.16
2019,1,8,1,0,0,4,0.16
2019,1,8,2,0,0,7,0.16
2019,1,8,3,0,0,4,0.16
2019,1,8,4,0,0,4,0.16
2019,1,8,5,0,0,4,0.16
2019,1,8,6,0,0,4,0.16
2019,1,8,7,0,43,3,0.16
2019,1,8,8,0,271,7,0.16
2019,1,8,9,0,576,0,0.16
2019,1,8,10,0,749,0,0.16
2019,1,8,11,0,420,3,0.16
2019,1,8,12,0,680,7,0.16
2019,1,8,13,0,874,7,0.16
2019,1,8,14,0,688,3,0.16
2019,1,8,15,0,157,8,0.16
2019,1,8,16,0,252,3,0.16
2019,1,8,17,0,133,4,0.16
2019,1,8,18,0,6,7,0.16
2019,1,8,19,0,0,7,0.16
2019,1,8,20,0,0,7,0.16
2019,1,8,21,0,0,3,0.16
2019,1,8,22,0,0,4,0.16
2019,1,8,23,0,0,4,0.16
2019,1,9,0,0,0,4,0.16
2019,1,9,1,0,0,4,0.16
2019,1,9,2,0,0,4,0.16
2019,1,9,3,0,0,4,0.16
2019,1,9,4,0,0,4,0.16
2019,1,9,5,0,0,4,0.16
2019,1,9,6,0,0,4,0.16
2019,1,9,7,0,26,4,0.16
2019,1,9,8,0,27,4,0.16
2019,1,9,9,0,79,4,0.16
2019,1,9,10,0,247,4,0.16
2019,1,9,11,0,601,3,0.16
2019,1,9,12,0,302,4,0.16
2019,1,9,13,0,350,4,0.16
2019,1,9,14,0,286,4,0.16
2019,1,9,15,0,189,4,0.16
2019,1,9,16,0,427,7,0.16
2019,1,9,17,0,101,4,0.16
2019,1,9,18,0,11,8,0.16
2019,1,9,19,0,0,7,0.16
2019,1,9,20,0,0,7,0.16
2019,1,9,21,0,0,4,0.16
2019,1,9,22,0,0,1,0.16
2019,1,9,23,0,0,1,0.16
2019,1,10,0,0,0,3,0.16
2019,1,10,1,0,0,3,0.16
2019,1,10,2,0,0,3,0.16
2019,1,10,3,0,0,3,0.16
2019,1,10,4,0,0,3,0.16
2019,1,10,5,0,0,3,0.16
2019,1,10,6,0,0,1,0.16
2019,1,10,7,0,120,1,0.16
2019,1,10,8,0,203,3,0.16
2019,1,10,9,0,593,0,0.16
2019,1,10,10,0,449,3,0.16
2019,1,10,11,0,237,3,0.16
2019,1,10,12,0,243,4,0.16
2019,1,10,13,0,459,3,0.16
2019,1,10,14,0,408,4,0.16
2019,1,10,15,0,193,3,0.16
2019,1,10,16,0,332,7,0.16
2019,1,10,17,0,110,7,0.16
2019,1,10,18,0,7,3,0.16
2019,1,10,19,0,0,8,0.16
2019,1,10,20,0,0,3,0.16
2019,1,10,21,0,0,1,0.16
2019,1,10,22,0,0,1,0.16
2019,1,10,23,0,0,3,0.16
2019,1,11,0,0,0,0,0.16
2019,1,11,1,0,0,0,0.16
2019,1,11,2,0,0,1,0.16
2019,1,11,3,0,0,3,0.16
2019,1,11,4,0,0,3,0.16
2019,1,11,5,0,0,1,0.16
2019,1,11,6,0,0,3,0.16
2019,1,11,7,0,121,0,0.16
2019,1,11,8,0,362,0,0.16
2019,1,11,9,0,594,0,0.16
2019,1,11,10,0,612,7,0.16
2019,1,11,11,0,906,1,0.16
2019,1,11,12,0,711,3,0.16
2019,1,11,13,0,726,3,0.16
2019,1,11,14,0,353,3,0.16
2019,1,11,15,0,463,7,0.16
2019,1,11,16,0,229,7,0.16
2019,1,11,17,0,212,7,0.16
2019,1,11,18,0,17,7,0.16
2019,1,11,19,0,0,1,0.16
2019,1,11,20,0,0,7,0.16
2019,1,11,21,0,0,0,0.16
2019,1,11,22,0,0,1,0.16
2019,1,11,23,0,0,1,0.16
2019,1,12,0,0,0,3,0.16
2019,1,12,1,0,0,3,0.16
2019,1,12,2,0,0,1,0.16
2019,1,12,3,0,0,3,0.16
2019,1,12,4,0,0,3,0.16
2019,1,12,5,0,0,3,0.16
2019,1,12,6,0,0,3,0.16
2019,1,12,7,0,98,1,0.16
2019,1,12,8,0,205,3,0.16
2019,1,12,9,0,332,3,0.16
2019,1,12,10,0,735,0,0.16
2019,1,12,11,0,867,1,0.16
2019,1,12,12,0,523,3,0.16
2019,1,12,13,0,491,3,0.16
2019,1,12,14,0,819,0,0.16
2019,1,12,15,0,657,0,0.16
2019,1,12,16,0,446,0,0.16
2019,1,12,17,0,211,0,0.16
2019,1,12,18,0,18,0,0.16
2019,1,12,19,0,0,1,0.16
2019,1,12,20,0,0,0,0.16
2019,1,12,21,0,0,0,0.16
2019,1,12,22,0,0,0,0.16
2019,1,12,23,0,0,3,0.16
2019,1,13,0,0,0,1,0.16
2019,1,13,1,0,0,3,0.16
2019,1,13,2,0,0,3,0.16
2019,1,13,3,0,0,3,0.16
2019,1,13,4,0,0,4,0.16
2019,1,13,5,0,0,4,0.16
2019,1,13,6,0,0,7,0.16
2019,1,13,7,0,56,3,0.16
2019,1,13,8,0,237,3,0.16
2019,1,13,9,0,244,3,0.16
2019,1,13,10,0,215,4,0.16
2019,1,13,11,0,478,4,0.16
2019,1,13,12,0,307,4,0.16
2019,1,13,13,0,536,4,0.16
2019,1,13,14,0,640,3,0.16
2019,1,13,15,0,677,1,0.16
2019,1,13,16,0,320,3,0.16
2019,1,13,17,0,160,3,0.16
2019,1,13,18,0,13,3,0.16
2019,1,13,19,0,0,3,0.16
2019,1,13,20,0,0,3,0.16
2019,1,13,21,0,0,8,0.16
2019,1,13,22,0,0,8,0.16
2019,1,13,23,0,0,4,0.16
2019,1,14,0,0,0,4,0.16
2019,1,14,1,0,0,4,0.16
2019,1,14,2,0,0,4,0.16
2019,1,14,3,0,0,4,0.16
2019,1,14,4,0,0,4,0.16
2019,1,14,5,0,0,4,0.16
2019,1,14,6,0,0,4,0.16
2019,1,14,7,0,55,4,0.16
2019,1,14,8,0,231,3,0.16
2019,1,14,9,0,216,3,0.16
2019,1,14,10,0,542,3,0.16
2019,1,14,11,0,893,1,0.16
2019,1,14,12,0,950,0,0.16
2019,1,14,13,0,399,3,0.16
2019,1,14,14,0,376,3,0.16
2019,1,14,15,0,59,4,0.16
2019,1,14,16,0,38,4,0.16
2019,1,14,17,0,38,8,0.16
2019,1,14,18,0,4,4,0.16
2019,1,14,19,0,0,8,0.16
2019,1,14,20,0,0,4,0.16
2019,1,14,21,0,0,4,0.16
2019,1,14,22,0,0,4,0.16
2019,1,14,23,0,0,4,0.16
2019,1,15,0,0,0,3,0.16
2019,1,15,1,0,0,0,0.16
2019,1,15,2,0,0,3,0.16
2019,1,15,3,0,0,3,0.16
2019,1,15,4,0,0,3,0.16
2019,1,15,5,0,0,3,0.16
2019,1,15,6,0,0,0,0.16
2019,1,15,7,0,102,0,0.16
2019,1,15,8,0,216,3,0.16
2019,1,15,9,0,317,4,0.16
2019,1,15,10,0,765,0,0.16
2019,1,15,11,0,895,0,0.16
2019,1,15,12,0,952,0,0.16
2019,1,15,13,0,934,1,0.16
2019,1,15,14,0,838,0,0.16
2019,1,15,15,0,446,3,0.16
2019,1,15,16,0,343,3,0.16
2019,1,15,17,0,221,0,0.16
2019,1,15,18,0,12,3,0.16
2019,1,15,19,0,0,6,0.16
2019,1,15,20,0,0,6,0.16
2019,1,15,21,0,0,7,0.16
2019,1,15,22,0,0,6,0.16
2019,1,15,23,0,0,6,0.16
2019,1,16,0,0,0,6,0.16
2019,1,16,1,0,0,7,0.16
2019,1,16,2,0,0,6,0.16
2019,1,16,3,0,0,6,0.16
2019,1,16,4,0,0,7,0.16
2019,1,16,5,0,0,8,0.16
2019,1,16,6,0,0,8,0.16
2019,1,16,7,0,28,7,0.16
2019,1,16,8,0,90,7,0.16
2019,1,16,9,0,276,7,0.16
2019,1,16,10,0,517,7,0.16
2019,1,16,11,0,718,7,0.16
2019,1,16,12,0,608,7,0.16
2019,1,16,13,0,540,7,0.16
2019,1,16,14,0,266,6,0.16
2019,1,16,15,0,217,6,0.16
2019,1,16,16,0,247,8,0.16
2019,1,16,17,0,128,7,0.16
2019,1,16,18,0,15,8,0.16
2019,1,16,19,0,0,1,0.16
2019,1,16,20,0,0,0,0.16
2019,1,16,21,0,0,7,0.16
2019,1,16,22,0,0,0,0.16
2019,1,16,23,0,0,0,0.16
2019,1,17,0,0,0,0,0.16
2019,1,17,1,0,0,0,0.16
2019,1,17,2,0,0,3,0.16
2019,1,17,3,0,0,0,0.16
2019,1,17,4,0,0,3,0.16
2019,1,17,5,0,0,1,0.16
2019,1,17,6,0,0,0,0.16
2019,1,17,7,0,104,0,0.16
2019,1,17,8,0,340,0,0.16
2019,1,17,9,0,574,0,0.16
2019,1,17,10,0,763,0,0.16
2019,1,17,11,0,897,0,0.16
2019,1,17,12,0,788,7,0.16
2019,1,17,13,0,927,1,0.16
2019,1,17,14,0,622,3,0.16
2019,1,17,15,0,672,0,0.16
2019,1,17,16,0,461,0,0.16
2019,1,17,17,0,224,0,0.16
2019,1,17,18,0,19,7,0.16
2019,1,17,19,0,0,7,0.16
2019,1,17,20,0,0,7,0.16
2019,1,17,21,0,0,0,0.16
2019,1,17,22,0,0,0,0.16
2019,1,17,23,0,0,0,0.16
2019,1,18,0,0,0,7,0.16
2019,1,18,1,0,0,7,0.16
2019,1,18,2,0,0,4,0.16
2019,1,18,3,0,0,8,0.16
2019,1,18,4,0,0,3,0.16
2019,1,18,5,0,0,7,0.16
2019,1,18,6,0,0,4,0.16
2019,1,18,7,0,31,4,0.16
2019,1,18,8,0,63,4,0.16
2019,1,18,9,0,149,4,0.16
2019,1,18,10,0,105,4,0.16
2019,1,18,11,0,190,4,0.16
2019,1,18,12,0,585,3,0.16
2019,1,18,13,0,605,3,0.16
2019,1,18,14,0,535,3,0.16
2019,1,18,15,0,170,4,0.16
2019,1,18,16,0,160,3,0.16
2019,1,18,17,0,29,4,0.16
2019,1,18,18,0,23,1,0.16
2019,1,18,19,0,0,1,0.16
2019,1,18,20,0,0,3,0.16
2019,1,18,21,0,0,0,0.16
2019,1,18,22,0,0,1,0.16
2019,1,18,23,0,0,3,0.16
2019,1,19,0,0,0,1,0.16
2019,1,19,1,0,0,1,0.16
2019,1,19,2,0,0,3,0.16
2019,1,19,3,0,0,1,0.16
2019,1,19,4,0,0,3,0.16
2019,1,19,5,0,0,7,0.16
2019,1,19,6,0,0,4,0.16
2019,1,19,7,0,76,3,0.16
2019,1,19,8,0,125,4,0.16
2019,1,19,9,0,122,4,0.16
2019,1,19,10,0,559,3,0.16
2019,1,19,11,0,615,3,0.16
2019,1,19,12,0,740,3,0.16
2019,1,19,13,0,635,3,0.16
2019,1,19,14,0,850,0,0.16
2019,1,19,15,0,351,3,0.16
2019,1,19,16,0,480,0,0.16
2019,1,19,17,0,239,0,0.16
2019,1,19,18,0,28,1,0.16
2019,1,19,19,0,0,3,0.16
2019,1,19,20,0,0,7,0.16
2019,1,19,21,0,0,4,0.16
2019,1,19,22,0,0,0,0.16
2019,1,19,23,0,0,3,0.16
2019,1,20,0,0,0,4,0.16
2019,1,20,1,0,0,4,0.16
2019,1,20,2,0,0,4,0.16
2019,1,20,3,0,0,3,0.16
2019,1,20,4,0,0,4,0.16
2019,1,20,5,0,0,3,0.16
2019,1,20,6,0,0,4,0.16
2019,1,20,7,0,8,4,0.16
2019,1,20,8,0,26,4,0.16
2019,1,20,9,0,159,4,0.16
2019,1,20,10,0,229,4,0.16
2019,1,20,11,0,497,3,0.16
2019,1,20,12,0,501,3,0.16
2019,1,20,13,0,494,3,0.16
2019,1,20,14,0,301,3,0.16
2019,1,20,15,0,86,3,0.16
2019,1,20,16,0,171,4,0.16
2019,1,20,17,0,43,4,0.16
2019,1,20,18,0,5,3,0.16
2019,1,20,19,0,0,3,0.16
2019,1,20,20,0,0,4,0.16
2019,1,20,21,0,0,4,0.16
2019,1,20,22,0,0,1,0.16
2019,1,20,23,0,0,0,0.16
2019,1,21,0,0,0,0,0.16
2019,1,21,1,0,0,3,0.16
2019,1,21,2,0,0,3,0.16
2019,1,21,3,0,0,3,0.16
2019,1,21,4,0,0,7,0.16
2019,1,21,5,0,0,4,0.16
2019,1,21,6,0,0,4,0.16
2019,1,21,7,0,20,4,0.16
2019,1,21,8,0,68,4,0.16
2019,1,21,9,0,585,1,0.16
2019,1,21,10,0,766,1,0.16
2019,1,21,11,0,469,3,0.16
2019,1,21,12,0,667,3,0.16
2019,1,21,13,0,926,1,0.16
2019,1,21,14,0,826,0,0.16
2019,1,21,15,0,663,0,0.16
2019,1,21,16,0,453,0,0.16
2019,1,21,17,0,70,3,0.16
2019,1,21,18,0,21,0,0.16
2019,1,21,19,0,0,0,0.16
2019,1,21,20,0,0,0,0.16
2019,1,21,21,0,0,0,0.16
2019,1,21,22,0,0,0,0.16
2019,1,21,23,0,0,0,0.16
2019,1,22,0,0,0,0,0.16
2019,1,22,1,0,0,1,0.16
2019,1,22,2,0,0,1,0.16
2019,1,22,3,0,0,3,0.16
2019,1,22,4,0,0,1,0.16
2019,1,22,5,0,0,0,0.16
2019,1,22,6,0,0,0,0.16
2019,1,22,7,0,99,0,0.16
2019,1,22,8,0,108,3,0.16
2019,1,22,9,0,572,0,0.16
2019,1,22,10,0,770,0,0.16
2019,1,22,11,0,906,0,0.16
2019,1,22,12,0,967,0,0.16
2019,1,22,13,0,949,0,0.16
2019,1,22,14,0,850,0,0.16
2019,1,22,15,0,686,0,0.16
2019,1,22,16,0,470,0,0.16
2019,1,22,17,0,230,0,0.16
2019,1,22,18,0,25,0,0.16
2019,1,22,19,0,0,0,0.16
2019,1,22,20,0,0,1,0.16
2019,1,22,21,0,0,0,0.16
2019,1,22,22,0,0,0,0.16
2019,1,22,23,0,0,0,0.16
2019,1,23,0,0,0,0,0.16
2019,1,23,1,0,0,0,0.16
2019,1,23,2,0,0,0,0.16
2019,1,23,3,0,0,0,0.16
2019,1,23,4,0,0,0,0.16
2019,1,23,5,0,0,0,0.16
2019,1,23,6,0,0,0,0.16
2019,1,23,7,0,107,0,0.16
2019,1,23,8,0,350,0,0.16
2019,1,23,9,0,587,0,0.16
2019,1,23,10,0,783,0,0.16
2019,1,23,11,0,917,0,0.16
2019,1,23,12,0,976,0,0.16
2019,1,23,13,0,951,0,0.16
2019,1,23,14,0,853,0,0.16
2019,1,23,15,0,688,0,0.16
2019,1,23,16,0,471,0,0.16
2019,1,23,17,0,158,3,0.16
2019,1,23,18,0,27,1,0.16
2019,1,23,19,0,0,7,0.16
2019,1,23,20,0,0,3,0.16
2019,1,23,21,0,0,0,0.16
2019,1,23,22,0,0,0,0.16
2019,1,23,23,0,0,0,0.16
2019,1,24,0,0,0,0,0.16
2019,1,24,1,0,0,0,0.16
2019,1,24,2,0,0,0,0.16
2019,1,24,3,0,0,0,0.16
2019,1,24,4,0,0,0,0.16
2019,1,24,5,0,0,0,0.16
2019,1,24,6,0,0,0,0.16
2019,1,24,7,0,104,0,0.16
2019,1,24,8,0,344,0,0.16
2019,1,24,9,0,583,0,0.16
2019,1,24,10,0,781,0,0.16
2019,1,24,11,0,918,0,0.16
2019,1,24,12,0,978,0,0.16
2019,1,24,13,0,956,0,0.16
2019,1,24,14,0,857,0,0.16
2019,1,24,15,0,346,3,0.16
2019,1,24,16,0,476,0,0.16
2019,1,24,17,0,235,0,0.16
2019,1,24,18,0,28,0,0.16
2019,1,24,19,0,0,1,0.16
2019,1,24,20,0,0,0,0.16
2019,1,24,21,0,0,1,0.16
2019,1,24,22,0,0,0,0.16
2019,1,24,23,0,0,0,0.16
2019,1,25,0,0,0,0,0.16
2019,1,25,1,0,0,0,0.16
2019,1,25,2,0,0,0,0.16
2019,1,25,3,0,0,0,0.16
2019,1,25,4,0,0,0,0.16
2019,1,25,5,0,0,0,0.16
2019,1,25,6,0,0,0,0.16
2019,1,25,7,0,107,0,0.16
2019,1,25,8,0,350,0,0.16
2019,1,25,9,0,589,0,0.16
2019,1,25,10,0,772,0,0.16
2019,1,25,11,0,905,0,0.16
2019,1,25,12,0,556,3,0.16
2019,1,25,13,0,544,3,0.16
2019,1,25,14,0,566,3,0.16
2019,1,25,15,0,683,0,0.16
2019,1,25,16,0,354,3,0.16
2019,1,25,17,0,234,0,0.16
2019,1,25,18,0,28,7,0.16
2019,1,25,19,0,0,7,0.16
2019,1,25,20,0,0,3,0.16
2019,1,25,21,0,0,7,0.16
2019,1,25,22,0,0,0,0.16
2019,1,25,23,0,0,3,0.16
2019,1,26,0,0,0,7,0.16
2019,1,26,1,0,0,3,0.16
2019,1,26,2,0,0,0,0.16
2019,1,26,3,0,0,0,0.16
2019,1,26,4,0,0,0,0.16
2019,1,26,5,0,0,0,0.16
2019,1,26,6,0,0,0,0.16
2019,1,26,7,0,63,3,0.16
2019,1,26,8,0,348,0,0.16
2019,1,26,9,0,589,0,0.16
2019,1,26,10,0,790,0,0.16
2019,1,26,11,0,926,0,0.16
2019,1,26,12,0,989,0,0.16
2019,1,26,13,0,964,0,0.16
2019,1,26,14,0,868,0,0.16
2019,1,26,15,0,705,0,0.16
2019,1,26,16,0,488,0,0.16
2019,1,26,17,0,243,1,0.16
2019,1,26,18,0,16,3,0.16
2019,1,26,19,0,0,7,0.16
2019,1,26,20,0,0,7,0.16
2019,1,26,21,0,0,3,0.16
2019,1,26,22,0,0,7,0.16
2019,1,26,23,0,0,4,0.16
2019,1,27,0,0,0,4,0.16
2019,1,27,1,0,0,1,0.16
2019,1,27,2,0,0,1,0.16
2019,1,27,3,0,0,7,0.16
2019,1,27,4,0,0,1,0.16
2019,1,27,5,0,0,0,0.16
2019,1,27,6,0,0,0,0.16
2019,1,27,7,0,101,1,0.16
2019,1,27,8,0,341,0,0.16
2019,1,27,9,0,580,0,0.16
2019,1,27,10,0,767,0,0.16
2019,1,27,11,0,902,0,0.16
2019,1,27,12,0,575,3,0.16
2019,1,27,13,0,560,3,0.16
2019,1,27,14,0,857,0,0.16
2019,1,27,15,0,696,0,0.16
2019,1,27,16,0,480,0,0.16
2019,1,27,17,0,239,1,0.16
2019,1,27,18,0,21,7,0.16
2019,1,27,19,0,0,7,0.16
2019,1,27,20,0,0,7,0.16
2019,1,27,21,0,0,7,0.16
2019,1,27,22,0,0,3,0.16
2019,1,27,23,0,0,1,0.16
2019,1,28,0,0,0,7,0.16
2019,1,28,1,0,0,6,0.16
2019,1,28,2,0,0,6,0.16
2019,1,28,3,0,0,6,0.16
2019,1,28,4,0,0,6,0.16
2019,1,28,5,0,0,6,0.16
2019,1,28,6,0,0,8,0.16
2019,1,28,7,0,59,7,0.16
2019,1,28,8,0,314,7,0.16
2019,1,28,9,0,581,1,0.16
2019,1,28,10,0,560,7,0.16
2019,1,28,11,0,262,6,0.16
2019,1,28,12,0,740,7,0.16
2019,1,28,13,0,733,7,0.16
2019,1,28,14,0,454,7,0.16
2019,1,28,15,0,173,8,0.16
2019,1,28,16,0,108,8,0.16
2019,1,28,17,0,54,7,0.16
2019,1,28,18,0,10,7,0.16
2019,1,28,19,0,0,7,0.16
2019,1,28,20,0,0,7,0.16
2019,1,28,21,0,0,7,0.16
2019,1,28,22,0,0,7,0.16
2019,1,28,23,0,0,7,0.16
2019,1,29,0,0,0,7,0.16
2019,1,29,1,0,0,7,0.16
2019,1,29,2,0,0,7,0.16
2019,1,29,3,0,0,7,0.16
2019,1,29,4,0,0,7,0.16
2019,1,29,5,0,0,7,0.16
2019,1,29,6,0,0,7,0.16
2019,1,29,7,0,55,3,0.16
2019,1,29,8,0,306,7,0.16
2019,1,29,9,0,321,7,0.16
2019,1,29,10,0,564,7,0.16
2019,1,29,11,0,684,4,0.16
2019,1,29,12,0,662,7,0.16
2019,1,29,13,0,650,7,0.16
2019,1,29,14,0,574,7,0.16
2019,1,29,15,0,471,3,0.16
2019,1,29,16,0,223,4,0.16
2019,1,29,17,0,237,7,0.16
2019,1,29,18,0,29,7,0.16
2019,1,29,19,0,0,7,0.17
2019,1,29,20,0,0,7,0.17
2019,1,29,21,0,0,7,0.17
2019,1,29,22,0,0,7,0.17
2019,1,29,23,0,0,7,0.17
2019,1,30,0,0,0,7,0.17
2019,1,30,1,0,0,7,0.17
2019,1,30,2,0,0,3,0.17
2019,1,30,3,0,0,1,0.17
2019,1,30,4,0,0,0,0.17
2019,1,30,5,0,0,1,0.17
2019,1,30,6,0,0,3,0.17
