,Year,Month,Day,Hour,Minute,GHI,Cloud Type,Surface Albedo
4024,2019,6,17,16,0,306,3,0.16
4025,2019,6,17,17,0,229,0,0.16
4026,2019,6,17,18,0,21,7,0.16
4039,2019,6,18,7,0,64,3,0.17
4040,2019,6,18,8,0,245,3,0.17
4041,2019,6,18,9,0,625,0,0.17
4042,2019,6,18,10,0,644,3,0.17
4043,2019,6,18,11,0,618,3,0.17
4044,2019,6,18,12,0,947,1,0.17
4045,2019,6,18,13,0,913,1,0.17
4046,2019,6,18,14,0,621,3,0.17
4047,2019,6,18,15,0,354,3,0.17
4048,2019,6,18,16,0,286,3,0.17
4049,2019,6,18,17,0,224,1,0.17
4050,2019,6,18,18,0,28,0,0.17
4063,2019,6,19,7,0,9,9,0.16
4064,2019,6,19,8,0,20,6,0.16
4065,2019,6,19,9,0,39,9,0.16
4066,2019,6,19,10,0,176,6,0.16
4067,2019,6,19,11,0,577,7,0.16
4068,2019,6,19,12,0,536,6,0.16
4069,2019,6,19,13,0,592,7,0.16
4070,2019,6,19,14,0,456,7,0.16
4071,2019,6,19,15,0,365,6,0.16
4072,2019,6,19,16,0,238,7,0.16
4073,2019,6,19,17,0,83,7,0.16
4074,2019,6,19,18,0,13,7,0.16
4087,2019,6,20,7,0,65,3,0.16
4088,2019,6,20,8,0,288,3,0.16
4089,2019,6,20,9,0,461,3,0.16
4090,2019,6,20,10,0,617,3,0.16
4091,2019,6,20,11,0,678,7,0.16
4092,2019,6,20,12,0,672,3,0.16
4093,2019,6,20,13,0,510,4,0.16
4094,2019,6,20,14,0,249,8,0.16
4095,2019,6,20,15,0,467,7,0.16
4096,2019,6,20,16,0,140,8,0.16
4097,2019,6,20,17,0,196,7,0.16
4098,2019,6,20,18,0,9,4,0.16
4111,2019,6,21,7,0,34,6,0.16
4112,2019,6,21,8,0,220,7,0.16
4113,2019,6,21,9,0,57,6,0.16
4114,2019,6,21,10,0,289,6,0.16
4115,2019,6,21,11,0,486,7,0.16
4116,2019,6,21,12,0,553,7,0.16
4117,2019,6,21,13,0,350,6,0.16
4118,2019,6,21,14,0,449,7,0.16
4119,2019,6,21,15,0,88,6,0.16
4120,2019,6,21,16,0,158,7,0.16
4121,2019,6,21,17,0,26,7,0.16
4122,2019,6,21,18,0,6,8,0.16
4135,2019,6,22,7,0,143,7,0.16
4136,2019,6,22,8,0,300,7,0.16
4137,2019,6,22,9,0,493,7,0.16
4138,2019,6,22,10,0,558,7,0.16
4139,2019,6,22,11,0,611,7,0.16
4140,2019,6,22,12,0,717,7,0.16
4141,2019,6,22,13,0,676,7,0.16
4142,2019,6,22,14,0,299,4,0.16
4143,2019,6,22,15,0,229,8,0.16
4144,2019,6,22,16,0,310,3,0.16
4145,2019,6,22,17,0,190,7,0.16
4146,2019,6,22,18,0,26,7,0.16
4159,2019,6,23,7,0,98,4,0.16
4160,2019,6,23,8,0,188,7,0.16
4161,2019,6,23,9,0,407,7,0.16
4162,2019,6,23,10,0,478,7,0.16
4163,2019,6,23,11,0,449,7,0.16
4164,2019,6,23,12,0,607,7,0.16
4165,2019,6,23,13,0,626,7,0.16
4166,2019,6,23,14,0,350,7,0.16
4167,2019,6,23,15,0,338,7,0.16
4168,2019,6,23,16,0,200,7,0.16
4169,2019,6,23,17,0,75,7,0.16
4170,2019,6,23,18,0,12,7,0.16
4183,2019,6,24,7,0,67,6,0.16
4184,2019,6,24,8,0,202,7,0.16
4185,2019,6,24,9,0,435,7,0.16
4186,2019,6,24,10,0,600,7,0.16
4187,2019,6,24,11,0,625,8,0.16
4188,2019,6,24,12,0,621,7,0.16
4189,2019,6,24,13,0,735,7,0.16
4190,2019,6,24,14,0,480,7,0.16
4191,2019,6,24,15,0,242,3,0.16
4192,2019,6,24,16,0,460,0,0.16
4193,2019,6,24,17,0,165,3,0.16
4194,2019,6,24,18,0,19,4,0.16
4207,2019,6,25,7,0,15,6,0.16
4208,2019,6,25,8,0,113,8,0.16
4209,2019,6,25,9,0,371,7,0.16
4210,2019,6,25,10,0,437,8,0.16
4211,2019,6,25,11,0,373,8,0.16
4212,2019,6,25,12,0,665,7,0.16
4213,2019,6,25,13,0,678,7,0.16
4214,2019,6,25,14,0,446,7,0.16
4215,2019,6,25,15,0,501,7,0.16
4216,2019,6,25,16,0,345,3,0.16
4217,2019,6,25,17,0,190,3,0.16
4218,2019,6,25,18,0,24,4,0.16
4231,2019,6,26,7,0,167,0,0.16
4232,2019,6,26,8,0,395,0,0.16
4233,2019,6,26,9,0,609,0,0.16
4234,2019,6,26,10,0,785,0,0.16
4235,2019,6,26,11,0,897,0,0.16
4236,2019,6,26,12,0,943,0,0.16
4237,2019,6,26,13,0,912,0,0.16
4238,2019,6,26,14,0,815,0,0.16
4239,2019,6,26,15,0,657,0,0.16
4240,2019,6,26,16,0,452,0,0.16
4241,2019,6,26,17,0,226,0,0.16
4242,2019,6,26,18,0,30,0,0.16
4255,2019,6,27,7,0,168,1,0.16
4256,2019,6,27,8,0,171,3,0.16
4257,2019,6,27,9,0,615,1,0.16
4258,2019,6,27,10,0,784,1,0.16
4259,2019,6,27,11,0,901,1,0.16
4260,2019,6,27,12,0,948,1,0.16
4261,2019,6,27,13,0,650,3,0.16
4262,2019,6,27,14,0,493,3,0.16
4263,2019,6,27,15,0,665,1,0.16
4264,2019,6,27,16,0,461,0,0.16
4265,2019,6,27,17,0,232,0,0.16
4266,2019,6,27,18,0,32,0,0.16
4279,2019,6,28,7,0,99,7,0.16
4280,2019,6,28,8,0,226,7,0.16
4281,2019,6,28,9,0,435,7,0.16
4282,2019,6,28,10,0,617,3,0.16
4283,2019,6,28,11,0,627,7,0.16
4284,2019,6,28,12,0,434,7,0.16
4285,2019,6,28,13,0,541,7,0.16
4286,2019,6,28,14,0,638,7,0.16
4287,2019,6,28,15,0,505,7,0.16
4288,2019,6,28,16,0,168,4,0.16
4289,2019,6,28,17,0,158,8,0.16
4290,2019,6,28,18,0,23,7,0.16
4303,2019,6,29,7,0,95,3,0.16
4304,2019,6,29,8,0,401,1,0.16
4305,2019,6,29,9,0,614,0,0.16
4306,2019,6,29,10,0,622,3,0.16
4307,2019,6,29,11,0,593,3,0.16
4308,2019,6,29,12,0,634,3,0.16
4309,2019,6,29,13,0,685,3,0.16
4310,2019,6,29,14,0,517,7,0.16
4311,2019,6,29,15,0,492,7,0.16
4312,2019,6,29,16,0,183,7,0.16
4313,2019,6,29,17,0,114,4,0.16
4314,2019,6,29,18,0,14,4,0.16
4327,2019,6,30,7,0,65,7,0.16
4328,2019,6,30,8,0,265,3,0.16
4329,2019,6,30,9,0,441,7,0.16
4330,2019,6,30,10,0,567,7,0.16
4331,2019,6,30,11,0,469,7,0.16
4332,2019,6,30,12,0,595,7,0.16
4333,2019,6,30,13,0,475,7,0.16
4334,2019,6,30,14,0,628,7,0.16
4335,2019,6,30,15,0,163,7,0.16
4336,2019,6,30,16,0,21,7,0.16
4337,2019,6,30,17,0,11,9,0.16
4338,2019,6,30,18,0,4,7,0.16
4351,2019,7,1,7,0,71,7,0.16
4352,2019,7,1,8,0,236,3,0.16
4353,2019,7,1,9,0,613,0,0.16
4354,2019,7,1,10,0,472,7,0.16
4355,2019,7,1,11,0,625,3,0.16
4356,2019,7,1,12,0,761,3,0.16
4357,2019,7,1,13,0,478,4,0.16
4358,2019,7,1,14,0,508,7,0.16
4359,2019,7,1,15,0,262,8,0.16
4360,2019,7,1,16,0,78,4,0.16
4361,2019,7,1,17,0,182,7,0.16
4362,2019,7,1,18,0,17,3,0.16
4375,2019,7,2,7,0,104,3,0.16
4376,2019,7,2,8,0,400,1,0.16
4377,2019,7,2,9,0,615,0,0.16
4378,2019,7,2,10,0,784,0,0.16
4379,2019,7,2,11,0,900,1,0.16
4380,2019,7,2,12,0,564,3,0.16
4381,2019,7,2,13,0,607,3,0.16
4382,2019,7,2,14,0,820,1,0.16
4383,2019,7,2,15,0,456,3,0.16
4384,2019,7,2,16,0,277,3,0.16
4385,2019,7,2,17,0,50,4,0.16
4386,2019,7,2,18,0,7,4,0.16
4399,2019,7,3,7,0,11,4,0.16
4400,2019,7,3,8,0,197,3,0.16
4401,2019,7,3,9,0,342,3,0.16
4402,2019,7,3,10,0,460,4,0.16
4403,2019,7,3,11,0,697,7,0.16
4404,2019,7,3,12,0,933,0,0.16
4405,2019,7,3,13,0,549,3,0.16
4406,2019,7,3,14,0,810,0,0.16
4407,2019,7,3,15,0,433,3,0.16
4408,2019,7,3,16,0,241,3,0.16
4409,2019,7,3,17,0,94,3,0.16
4410,2019,7,3,18,0,33,0,0.16
4423,2019,7,4,7,0,163,1,0.16
4424,2019,7,4,8,0,394,0,0.16
4425,2019,7,4,9,0,609,0,0.16
4426,2019,7,4,10,0,450,3,0.16
4427,2019,7,4,11,0,536,3,0.16
4428,2019,7,4,12,0,536,3,0.16
4429,2019,7,4,13,0,541,3,0.16
4430,2019,7,4,14,0,816,1,0.16
4431,2019,7,4,15,0,439,7,0.16
4432,2019,7,4,16,0,259,7,0.16
4433,2019,7,4,17,0,71,6,0.16
4434,2019,7,4,18,0,13,6,0.16
4447,2019,7,5,7,0,50,7,0.17
4448,2019,7,5,8,0,93,7,0.17
4449,2019,7,5,9,0,305,8,0.17
4450,2019,7,5,10,0,777,1,0.17
4451,2019,7,5,11,0,893,1,0.17
4452,2019,7,5,12,0,742,3,0.17
4453,2019,7,5,13,0,719,3,0.17
4454,2019,7,5,14,0,819,0,0.17
4455,2019,7,5,15,0,478,3,0.17
4456,2019,7,5,16,0,459,7,0.17
4457,2019,7,5,17,0,168,3,0.17
4458,2019,7,5,18,0,22,4,0.17
4471,2019,7,6,7,0,77,4,0.17
4472,2019,7,6,8,0,247,3,0.17
4473,2019,7,6,9,0,618,0,0.17
4474,2019,7,6,10,0,791,0,0.17
4475,2019,7,6,11,0,907,0,0.17
4476,2019,7,6,12,0,955,0,0.17
4477,2019,7,6,13,0,930,0,0.17
4478,2019,7,6,14,0,835,0,0.17
4479,2019,7,6,15,0,677,0,0.17
4480,2019,7,6,16,0,473,0,0.17
4481,2019,7,6,17,0,243,0,0.17
4482,2019,7,6,18,0,37,0,0.17
4495,2019,7,7,7,0,140,7,0.17
4496,2019,7,7,8,0,292,7,0.17
4497,2019,7,7,9,0,606,7,0.17
4498,2019,7,7,10,0,622,7,0.17
4499,2019,7,7,11,0,714,3,0.17
4500,2019,7,7,12,0,712,3,0.17
4501,2019,7,7,13,0,691,3,0.17
4502,2019,7,7,14,0,583,3,0.17
4503,2019,7,7,15,0,259,4,0.17
4504,2019,7,7,16,0,352,3,0.17
4505,2019,7,7,17,0,121,4,0.17
4506,2019,7,7,18,0,16,4,0.17
4519,2019,7,8,7,0,103,4,0.17
4520,2019,7,8,8,0,284,7,0.17
4521,2019,7,8,9,0,615,1,0.17
4522,2019,7,8,10,0,789,0,0.17
4523,2019,7,8,11,0,681,3,0.17
4524,2019,7,8,12,0,758,7,0.17
4525,2019,7,8,13,0,931,0,0.17
4526,2019,7,8,14,0,399,3,0.17
4527,2019,7,8,15,0,560,3,0.17
4528,2019,7,8,16,0,155,6,0.17
4529,2019,7,8,17,0,54,7,0.17
4530,2019,7,8,18,0,11,7,0.17
4543,2019,7,9,7,0,97,3,0.17
4544,2019,7,9,8,0,383,7,0.17
4545,2019,7,9,9,0,465,7,0.17
4546,2019,7,9,10,0,790,0,0.17
4547,2019,7,9,11,0,909,0,0.17
4548,2019,7,9,12,0,957,0,0.17
4549,2019,7,9,13,0,932,0,0.17
4550,2019,7,9,14,0,426,3,0.17
4551,2019,7,9,15,0,159,4,0.17
4552,2019,7,9,16,0,161,4,0.17
4553,2019,7,9,17,0,61,4,0.17
4554,2019,7,9,18,0,38,0,0.17
4567,2019,7,10,7,0,112,4,0.16
4568,2019,7,10,8,0,400,0,0.16
4569,2019,7,10,9,0,618,0,0.16
4570,2019,7,10,10,0,792,1,0.16
4571,2019,7,10,11,0,487,3,0.16
4572,2019,7,10,12,0,521,3,0.16
4573,2019,7,10,13,0,505,3,0.16
4574,2019,7,10,14,0,442,3,0.16
4575,2019,7,10,15,0,238,4,0.16
4576,2019,7,10,16,0,219,4,0.16
4577,2019,7,10,17,0,249,0,0.16
4578,2019,7,10,18,0,20,3,0.16
4591,2019,7,11,7,0,85,3,0.16
4592,2019,7,11,8,0,396,0,0.16
4593,2019,7,11,9,0,614,0,0.16
4594,2019,7,11,10,0,787,0,0.16
4595,2019,7,11,11,0,906,1,0.16
4596,2019,7,11,12,0,955,0,0.16
4597,2019,7,11,13,0,923,1,0.16
4598,2019,7,11,14,0,828,1,0.16
4599,2019,7,11,15,0,311,3,0.16
4600,2019,7,11,16,0,467,0,0.16
4601,2019,7,11,17,0,239,0,0.16
4602,2019,7,11,18,0,37,0,0.16
4615,2019,7,12,7,0,64,3,0.16
4616,2019,7,12,8,0,157,3,0.16
4617,2019,7,12,9,0,243,3,0.16
4618,2019,7,12,10,0,790,0,0.16
4619,2019,7,12,11,0,907,1,0.16
4620,2019,7,12,12,0,955,0,0.16
4621,2019,7,12,13,0,932,0,0.16
4622,2019,7,12,14,0,630,3,0.16
4623,2019,7,12,15,0,398,3,0.16
4624,2019,7,12,16,0,378,7,0.16
4625,2019,7,12,17,0,245,1,0.16
4626,2019,7,12,18,0,39,0,0.16
4639,2019,7,13,7,0,21,7,0.16
4640,2019,7,13,8,0,65,4,0.16
4641,2019,7,13,9,0,77,8,0.16
4642,2019,7,13,10,0,179,8,0.16
4643,2019,7,13,11,0,475,4,0.16
4644,2019,7,13,12,0,261,4,0.16
4645,2019,7,13,13,0,606,3,0.16
4646,2019,7,13,14,0,536,3,0.16
4647,2019,7,13,15,0,675,1,0.16
4648,2019,7,13,16,0,412,7,0.16
4649,2019,7,13,17,0,245,0,0.16
4650,2019,7,13,18,0,26,4,0.16
4663,2019,7,14,7,0,136,8,0.16
4664,2019,7,14,8,0,367,7,0.16
4665,2019,7,14,9,0,273,4,0.16
4666,2019,7,14,10,0,370,4,0.16
4667,2019,7,14,11,0,527,3,0.16
4668,2019,7,14,12,0,648,3,0.16
4669,2019,7,14,13,0,602,3,0.16
4670,2019,7,14,14,0,621,3,0.16
4671,2019,7,14,15,0,345,3,0.16
4672,2019,7,14,16,0,474,7,0.16
4673,2019,7,14,17,0,175,3,0.16
4674,2019,7,14,18,0,39,0,0.16
4687,2019,7,15,7,0,45,4,0.16
4688,2019,7,15,8,0,98,3,0.16
4689,2019,7,15,9,0,263,3,0.16
4690,2019,7,15,10,0,788,1,0.16
4691,2019,7,15,11,0,908,1,0.16
4692,2019,7,15,12,0,679,3,0.16
4693,2019,7,15,13,0,936,0,0.16
4694,2019,7,15,14,0,843,1,0.16
4695,2019,7,15,15,0,549,3,0.16
4696,2019,7,15,16,0,481,0,0.16
4697,2019,7,15,17,0,249,0,0.16
4698,2019,7,15,18,0,40,0,0.16
4711,2019,7,16,7,0,72,7,0.16
4712,2019,7,16,8,0,203,7,0.16
4713,2019,7,16,9,0,382,7,0.16
4714,2019,7,16,10,0,534,7,0.16
4715,2019,7,16,11,0,647,7,0.16
4716,2019,7,16,12,0,721,7,0.16
4717,2019,7,16,13,0,532,7,0.16
4718,2019,7,16,14,0,833,0,0.16
4719,2019,7,16,15,0,676,0,0.16
4720,2019,7,16,16,0,339,3,0.16
4721,2019,7,16,17,0,241,0,0.16
4722,2019,7,16,18,0,18,3,0.16
4735,2019,7,17,7,0,159,0,0.16
4736,2019,7,17,8,0,393,0,0.16
4737,2019,7,17,9,0,613,0,0.16
4738,2019,7,17,10,0,793,0,0.16
4739,2019,7,17,11,0,913,0,0.16
4740,2019,7,17,12,0,963,0,0.16
4741,2019,7,17,13,0,939,0,0.16
4742,2019,7,17,14,0,846,0,0.16
4743,2019,7,17,15,0,688,0,0.16
4744,2019,7,17,16,0,483,0,0.16
4745,2019,7,17,17,0,251,0,0.16
4746,2019,7,17,18,0,40,0,0.16
4759,2019,7,18,7,0,89,4,0.16
4760,2019,7,18,8,0,376,7,0.16
4761,2019,7,18,9,0,611,7,0.16
4762,2019,7,18,10,0,609,7,0.16
4763,2019,7,18,11,0,695,4,0.16
4764,2019,7,18,12,0,758,3,0.16
4765,2019,7,18,13,0,716,3,0.16
4766,2019,7,18,14,0,630,3,0.16
4767,2019,7,18,15,0,563,7,0.16
4768,2019,7,18,16,0,334,4,0.16
4769,2019,7,18,17,0,178,3,0.16
4770,2019,7,18,18,0,25,3,0.16
4783,2019,7,19,7,0,32,7,0.16
4784,2019,7,19,8,0,149,7,0.16
4785,2019,7,19,9,0,338,4,0.16
4786,2019,7,19,10,0,344,4,0.16
4787,2019,7,19,11,0,543,4,0.16
4788,2019,7,19,12,0,726,7,0.16
4789,2019,7,19,13,0,629,8,0.16
4790,2019,7,19,14,0,846,0,0.16
4791,2019,7,19,15,0,425,3,0.16
4792,2019,7,19,16,0,291,3,0.16
4793,2019,7,19,17,0,172,3,0.16
4794,2019,7,19,18,0,24,3,0.16
4807,2019,7,20,7,0,72,8,0.16
4808,2019,7,20,8,0,231,3,0.16
4809,2019,7,20,9,0,272,8,0.16
4810,2019,7,20,10,0,613,3,0.16
4811,2019,7,20,11,0,729,3,0.16
4812,2019,7,20,12,0,965,0,0.16
4813,2019,7,20,13,0,935,1,0.16
4814,2019,7,20,14,0,429,3,0.16
4815,2019,7,20,15,0,453,3,0.16
4816,2019,7,20,16,0,478,1,0.16
4817,2019,7,20,17,0,122,3,0.16
4818,2019,7,20,18,0,17,4,0.16
4831,2019,7,21,7,0,97,7,0.16
4832,2019,7,21,8,0,275,7,0.16
4833,2019,7,21,9,0,448,7,0.16
4834,2019,7,21,10,0,549,4,0.16
4835,2019,7,21,11,0,691,7,0.16
4836,2019,7,21,12,0,744,7,0.16
4837,2019,7,21,13,0,713,3,0.16
4838,2019,7,21,14,0,581,3,0.16
4839,2019,7,21,15,0,443,8,0.16
4840,2019,7,21,16,0,261,3,0.16
4841,2019,7,21,17,0,121,8,0.16
4842,2019,7,21,18,0,11,4,0.16
4855,2019,7,22,7,0,46,6,0.17
4856,2019,7,22,8,0,191,7,0.17
4857,2019,7,22,9,0,421,7,0.17
4858,2019,7,22,10,0,366,7,0.17
4859,2019,7,22,11,0,629,7,0.17
4860,2019,7,22,12,0,637,7,0.17
4861,2019,7,22,13,0,662,7,0.17
4862,2019,7,22,14,0,71,4,0.17
4863,2019,7,22,15,0,286,4,0.17
4864,2019,7,22,16,0,204,4,0.17
4865,2019,7,22,17,0,190,3,0.17
4866,2019,7,22,18,0,27,4,0.17
4879,2019,7,23,7,0,109,7,0.17
4880,2019,7,23,8,0,169,7,0.17
4881,2019,7,23,9,0,282,7,0.17
4882,2019,7,23,10,0,281,7,0.17
4883,2019,7,23,11,0,503,7,0.17
4884,2019,7,23,12,0,681,7,0.17
4885,2019,7,23,13,0,497,7,0.17
4886,2019,7,23,14,0,498,4,0.17
4887,2019,7,23,15,0,493,3,0.17
4888,2019,7,23,16,0,468,0,0.17
4889,2019,7,23,17,0,185,3,0.17
4890,2019,7,23,18,0,26,3,0.17
4903,2019,7,24,7,0,99,3,0.17
4904,2019,7,24,8,0,301,3,0.17
4905,2019,7,24,9,0,439,3,0.17
4906,2019,7,24,10,0,796,1,0.17
4907,2019,7,24,11,0,917,0,0.17
4908,2019,7,24,12,0,636,3,0.17
4909,2019,7,24,13,0,443,4,0.17
4910,2019,7,24,14,0,581,3,0.17
4911,2019,7,24,15,0,351,8,0.17
4912,2019,7,24,16,0,260,7,0.17
4913,2019,7,24,17,0,102,4,0.17
4914,2019,7,24,18,0,14,4,0.17
4927,2019,7,25,7,0,81,3,0.18
4928,2019,7,25,8,0,200,3,0.18
4929,2019,7,25,9,0,297,3,0.18
4930,2019,7,25,10,0,573,3,0.18
4931,2019,7,25,11,0,875,7,0.18
4932,2019,7,25,12,0,513,3,0.18
4933,2019,7,25,13,0,670,3,0.18
4934,2019,7,25,14,0,233,4,0.18
4935,2019,7,25,15,0,347,4,0.18
4936,2019,7,25,16,0,478,1,0.18
4937,2019,7,25,17,0,12,6,0.18
4938,2019,7,25,18,0,4,6,0.18
4951,2019,7,26,7,0,156,7,0.18
4952,2019,7,26,8,0,190,3,0.18
4953,2019,7,26,9,0,477,7,0.18
4954,2019,7,26,10,0,574,7,0.18
4955,2019,7,26,11,0,485,7,0.18
4956,2019,7,26,12,0,695,7,0.18
4957,2019,7,26,13,0,667,7,0.18
4958,2019,7,26,14,0,658,7,0.18
4959,2019,7,26,15,0,549,7,0.18
4960,2019,7,26,16,0,362,3,0.18
4961,2019,7,26,17,0,118,3,0.18
4962,2019,7,26,18,0,16,3,0.18
4975,2019,7,27,7,0,89,3,0.18
4976,2019,7,27,8,0,233,3,0.18
4977,2019,7,27,9,0,385,3,0.18
4978,2019,7,27,10,0,794,0,0.18
4979,2019,7,27,11,0,702,3,0.18
4980,2019,7,27,12,0,967,0,0.18
4981,2019,7,27,13,0,942,1,0.18
4982,2019,7,27,14,0,697,3,0.18
4983,2019,7,27,15,0,533,3,0.18
4984,2019,7,27,16,0,345,3,0.18
4985,2019,7,27,17,0,247,0,0.18
4986,2019,7,27,18,0,38,0,0.18
4999,2019,7,28,7,0,155,0,0.18
5000,2019,7,28,8,0,392,0,0.18
5001,2019,7,28,9,0,616,0,0.18
5002,2019,7,28,10,0,798,0,0.18
5003,2019,7,28,11,0,571,4,0.18
5004,2019,7,28,12,0,726,7,0.18
5005,2019,7,28,13,0,628,4,0.18
5006,2019,7,28,14,0,497,8,0.18
5007,2019,7,28,15,0,694,1,0.18
5008,2019,7,28,16,0,486,0,0.18
5009,2019,7,28,17,0,248,7,0.18
5010,2019,7,28,18,0,40,7,0.18
5023,2019,7,29,7,0,102,3,0.18
5024,2019,7,29,8,0,319,7,0.18
5025,2019,7,29,9,0,523,7,0.18
5026,2019,7,29,10,0,666,7,0.18
5027,2019,7,29,11,0,924,1,0.18
5028,2019,7,29,12,0,768,3,0.18
5029,2019,7,29,13,0,916,7,0.18
5030,2019,7,29,14,0,578,3,0.18
5031,2019,7,29,15,0,674,7,0.18
5032,2019,7,29,16,0,356,3,0.18
5033,2019,7,29,17,0,182,3,0.18
5034,2019,7,29,18,0,36,7,0.18
5047,2019,7,30,7,0,156,0,0.18
5048,2019,7,30,8,0,394,0,0.18
5049,2019,7,30,9,0,619,0,0.18
5050,2019,7,30,10,0,801,0,0.18
5051,2019,7,30,11,0,678,3,0.18
5052,2019,7,30,12,0,779,3,0.18
5053,2019,7,30,13,0,480,4,0.18
5054,2019,7,30,14,0,519,3,0.18
5055,2019,7,30,15,0,565,3,0.18
5056,2019,7,30,16,0,482,7,0.18
5057,2019,7,30,17,0,55,4,0.18
5058,2019,7,30,18,0,37,0,0.18
5071,2019,7,31,7,0,159,1,0.18
5072,2019,7,31,8,0,399,0,0.18
5073,2019,7,31,9,0,625,0,0.18
5074,2019,7,31,10,0,808,1,0.18
5075,2019,7,31,11,0,930,0,0.18
5076,2019,7,31,12,0,611,3,0.18
5077,2019,7,31,13,0,958,0,0.18
5078,2019,7,31,14,0,862,0,0.18
5079,2019,7,31,15,0,392,3,0.18
5080,2019,7,31,16,0,489,0,0.18
5081,2019,7,31,17,0,252,1,0.18
5082,2019,7,31,18,0,23,3,0.18
5095,2019,8,1,7,0,158,0,0.18
5096,2019,8,1,8,0,398,0,0.18
5097,2019,8,1,9,0,624,0,0.18
5098,2019,8,1,10,0,802,0,0.18
5099,2019,8,1,11,0,693,3,0.18
5100,2019,8,1,12,0,704,3,0.18
5101,2019,8,1,13,0,599,3,0.18
5102,2019,8,1,14,0,427,4,0.18
5103,2019,8,1,15,0,450,7,0.18
5104,2019,8,1,16,0,291,4,0.18
5105,2019,8,1,17,0,245,7,0.18
5106,2019,8,1,18,0,37,7,0.18
5119,2019,8,2,7,0,105,3,0.18
5120,2019,8,2,8,0,396,1,0.18
5121,2019,8,2,9,0,437,3,0.18
5122,2019,8,2,10,0,776,7,0.18
5123,2019,8,2,11,0,741,3,0.18
5124,2019,8,2,12,0,590,3,0.18
5125,2019,8,2,13,0,659,3,0.18
5126,2019,8,2,14,0,407,4,0.18
5127,2019,8,2,15,0,484,4,0.18
5128,2019,8,2,16,0,316,3,0.18
5129,2019,8,2,17,0,74,4,0.18
5130,2019,8,2,18,0,10,4,0.18
5143,2019,8,3,7,0,41,4,0.18
5144,2019,8,3,8,0,214,4,0.18
5145,2019,8,3,9,0,411,3,0.18
5146,2019,8,3,10,0,424,8,0.18
5147,2019,8,3,11,0,210,4,0.18
5148,2019,8,3,12,0,182,4,0.18
5149,2019,8,3,13,0,368,4,0.18
5150,2019,8,3,14,0,450,4,0.18
5151,2019,8,3,15,0,463,3,0.18
5152,2019,8,3,16,0,423,7,0.18
5153,2019,8,3,17,0,241,1,0.18
5154,2019,8,3,18,0,24,4,0.18
5167,2019,8,4,7,0,105,3,0.18
5168,2019,8,4,8,0,231,3,0.18
5169,2019,8,4,9,0,466,7,0.18
5170,2019,8,4,10,0,497,7,0.18
5171,2019,8,4,11,0,588,4,0.18
5172,2019,8,4,12,0,580,3,0.18
5173,2019,8,4,13,0,651,7,0.18
5174,2019,8,4,14,0,821,7,0.18
5175,2019,8,4,15,0,687,1,0.18
5176,2019,8,4,16,0,191,4,0.18
5177,2019,8,4,17,0,185,3,0.18
5178,2019,8,4,18,0,24,4,0.18
5191,2019,8,5,7,0,155,0,0.18
5192,2019,8,5,8,0,393,0,0.18
5193,2019,8,5,9,0,618,0,0.18
5194,2019,8,5,10,0,798,0,0.18
5195,2019,8,5,11,0,915,0,0.18
5196,2019,8,5,12,0,962,1,0.18
5197,2019,8,5,13,0,940,0,0.18
5198,2019,8,5,14,0,741,3,0.18
5199,2019,8,5,15,0,599,7,0.18
5200,2019,8,5,16,0,465,0,0.18
5201,2019,8,5,17,0,232,1,0.18
5202,2019,8,5,18,0,16,3,0.18
5215,2019,8,6,7,0,117,7,0.18
5216,2019,8,6,8,0,282,7,0.18
5217,2019,8,6,9,0,496,7,0.18
5218,2019,8,6,10,0,602,7,0.18
5219,2019,8,6,11,0,747,7,0.18
5220,2019,8,6,12,0,777,7,0.18
5221,2019,8,6,13,0,742,7,0.18
5222,2019,8,6,14,0,695,7,0.18
5223,2019,8,6,15,0,470,3,0.18
5224,2019,8,6,16,0,363,3,0.18
5225,2019,8,6,17,0,179,3,0.18
5226,2019,8,6,18,0,23,4,0.18
5239,2019,8,7,7,0,52,3,0.18
5240,2019,8,7,8,0,202,3,0.18
5241,2019,8,7,9,0,623,0,0.18
5242,2019,8,7,10,0,804,0,0.18
5243,2019,8,7,11,0,928,1,0.18
5244,2019,8,7,12,0,980,1,0.18
5245,2019,8,7,13,0,956,1,0.18
5246,2019,8,7,14,0,856,0,0.18
5247,2019,8,7,15,0,312,3,0.18
5248,2019,8,7,16,0,353,3,0.18
5249,2019,8,7,17,0,162,3,0.18
5250,2019,8,7,18,0,33,0,0.18
5263,2019,8,8,7,0,32,3,0.16
5264,2019,8,8,8,0,273,3,0.16
5265,2019,8,8,9,0,225,4,0.16
5266,2019,8,8,10,0,801,0,0.16
5267,2019,8,8,11,0,923,0,0.16
5268,2019,8,8,12,0,976,1,0.16
5269,2019,8,8,13,0,727,3,0.16
5270,2019,8,8,14,0,851,0,0.16
5271,2019,8,8,15,0,687,0,0.16
5272,2019,8,8,16,0,476,0,0.16
5273,2019,8,8,17,0,118,3,0.16
5274,2019,8,8,18,0,15,4,0.16
5287,2019,8,9,7,0,99,3,0.16
5288,2019,8,9,8,0,232,3,0.16
5289,2019,8,9,9,0,627,0,0.16
5290,2019,8,9,10,0,581,3,0.16
5291,2019,8,9,11,0,936,0,0.16
5292,2019,8,9,12,0,795,3,0.16
5293,2019,8,9,13,0,714,3,0.16
