Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4664911,-,b'Valle del Cauca',b'Colombia',3.36,-76.51,-5,964,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,Cloud Type,Surface Albedo
2019,1,1,0,0,0,0,0.18
2019,1,1,1,0,0,0,0.18
2019,1,1,2,0,0,0,0.18
2019,1,1,3,0,0,0,0.18
2019,1,1,4,0,0,0,0.18
2019,1,1,5,0,0,0,0.18
2019,1,1,6,0,0,0,0.18
2019,1,1,7,0,137,0,0.18
2019,1,1,8,0,379,0,0.18
2019,1,1,9,0,609,0,0.18
2019,1,1,10,0,796,0,0.18
2019,1,1,11,0,918,0,0.18
2019,1,1,12,0,967,0,0.18
2019,1,1,13,0,938,0,0.18
2019,1,1,14,0,833,0,0.18
2019,1,1,15,0,662,0,0.18
2019,1,1,16,0,443,0,0.18
2019,1,1,17,0,203,0,0.18
2019,1,1,18,0,12,0,0.18
2019,1,1,19,0,0,7,0.18
2019,1,1,20,0,0,0,0.18
2019,1,1,21,0,0,0,0.18
2019,1,1,22,0,0,0,0.18
2019,1,1,23,0,0,0,0.18
2019,1,2,0,0,0,0,0.18
2019,1,2,1,0,0,0,0.18
2019,1,2,2,0,0,0,0.18
2019,1,2,3,0,0,0,0.18
2019,1,2,4,0,0,0,0.18
2019,1,2,5,0,0,0,0.18
2019,1,2,6,0,0,0,0.18
2019,1,2,7,0,141,0,0.18
2019,1,2,8,0,387,0,0.18
2019,1,2,9,0,618,0,0.18
2019,1,2,10,0,802,0,0.18
2019,1,2,11,0,924,0,0.18
2019,1,2,12,0,971,0,0.18
2019,1,2,13,0,939,0,0.18
2019,1,2,14,0,834,0,0.18
2019,1,2,15,0,664,0,0.18
2019,1,2,16,0,445,0,0.18
2019,1,2,17,0,204,0,0.18
2019,1,2,18,0,13,0,0.18
2019,1,2,19,0,0,0,0.17
2019,1,2,20,0,0,0,0.17
2019,1,2,21,0,0,0,0.17
2019,1,2,22,0,0,0,0.17
2019,1,2,23,0,0,0,0.17
2019,1,3,0,0,0,0,0.17
2019,1,3,1,0,0,0,0.17
2019,1,3,2,0,0,0,0.17
2019,1,3,3,0,0,0,0.17
2019,1,3,4,0,0,0,0.17
2019,1,3,5,0,0,0,0.17
2019,1,3,6,0,0,0,0.17
2019,1,3,7,0,128,0,0.17
2019,1,3,8,0,367,0,0.17
2019,1,3,9,0,597,0,0.17
2019,1,3,10,0,781,0,0.17
2019,1,3,11,0,904,0,0.17
2019,1,3,12,0,956,0,0.17
2019,1,3,13,0,927,0,0.17
2019,1,3,14,0,824,0,0.17
2019,1,3,15,0,471,3,0.17
2019,1,3,16,0,443,0,0.17
2019,1,3,17,0,102,3,0.17
2019,1,3,18,0,14,7,0.17
2019,1,3,19,0,0,1,0.17
2019,1,3,20,0,0,0,0.17
2019,1,3,21,0,0,0,0.17
2019,1,3,22,0,0,3,0.17
2019,1,3,23,0,0,3,0.17
2019,1,4,0,0,0,4,0.17
2019,1,4,1,0,0,4,0.17
2019,1,4,2,0,0,3,0.17
2019,1,4,3,0,0,0,0.17
2019,1,4,4,0,0,3,0.17
2019,1,4,5,0,0,0,0.17
2019,1,4,6,0,0,1,0.17
2019,1,4,7,0,124,0,0.17
2019,1,4,8,0,362,0,0.17
2019,1,4,9,0,593,0,0.17
2019,1,4,10,0,775,0,0.17
2019,1,4,11,0,901,0,0.17
2019,1,4,12,0,953,0,0.17
2019,1,4,13,0,922,0,0.17
2019,1,4,14,0,820,0,0.17
2019,1,4,15,0,654,0,0.17
2019,1,4,16,0,437,0,0.17
2019,1,4,17,0,200,0,0.17
2019,1,4,18,0,12,0,0.17
2019,1,4,19,0,0,0,0.17
2019,1,4,20,0,0,0,0.17
2019,1,4,21,0,0,3,0.17
2019,1,4,22,0,0,3,0.17
2019,1,4,23,0,0,0,0.17
2019,1,5,0,0,0,1,0.17
2019,1,5,1,0,0,7,0.17
2019,1,5,2,0,0,0,0.17
2019,1,5,3,0,0,0,0.17
2019,1,5,4,0,0,0,0.17
2019,1,5,5,0,0,0,0.17
2019,1,5,6,0,0,0,0.17
2019,1,5,7,0,123,0,0.17
2019,1,5,8,0,361,7,0.17
2019,1,5,9,0,591,0,0.17
2019,1,5,10,0,776,0,0.17
2019,1,5,11,0,900,0,0.17
2019,1,5,12,0,950,1,0.17
2019,1,5,13,0,916,0,0.17
2019,1,5,14,0,385,3,0.17
2019,1,5,15,0,646,0,0.17
2019,1,5,16,0,432,0,0.17
2019,1,5,17,0,198,7,0.17
2019,1,5,18,0,12,7,0.17
2019,1,5,19,0,0,7,0.17
2019,1,5,20,0,0,1,0.17
2019,1,5,21,0,0,0,0.17
2019,1,5,22,0,0,1,0.17
2019,1,5,23,0,0,0,0.17
2019,1,6,0,0,0,0,0.17
2019,1,6,1,0,0,7,0.17
2019,1,6,2,0,0,6,0.17
2019,1,6,3,0,0,6,0.17
2019,1,6,4,0,0,6,0.17
2019,1,6,5,0,0,6,0.17
2019,1,6,6,0,0,6,0.17
2019,1,6,7,0,19,6,0.17
2019,1,6,8,0,86,6,0.17
2019,1,6,9,0,176,6,0.17
2019,1,6,10,0,456,6,0.17
2019,1,6,11,0,636,7,0.17
2019,1,6,12,0,756,7,0.17
2019,1,6,13,0,773,7,0.17
2019,1,6,14,0,648,4,0.17
2019,1,6,15,0,515,7,0.17
2019,1,6,16,0,268,7,0.17
2019,1,6,17,0,82,7,0.17
2019,1,6,18,0,7,7,0.17
2019,1,6,19,0,0,6,0.17
2019,1,6,20,0,0,6,0.17
2019,1,6,21,0,0,6,0.17
2019,1,6,22,0,0,7,0.17
2019,1,6,23,0,0,7,0.17
2019,1,7,0,0,0,7,0.17
2019,1,7,1,0,0,7,0.17
2019,1,7,2,0,0,7,0.17
2019,1,7,3,0,0,7,0.17
2019,1,7,4,0,0,7,0.17
2019,1,7,5,0,0,4,0.17
2019,1,7,6,0,0,4,0.17
2019,1,7,7,0,8,4,0.17
2019,1,7,8,0,27,4,0.17
2019,1,7,9,0,63,6,0.17
2019,1,7,10,0,222,8,0.17
2019,1,7,11,0,279,8,0.17
2019,1,7,12,0,424,8,0.17
2019,1,7,13,0,230,8,0.17
2019,1,7,14,0,311,7,0.17
2019,1,7,15,0,279,8,0.17
2019,1,7,16,0,271,8,0.17
2019,1,7,17,0,132,8,0.17
2019,1,7,18,0,10,7,0.17
2019,1,7,19,0,0,4,0.17
2019,1,7,20,0,0,4,0.17
2019,1,7,21,0,0,3,0.17
2019,1,7,22,0,0,4,0.17
2019,1,7,23,0,0,8,0.17
2019,1,8,0,0,0,8,0.17
2019,1,8,1,0,0,4,0.17
2019,1,8,2,0,0,7,0.17
2019,1,8,3,0,0,4,0.17
2019,1,8,4,0,0,4,0.17
2019,1,8,5,0,0,4,0.17
2019,1,8,6,0,0,4,0.17
2019,1,8,7,0,50,3,0.17
2019,1,8,8,0,260,7,0.17
2019,1,8,9,0,577,0,0.17
2019,1,8,10,0,750,0,0.17
2019,1,8,11,0,679,2,0.17
2019,1,8,12,0,599,8,0.17
2019,1,8,13,0,812,7,0.17
2019,1,8,14,0,721,3,0.17
2019,1,8,15,0,217,8,0.17
2019,1,8,16,0,183,3,0.17
2019,1,8,17,0,168,7,0.17
2019,1,8,18,0,13,7,0.17
2019,1,8,19,0,0,7,0.17
2019,1,8,20,0,0,7,0.17
2019,1,8,21,0,0,4,0.17
2019,1,8,22,0,0,4,0.17
2019,1,8,23,0,0,4,0.17
2019,1,9,0,0,0,8,0.17
2019,1,9,1,0,0,4,0.17
2019,1,9,2,0,0,4,0.17
2019,1,9,3,0,0,4,0.17
2019,1,9,4,0,0,4,0.17
2019,1,9,5,0,0,4,0.17
2019,1,9,6,0,0,4,0.17
2019,1,9,7,0,12,4,0.17
2019,1,9,8,0,28,4,0.17
2019,1,9,9,0,167,4,0.17
2019,1,9,10,0,226,4,0.17
2019,1,9,11,0,600,3,0.17
2019,1,9,12,0,312,4,0.17
2019,1,9,13,0,343,4,0.17
2019,1,9,14,0,345,4,0.17
2019,1,9,15,0,214,4,0.17
2019,1,9,16,0,322,7,0.17
2019,1,9,17,0,60,4,0.17
2019,1,9,18,0,12,8,0.17
2019,1,9,19,0,0,7,0.17
2019,1,9,20,0,0,7,0.17
2019,1,9,21,0,0,4,0.17
2019,1,9,22,0,0,1,0.17
2019,1,9,23,0,0,1,0.17
2019,1,10,0,0,0,3,0.17
2019,1,10,1,0,0,3,0.17
2019,1,10,2,0,0,3,0.17
2019,1,10,3,0,0,3,0.17
2019,1,10,4,0,0,3,0.17
2019,1,10,5,0,0,3,0.17
2019,1,10,6,0,0,1,0.17
2019,1,10,7,0,120,1,0.17
2019,1,10,8,0,96,3,0.17
2019,1,10,9,0,385,3,0.17
2019,1,10,10,0,453,3,0.17
2019,1,10,11,0,219,3,0.17
2019,1,10,12,0,441,4,0.17
2019,1,10,13,0,227,4,0.17
2019,1,10,14,0,294,4,0.17
2019,1,10,15,0,217,3,0.17
2019,1,10,16,0,280,3,0.17
2019,1,10,17,0,137,7,0.17
2019,1,10,18,0,9,3,0.17
2019,1,10,19,0,0,8,0.17
2019,1,10,20,0,0,3,0.17
2019,1,10,21,0,0,1,0.17
2019,1,10,22,0,0,1,0.17
2019,1,10,23,0,0,3,0.17
2019,1,11,0,0,0,1,0.17
2019,1,11,1,0,0,0,0.17
2019,1,11,2,0,0,1,0.17
2019,1,11,3,0,0,3,0.17
2019,1,11,4,0,0,3,0.17
2019,1,11,5,0,0,0,0.17
2019,1,11,6,0,0,3,0.17
2019,1,11,7,0,121,0,0.17
2019,1,11,8,0,362,0,0.17
2019,1,11,9,0,594,0,0.17
2019,1,11,10,0,648,7,0.17
2019,1,11,11,0,907,1,0.17
2019,1,11,12,0,752,3,0.17
2019,1,11,13,0,716,3,0.17
2019,1,11,14,0,483,7,0.17
2019,1,11,15,0,405,7,0.17
2019,1,11,16,0,243,7,0.17
2019,1,11,17,0,212,7,0.17
2019,1,11,18,0,17,7,0.17
2019,1,11,19,0,0,3,0.17
2019,1,11,20,0,0,7,0.17
2019,1,11,21,0,0,0,0.17
2019,1,11,22,0,0,1,0.17
2019,1,11,23,0,0,0,0.17
2019,1,12,0,0,0,0,0.17
2019,1,12,1,0,0,1,0.17
2019,1,12,2,0,0,1,0.17
2019,1,12,3,0,0,3,0.17
2019,1,12,4,0,0,1,0.17
2019,1,12,5,0,0,3,0.17
2019,1,12,6,0,0,3,0.17
2019,1,12,7,0,98,1,0.17
2019,1,12,8,0,234,3,0.17
2019,1,12,9,0,421,3,0.17
2019,1,12,10,0,736,0,0.17
2019,1,12,11,0,670,3,0.17
2019,1,12,12,0,584,3,0.17
2019,1,12,13,0,713,3,0.17
2019,1,12,14,0,820,1,0.17
2019,1,12,15,0,658,0,0.17
2019,1,12,16,0,447,0,0.17
2019,1,12,17,0,212,0,0.17
2019,1,12,18,0,18,0,0.17
2019,1,12,19,0,0,0,0.17
2019,1,12,20,0,0,0,0.17
2019,1,12,21,0,0,0,0.17
2019,1,12,22,0,0,1,0.17
2019,1,12,23,0,0,3,0.17
2019,1,13,0,0,0,3,0.17
2019,1,13,1,0,0,3,0.17
2019,1,13,2,0,0,3,0.17
2019,1,13,3,0,0,3,0.17
2019,1,13,4,0,0,4,0.17
2019,1,13,5,0,0,4,0.17
2019,1,13,6,0,0,7,0.17
2019,1,13,7,0,58,3,0.17
2019,1,13,8,0,236,3,0.17
2019,1,13,9,0,233,3,0.17
2019,1,13,10,0,261,4,0.17
2019,1,13,11,0,481,4,0.17
2019,1,13,12,0,370,4,0.17
2019,1,13,13,0,522,4,0.17
2019,1,13,14,0,710,3,0.17
2019,1,13,15,0,507,3,0.17
2019,1,13,16,0,307,3,0.17
2019,1,13,17,0,222,1,0.17
2019,1,13,18,0,12,3,0.17
2019,1,13,19,0,0,3,0.17
2019,1,13,20,0,0,3,0.17
2019,1,13,21,0,0,8,0.17
2019,1,13,22,0,0,8,0.17
2019,1,13,23,0,0,4,0.17
2019,1,14,0,0,0,4,0.17
2019,1,14,1,0,0,4,0.17
2019,1,14,2,0,0,4,0.17
2019,1,14,3,0,0,4,0.17
2019,1,14,4,0,0,4,0.17
2019,1,14,5,0,0,4,0.17
2019,1,14,6,0,0,4,0.17
2019,1,14,7,0,63,4,0.17
2019,1,14,8,0,250,3,0.17
2019,1,14,9,0,300,3,0.17
2019,1,14,10,0,509,3,0.17
2019,1,14,11,0,696,3,0.17
2019,1,14,12,0,951,0,0.17
2019,1,14,13,0,650,3,0.17
2019,1,14,14,0,621,3,0.17
2019,1,14,15,0,129,4,0.17
2019,1,14,16,0,179,8,0.17
2019,1,14,17,0,82,8,0.17
2019,1,14,18,0,10,8,0.17
2019,1,14,19,0,0,8,0.17
2019,1,14,20,0,0,4,0.17
2019,1,14,21,0,0,4,0.17
2019,1,14,22,0,0,4,0.17
2019,1,14,23,0,0,4,0.17
2019,1,15,0,0,0,3,0.17
2019,1,15,1,0,0,0,0.17
2019,1,15,2,0,0,3,0.17
2019,1,15,3,0,0,1,0.17
2019,1,15,4,0,0,3,0.17
2019,1,15,5,0,0,3,0.17
2019,1,15,6,0,0,0,0.17
2019,1,15,7,0,103,0,0.17
2019,1,15,8,0,271,7,0.17
2019,1,15,9,0,345,4,0.17
2019,1,15,10,0,766,0,0.17
2019,1,15,11,0,896,0,0.17
2019,1,15,12,0,953,1,0.17
2019,1,15,13,0,935,0,0.17
2019,1,15,14,0,656,3,0.17
2019,1,15,15,0,675,1,0.17
2019,1,15,16,0,326,3,0.17
2019,1,15,17,0,221,0,0.17
2019,1,15,18,0,21,1,0.17
2019,1,15,19,0,0,6,0.17
2019,1,15,20,0,0,6,0.17
2019,1,15,21,0,0,7,0.17
2019,1,15,22,0,0,6,0.17
2019,1,15,23,0,0,6,0.17
2019,1,16,0,0,0,6,0.17
2019,1,16,1,0,0,7,0.17
2019,1,16,2,0,0,6,0.17
2019,1,16,3,0,0,6,0.17
2019,1,16,4,0,0,7,0.17
2019,1,16,5,0,0,8,0.17
2019,1,16,6,0,0,7,0.17
2019,1,16,7,0,32,7,0.17
2019,1,16,8,0,104,7,0.17
2019,1,16,9,0,295,7,0.17
2019,1,16,10,0,554,7,0.17
2019,1,16,11,0,700,7,0.17
2019,1,16,12,0,601,7,0.17
2019,1,16,13,0,552,7,0.17
2019,1,16,14,0,254,6,0.17
2019,1,16,15,0,217,6,0.17
2019,1,16,16,0,256,8,0.17
2019,1,16,17,0,132,7,0.17
2019,1,16,18,0,15,7,0.17
2019,1,16,19,0,0,1,0.17
2019,1,16,20,0,0,0,0.17
2019,1,16,21,0,0,7,0.17
2019,1,16,22,0,0,0,0.17
2019,1,16,23,0,0,0,0.17
2019,1,17,0,0,0,0,0.17
2019,1,17,1,0,0,0,0.17
2019,1,17,2,0,0,1,0.17
2019,1,17,3,0,0,0,0.17
2019,1,17,4,0,0,3,0.17
2019,1,17,5,0,0,1,0.17
2019,1,17,6,0,0,1,0.17
2019,1,17,7,0,104,0,0.17
2019,1,17,8,0,340,0,0.17
2019,1,17,9,0,575,0,0.17
2019,1,17,10,0,764,0,0.17
2019,1,17,11,0,898,0,0.17
2019,1,17,12,0,920,7,0.17
2019,1,17,13,0,572,3,0.17
2019,1,17,14,0,832,0,0.17
2019,1,17,15,0,673,0,0.17
2019,1,17,16,0,462,0,0.17
2019,1,17,17,0,225,0,0.17
2019,1,17,18,0,23,7,0.17
2019,1,17,19,0,0,7,0.17
2019,1,17,20,0,0,7,0.17
2019,1,17,21,0,0,0,0.17
2019,1,17,22,0,0,0,0.17
2019,1,17,23,0,0,0,0.17
2019,1,18,0,0,0,7,0.17
2019,1,18,1,0,0,7,0.17
2019,1,18,2,0,0,4,0.17
2019,1,18,3,0,0,8,0.17
2019,1,18,4,0,0,7,0.17
2019,1,18,5,0,0,3,0.17
2019,1,18,6,0,0,4,0.17
2019,1,18,7,0,33,4,0.17
2019,1,18,8,0,93,4,0.17
2019,1,18,9,0,298,4,0.17
2019,1,18,10,0,120,4,0.17
2019,1,18,11,0,140,4,0.17
2019,1,18,12,0,747,3,0.17
2019,1,18,13,0,496,4,0.17
2019,1,18,14,0,522,3,0.17
2019,1,18,15,0,226,4,0.17
2019,1,18,16,0,224,3,0.17
2019,1,18,17,0,28,4,0.17
2019,1,18,18,0,24,0,0.17
2019,1,18,19,0,0,1,0.18
2019,1,18,20,0,0,3,0.18
2019,1,18,21,0,0,0,0.18
2019,1,18,22,0,0,1,0.18
2019,1,18,23,0,0,3,0.18
2019,1,19,0,0,0,1,0.18
2019,1,19,1,0,0,1,0.18
2019,1,19,2,0,0,3,0.18
2019,1,19,3,0,0,3,0.18
2019,1,19,4,0,0,3,0.18
2019,1,19,5,0,0,7,0.18
2019,1,19,6,0,0,4,0.18
2019,1,19,7,0,30,3,0.18
2019,1,19,8,0,114,4,0.18
2019,1,19,9,0,117,4,0.18
2019,1,19,10,0,494,3,0.18
2019,1,19,11,0,687,3,0.18
2019,1,19,12,0,696,3,0.18
2019,1,19,13,0,642,3,0.18
2019,1,19,14,0,852,0,0.18
2019,1,19,15,0,692,1,0.18
2019,1,19,16,0,480,0,0.18
2019,1,19,17,0,240,0,0.18
2019,1,19,18,0,28,0,0.18
2019,1,19,19,0,0,3,0.18
2019,1,19,20,0,0,7,0.18
2019,1,19,21,0,0,4,0.18
2019,1,19,22,0,0,1,0.18
2019,1,19,23,0,0,3,0.18
2019,1,20,0,0,0,4,0.18
2019,1,20,1,0,0,4,0.18
2019,1,20,2,0,0,4,0.18
2019,1,20,3,0,0,3,0.18
2019,1,20,4,0,0,3,0.18
2019,1,20,5,0,0,3,0.18
2019,1,20,6,0,0,4,0.18
2019,1,20,7,0,13,4,0.18
2019,1,20,8,0,30,4,0.18
2019,1,20,9,0,234,4,0.18
2019,1,20,10,0,257,4,0.18
2019,1,20,11,0,651,3,0.18
2019,1,20,12,0,461,3,0.18
2019,1,20,13,0,471,3,0.18
2019,1,20,14,0,73,3,0.18
2019,1,20,15,0,215,3,0.18
2019,1,20,16,0,286,3,0.18
2019,1,20,17,0,50,4,0.18
2019,1,20,18,0,6,3,0.18
2019,1,20,19,0,0,3,0.18
2019,1,20,20,0,0,4,0.18
2019,1,20,21,0,0,4,0.18
2019,1,20,22,0,0,1,0.18
2019,1,20,23,0,0,0,0.18
2019,1,21,0,0,0,0,0.18
2019,1,21,1,0,0,1,0.18
2019,1,21,2,0,0,3,0.18
2019,1,21,3,0,0,3,0.18
2019,1,21,4,0,0,7,0.18
2019,1,21,5,0,0,4,0.18
2019,1,21,6,0,0,4,0.18
2019,1,21,7,0,14,4,0.18
2019,1,21,8,0,60,4,0.18
2019,1,21,9,0,586,1,0.18
2019,1,21,10,0,471,3,0.18
2019,1,21,11,0,900,1,0.18
2019,1,21,12,0,959,1,0.18
2019,1,21,13,0,928,0,0.18
2019,1,21,14,0,611,3,0.18
2019,1,21,15,0,664,0,0.18
2019,1,21,16,0,454,0,0.18
2019,1,21,17,0,221,0,0.18
2019,1,21,18,0,21,0,0.18
2019,1,21,19,0,0,0,0.18
2019,1,21,20,0,0,0,0.18
2019,1,21,21,0,0,0,0.18
2019,1,21,22,0,0,3,0.18
2019,1,21,23,0,0,0,0.18
2019,1,22,0,0,0,0,0.18
2019,1,22,1,0,0,0,0.18
2019,1,22,2,0,0,3,0.18
2019,1,22,3,0,0,3,0.18
2019,1,22,4,0,0,1,0.18
2019,1,22,5,0,0,0,0.18
2019,1,22,6,0,0,0,0.18
2019,1,22,7,0,99,0,0.18
2019,1,22,8,0,336,0,0.18
2019,1,22,9,0,573,0,0.18
2019,1,22,10,0,771,0,0.18
2019,1,22,11,0,908,0,0.18
2019,1,22,12,0,969,0,0.18
2019,1,22,13,0,951,0,0.18
2019,1,22,14,0,852,0,0.18
2019,1,22,15,0,687,0,0.18
2019,1,22,16,0,471,0,0.18
2019,1,22,17,0,231,0,0.18
2019,1,22,18,0,26,0,0.18
2019,1,22,19,0,0,3,0.18
2019,1,22,20,0,0,3,0.18
2019,1,22,21,0,0,0,0.18
2019,1,22,22,0,0,0,0.18
2019,1,22,23,0,0,0,0.18
2019,1,23,0,0,0,0,0.18
2019,1,23,1,0,0,0,0.18
2019,1,23,2,0,0,0,0.18
2019,1,23,3,0,0,0,0.18
2019,1,23,4,0,0,0,0.18
2019,1,23,5,0,0,0,0.18
2019,1,23,6,0,0,0,0.18
2019,1,23,7,0,108,0,0.18
2019,1,23,8,0,350,0,0.18
2019,1,23,9,0,588,0,0.18
2019,1,23,10,0,785,0,0.18
2019,1,23,11,0,919,0,0.18
2019,1,23,12,0,978,0,0.18
2019,1,23,13,0,953,0,0.18
2019,1,23,14,0,855,0,0.18
2019,1,23,15,0,418,3,0.18
2019,1,23,16,0,472,0,0.18
2019,1,23,17,0,148,3,0.18
2019,1,23,18,0,27,7,0.18
2019,1,23,19,0,0,7,0.18
2019,1,23,20,0,0,0,0.18
2019,1,23,21,0,0,0,0.18
2019,1,23,22,0,0,0,0.18
2019,1,23,23,0,0,0,0.18
2019,1,24,0,0,0,0,0.18
2019,1,24,1,0,0,0,0.18
2019,1,24,2,0,0,0,0.18
2019,1,24,3,0,0,0,0.18
2019,1,24,4,0,0,0,0.18
2019,1,24,5,0,0,0,0.18
2019,1,24,6,0,0,0,0.18
2019,1,24,7,0,104,0,0.18
2019,1,24,8,0,345,0,0.18
2019,1,24,9,0,584,0,0.18
2019,1,24,10,0,783,0,0.18
2019,1,24,11,0,920,0,0.18
2019,1,24,12,0,980,1,0.18
2019,1,24,13,0,957,0,0.18
2019,1,24,14,0,859,0,0.18
2019,1,24,15,0,679,7,0.18
2019,1,24,16,0,477,0,0.18
2019,1,24,17,0,236,0,0.18
2019,1,24,18,0,28,0,0.18
2019,1,24,19,0,0,0,0.18
2019,1,24,20,0,0,0,0.18
2019,1,24,21,0,0,3,0.18
2019,1,24,22,0,0,0,0.18
2019,1,24,23,0,0,0,0.18
2019,1,25,0,0,0,0,0.18
2019,1,25,1,0,0,0,0.18
2019,1,25,2,0,0,0,0.18
2019,1,25,3,0,0,0,0.18
2019,1,25,4,0,0,0,0.18
2019,1,25,5,0,0,0,0.18
2019,1,25,6,0,0,0,0.18
2019,1,25,7,0,107,0,0.18
2019,1,25,8,0,351,0,0.18
2019,1,25,9,0,590,0,0.18
2019,1,25,10,0,773,0,0.18
2019,1,25,11,0,907,0,0.18
2019,1,25,12,0,968,0,0.18
2019,1,25,13,0,713,3,0.18
2019,1,25,14,0,848,0,0.18
2019,1,25,15,0,685,0,0.18
2019,1,25,16,0,137,3,0.18
2019,1,25,17,0,234,0,0.18
2019,1,25,18,0,28,7,0.18
2019,1,25,19,0,0,8,0.18
2019,1,25,20,0,0,3,0.18
2019,1,25,21,0,0,7,0.18
2019,1,25,22,0,0,0,0.18
2019,1,25,23,0,0,3,0.18
2019,1,26,0,0,0,7,0.18
2019,1,26,1,0,0,0,0.18
2019,1,26,2,0,0,0,0.18
2019,1,26,3,0,0,0,0.18
2019,1,26,4,0,0,0,0.18
2019,1,26,5,0,0,0,0.18
2019,1,26,6,0,0,0,0.18
2019,1,26,7,0,104,1,0.18
2019,1,26,8,0,349,0,0.18
2019,1,26,9,0,590,0,0.18
2019,1,26,10,0,791,0,0.18
2019,1,26,11,0,928,0,0.18
2019,1,26,12,0,991,0,0.18
2019,1,26,13,0,965,0,0.18
2019,1,26,14,0,870,0,0.18
2019,1,26,15,0,706,1,0.18
2019,1,26,16,0,489,0,0.18
2019,1,26,17,0,243,0,0.18
2019,1,26,18,0,30,7,0.18
2019,1,26,19,0,0,7,0.18
2019,1,26,20,0,0,7,0.18
2019,1,26,21,0,0,3,0.18
2019,1,26,22,0,0,7,0.18
2019,1,26,23,0,0,3,0.18
2019,1,27,0,0,0,4,0.18
2019,1,27,1,0,0,0,0.18
2019,1,27,2,0,0,0,0.18
2019,1,27,3,0,0,7,0.18
2019,1,27,4,0,0,1,0.18
2019,1,27,5,0,0,0,0.18
2019,1,27,6,0,0,0,0.18
2019,1,27,7,0,101,1,0.18
2019,1,27,8,0,341,0,0.18
2019,1,27,9,0,581,0,0.18
2019,1,27,10,0,769,0,0.18
2019,1,27,11,0,903,1,0.18
2019,1,27,12,0,699,3,0.18
2019,1,27,13,0,493,3,0.18
2019,1,27,14,0,859,1,0.18
2019,1,27,15,0,697,0,0.18
2019,1,27,16,0,482,0,0.18
2019,1,27,17,0,240,1,0.18
2019,1,27,18,0,20,7,0.18
2019,1,27,19,0,0,7,0.18
2019,1,27,20,0,0,7,0.18
2019,1,27,21,0,0,8,0.18
2019,1,27,22,0,0,7,0.18
2019,1,27,23,0,0,1,0.18
2019,1,28,0,0,0,8,0.18
2019,1,28,1,0,0,6,0.18
2019,1,28,2,0,0,6,0.18
2019,1,28,3,0,0,6,0.18
2019,1,28,4,0,0,6,0.18
2019,1,28,5,0,0,6,0.18
2019,1,28,6,0,0,8,0.18
2019,1,28,7,0,57,7,0.18
2019,1,28,8,0,282,7,0.18
2019,1,28,9,0,582,1,0.18
2019,1,28,10,0,523,7,0.18
2019,1,28,11,0,275,6,0.18
2019,1,28,12,0,642,4,0.18
2019,1,28,13,0,728,7,0.18
2019,1,28,14,0,357,6,0.18
2019,1,28,15,0,123,8,0.18
2019,1,28,16,0,123,8,0.18
2019,1,28,17,0,57,7,0.18
2019,1,28,18,0,11,7,0.18
2019,1,28,19,0,0,7,0.18
2019,1,28,20,0,0,7,0.18
2019,1,28,21,0,0,7,0.18
2019,1,28,22,0,0,7,0.18
2019,1,28,23,0,0,7,0.18
2019,1,29,0,0,0,7,0.18
2019,1,29,1,0,0,7,0.18
2019,1,29,2,0,0,7,0.18
2019,1,29,3,0,0,7,0.18
2019,1,29,4,0,0,7,0.18
2019,1,29,5,0,0,7,0.18
2019,1,29,6,0,0,7,0.18
2019,1,29,7,0,58,4,0.18
2019,1,29,8,0,293,7,0.18
2019,1,29,9,0,402,7,0.18
2019,1,29,10,0,591,7,0.18
2019,1,29,11,0,661,4,0.18
2019,1,29,12,0,783,7,0.18
2019,1,29,13,0,440,7,0.18
2019,1,29,14,0,671,7,0.18
2019,1,29,15,0,473,3,0.18
2019,1,29,16,0,342,7,0.18
2019,1,29,17,0,237,7,0.18
2019,1,29,18,0,29,7,0.18
2019,1,29,19,0,0,7,0.18
2019,1,29,20,0,0,7,0.18
2019,1,29,21,0,0,3,0.18
2019,1,29,22,0,0,7,0.18
2019,1,29,23,0,0,7,0.18
2019,1,30,0,0,0,7,0.18
2019,1,30,1,0,0,7,0.18
2019,1,30,2,0,0,3,0.18
2019,1,30,3,0,0,3,0.18
2019,1,30,4,0,0,0,0.18
2019,1,30,5,0,0,1,0.18
2019,1,30,6,0,0,3,0.18
