Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4664911,-,b'Valle del Cauca',b'Colombia',3.36,-76.51,-5,964,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Cloud Type,Surface Albedo
2020,1,1,0,0,0,7,0.18
2020,1,1,1,0,0,8,0.18
2020,1,1,2,0,0,8,0.18
2020,1,1,3,0,0,7,0.18
2020,1,1,4,0,0,7,0.18
2020,1,1,5,0,0,4,0.18
2020,1,1,6,0,0,4,0.18
2020,1,1,7,0,87,4,0.18
2020,1,1,8,0,345,0,0.18
2020,1,1,9,0,573,0,0.18
2020,1,1,10,0,746,0,0.18
2020,1,1,11,0,867,1,0.18
2020,1,1,12,0,707,3,0.18
2020,1,1,13,0,628,3,0.18
2020,1,1,14,0,530,3,0.18
2020,1,1,15,0,155,8,0.18
2020,1,1,16,0,306,3,0.18
2020,1,1,17,0,47,8,0.18
2020,1,1,18,0,2,8,0.18
2020,1,1,19,0,0,8,0.18
2020,1,1,20,0,0,6,0.18
2020,1,1,21,0,0,6,0.18
2020,1,1,22,0,0,3,0.18
2020,1,1,23,0,0,8,0.18
2020,1,2,0,0,0,7,0.18
2020,1,2,1,0,0,6,0.18
2020,1,2,2,0,0,4,0.18
2020,1,2,3,0,0,7,0.18
2020,1,2,4,0,0,7,0.18
2020,1,2,5,0,0,3,0.18
2020,1,2,6,0,0,0,0.18
2020,1,2,7,0,128,0,0.18
2020,1,2,8,0,365,0,0.18
2020,1,2,9,0,595,0,0.18
2020,1,2,10,0,780,0,0.18
2020,1,2,11,0,903,0,0.18
2020,1,2,12,0,953,0,0.18
2020,1,2,13,0,920,1,0.18
2020,1,2,14,0,327,3,0.18
2020,1,2,15,0,373,3,0.18
2020,1,2,16,0,431,0,0.18
2020,1,2,17,0,198,0,0.18
2020,1,2,18,0,4,3,0.18
2020,1,2,19,0,0,8,0.17
2020,1,2,20,0,0,8,0.17
2020,1,2,21,0,0,1,0.17
2020,1,2,22,0,0,3,0.17
2020,1,2,23,0,0,8,0.17
2020,1,3,0,0,0,3,0.17
2020,1,3,1,0,0,4,0.17
2020,1,3,2,0,0,0,0.17
2020,1,3,3,0,0,3,0.17
2020,1,3,4,0,0,3,0.17
2020,1,3,5,0,0,1,0.17
2020,1,3,6,0,0,1,0.17
2020,1,3,7,0,131,0,0.17
2020,1,3,8,0,177,3,0.17
2020,1,3,9,0,596,0,0.17
2020,1,3,10,0,758,0,0.17
2020,1,3,11,0,888,1,0.17
2020,1,3,12,0,945,0,0.17
2020,1,3,13,0,925,0,0.17
2020,1,3,14,0,826,0,0.17
2020,1,3,15,0,660,0,0.17
2020,1,3,16,0,442,0,0.17
2020,1,3,17,0,203,0,0.17
2020,1,3,18,0,13,1,0.17
2020,1,3,19,0,0,7,0.17
2020,1,3,20,0,0,0,0.17
2020,1,3,21,0,0,0,0.17
2020,1,3,22,0,0,1,0.17
2020,1,3,23,0,0,0,0.17
2020,1,4,0,0,0,1,0.17
2020,1,4,1,0,0,1,0.17
2020,1,4,2,0,0,1,0.17
2020,1,4,3,0,0,1,0.17
2020,1,4,4,0,0,1,0.17
2020,1,4,5,0,0,1,0.17
2020,1,4,6,0,0,1,0.17
2020,1,4,7,0,135,0,0.17
2020,1,4,8,0,380,1,0.17
2020,1,4,9,0,611,0,0.17
2020,1,4,10,0,783,0,0.17
2020,1,4,11,0,909,0,0.17
2020,1,4,12,0,960,0,0.17
2020,1,4,13,0,926,0,0.17
2020,1,4,14,0,826,0,0.17
2020,1,4,15,0,458,2,0.17
2020,1,4,16,0,447,0,0.17
2020,1,4,17,0,210,0,0.17
2020,1,4,18,0,15,0,0.17
2020,1,4,19,0,0,0,0.17
2020,1,4,20,0,0,0,0.17
2020,1,4,21,0,0,0,0.17
2020,1,4,22,0,0,0,0.17
2020,1,4,23,0,0,3,0.17
2020,1,5,0,0,0,0,0.17
2020,1,5,1,0,0,0,0.17
2020,1,5,2,0,0,0,0.17
2020,1,5,3,0,0,0,0.17
2020,1,5,4,0,0,1,0.17
2020,1,5,5,0,0,0,0.17
2020,1,5,6,0,0,0,0.17
2020,1,5,7,0,130,0,0.17
2020,1,5,8,0,369,0,0.17
2020,1,5,9,0,595,0,0.17
2020,1,5,10,0,697,2,0.17
2020,1,5,11,0,883,0,0.17
2020,1,5,12,0,937,1,0.17
2020,1,5,13,0,680,2,0.17
2020,1,5,14,0,604,2,0.17
2020,1,5,15,0,492,2,0.17
2020,1,5,16,0,333,3,0.17
2020,1,5,17,0,44,4,0.17
2020,1,5,18,0,10,7,0.17
2020,1,5,19,0,0,8,0.17
2020,1,5,20,0,0,1,0.17
2020,1,5,21,0,0,1,0.17
2020,1,5,22,0,0,1,0.17
2020,1,5,23,0,0,0,0.17
2020,1,6,0,0,0,3,0.17
2020,1,6,1,0,0,1,0.17
2020,1,6,2,0,0,7,0.17
2020,1,6,3,0,0,3,0.17
2020,1,6,4,0,0,7,0.17
2020,1,6,5,0,0,1,0.17
2020,1,6,6,0,0,0,0.17
2020,1,6,7,0,123,0,0.17
2020,1,6,8,0,360,0,0.17
2020,1,6,9,0,589,1,0.17
2020,1,6,10,0,765,0,0.17
2020,1,6,11,0,886,0,0.17
2020,1,6,12,0,934,0,0.17
2020,1,6,13,0,899,0,0.17
2020,1,6,14,0,796,0,0.17
2020,1,6,15,0,631,0,0.17
2020,1,6,16,0,416,0,0.17
2020,1,6,17,0,186,0,0.17
2020,1,6,18,0,8,1,0.17
2020,1,6,19,0,0,3,0.17
2020,1,6,20,0,0,1,0.17
2020,1,6,21,0,0,1,0.17
2020,1,6,22,0,0,3,0.17
2020,1,6,23,0,0,3,0.17
2020,1,7,0,0,0,3,0.17
2020,1,7,1,0,0,1,0.17
2020,1,7,2,0,0,0,0.17
2020,1,7,3,0,0,0,0.17
2020,1,7,4,0,0,0,0.17
2020,1,7,5,0,0,0,0.17
2020,1,7,6,0,0,0,0.17
2020,1,7,7,0,114,0,0.17
2020,1,7,8,0,207,3,0.17
2020,1,7,9,0,583,0,0.17
2020,1,7,10,0,788,0,0.17
2020,1,7,11,0,916,0,0.17
2020,1,7,12,0,969,0,0.17
2020,1,7,13,0,940,0,0.17
2020,1,7,14,0,838,0,0.17
2020,1,7,15,0,639,3,0.17
2020,1,7,16,0,455,0,0.17
2020,1,7,17,0,215,0,0.17
2020,1,7,18,0,16,0,0.17
2020,1,7,19,0,0,0,0.17
2020,1,7,20,0,0,0,0.17
2020,1,7,21,0,0,0,0.17
2020,1,7,22,0,0,7,0.17
2020,1,7,23,0,0,0,0.17
2020,1,8,0,0,0,0,0.17
2020,1,8,1,0,0,0,0.17
2020,1,8,2,0,0,0,0.17
2020,1,8,3,0,0,3,0.17
2020,1,8,4,0,0,1,0.17
2020,1,8,5,0,0,1,0.17
2020,1,8,6,0,0,0,0.17
2020,1,8,7,0,126,0,0.17
2020,1,8,8,0,372,0,0.17
2020,1,8,9,0,609,0,0.17
2020,1,8,10,0,801,0,0.17
2020,1,8,11,0,930,0,0.17
2020,1,8,12,0,983,0,0.17
2020,1,8,13,0,952,0,0.17
2020,1,8,14,0,849,0,0.17
2020,1,8,15,0,506,3,0.17
2020,1,8,16,0,266,3,0.17
2020,1,8,17,0,218,0,0.17
2020,1,8,18,0,17,0,0.17
2020,1,8,19,0,0,1,0.17
2020,1,8,20,0,0,0,0.17
2020,1,8,21,0,0,0,0.17
2020,1,8,22,0,0,0,0.17
2020,1,8,23,0,0,0,0.17
2020,1,9,0,0,0,0,0.17
2020,1,9,1,0,0,0,0.17
2020,1,9,2,0,0,0,0.17
2020,1,9,3,0,0,1,0.17
2020,1,9,4,0,0,7,0.17
2020,1,9,5,0,0,7,0.17
2020,1,9,6,0,0,3,0.17
2020,1,9,7,0,120,0,0.17
2020,1,9,8,0,360,1,0.17
2020,1,9,9,0,594,0,0.17
2020,1,9,10,0,786,0,0.17
2020,1,9,11,0,916,0,0.17
2020,1,9,12,0,969,0,0.17
2020,1,9,13,0,938,0,0.17
2020,1,9,14,0,838,0,0.17
2020,1,9,15,0,673,0,0.17
2020,1,9,16,0,211,3,0.17
2020,1,9,17,0,216,0,0.17
2020,1,9,18,0,17,0,0.17
2020,1,9,19,0,0,0,0.17
2020,1,9,20,0,0,3,0.17
2020,1,9,21,0,0,0,0.17
2020,1,9,22,0,0,0,0.17
2020,1,9,23,0,0,0,0.17
2020,1,10,0,0,0,0,0.17
2020,1,10,1,0,0,0,0.17
2020,1,10,2,0,0,0,0.17
2020,1,10,3,0,0,0,0.17
2020,1,10,4,0,0,0,0.17
2020,1,10,5,0,0,0,0.17
2020,1,10,6,0,0,0,0.17
2020,1,10,7,0,125,0,0.17
2020,1,10,8,0,371,0,0.17
2020,1,10,9,0,605,0,0.17
2020,1,10,10,0,795,0,0.17
2020,1,10,11,0,925,0,0.17
2020,1,10,12,0,979,0,0.17
2020,1,10,13,0,953,0,0.17
2020,1,10,14,0,852,0,0.17
2020,1,10,15,0,263,3,0.17
2020,1,10,16,0,468,0,0.17
2020,1,10,17,0,150,3,0.17
2020,1,10,18,0,20,0,0.17
2020,1,10,19,0,0,3,0.17
2020,1,10,20,0,0,1,0.17
2020,1,10,21,0,0,3,0.17
2020,1,10,22,0,0,0,0.17
2020,1,10,23,0,0,1,0.17
2020,1,11,0,0,0,1,0.17
2020,1,11,1,0,0,3,0.17
2020,1,11,2,0,0,3,0.17
2020,1,11,3,0,0,3,0.17
2020,1,11,4,0,0,1,0.17
2020,1,11,5,0,0,0,0.17
2020,1,11,6,0,0,0,0.17
2020,1,11,7,0,123,0,0.17
2020,1,11,8,0,366,0,0.17
2020,1,11,9,0,600,0,0.17
2020,1,11,10,0,788,0,0.17
2020,1,11,11,0,916,0,0.17
2020,1,11,12,0,969,0,0.17
2020,1,11,13,0,933,1,0.17
2020,1,11,14,0,603,3,0.17
2020,1,11,15,0,382,3,0.17
2020,1,11,16,0,314,3,0.17
2020,1,11,17,0,50,4,0.17
2020,1,11,18,0,6,4,0.17
2020,1,11,19,0,0,4,0.17
2020,1,11,20,0,0,3,0.17
2020,1,11,21,0,0,0,0.17
2020,1,11,22,0,0,1,0.17
2020,1,11,23,0,0,0,0.17
2020,1,12,0,0,0,3,0.17
2020,1,12,1,0,0,3,0.17
2020,1,12,2,0,0,3,0.17
2020,1,12,3,0,0,7,0.17
2020,1,12,4,0,0,3,0.17
2020,1,12,5,0,0,3,0.17
2020,1,12,6,0,0,4,0.17
2020,1,12,7,0,118,0,0.17
2020,1,12,8,0,105,3,0.17
2020,1,12,9,0,596,0,0.17
2020,1,12,10,0,775,0,0.17
2020,1,12,11,0,903,0,0.17
2020,1,12,12,0,677,3,0.17
2020,1,12,13,0,935,0,0.17
2020,1,12,14,0,636,3,0.17
2020,1,12,15,0,351,3,0.17
2020,1,12,16,0,134,3,0.17
2020,1,12,17,0,220,1,0.17
2020,1,12,18,0,20,0,0.17
2020,1,12,19,0,0,4,0.17
2020,1,12,20,0,0,1,0.17
2020,1,12,21,0,0,0,0.17
2020,1,12,22,0,0,0,0.17
2020,1,12,23,0,0,0,0.17
2020,1,13,0,0,0,0,0.17
2020,1,13,1,0,0,0,0.17
2020,1,13,2,0,0,0,0.17
2020,1,13,3,0,0,0,0.17
2020,1,13,4,0,0,0,0.17
2020,1,13,5,0,0,0,0.17
2020,1,13,6,0,0,0,0.17
2020,1,13,7,0,119,0,0.17
2020,1,13,8,0,363,0,0.17
2020,1,13,9,0,599,0,0.17
2020,1,13,10,0,786,0,0.17
2020,1,13,11,0,916,0,0.17
2020,1,13,12,0,973,0,0.17
2020,1,13,13,0,951,0,0.17
2020,1,13,14,0,851,1,0.17
2020,1,13,15,0,684,0,0.17
2020,1,13,16,0,467,0,0.17
2020,1,13,17,0,224,0,0.17
2020,1,13,18,0,9,4,0.17
2020,1,13,19,0,0,1,0.17
2020,1,13,20,0,0,3,0.17
2020,1,13,21,0,0,0,0.17
2020,1,13,22,0,0,0,0.17
2020,1,13,23,0,0,0,0.17
2020,1,14,0,0,0,0,0.17
2020,1,14,1,0,0,1,0.17
2020,1,14,2,0,0,3,0.17
2020,1,14,3,0,0,1,0.17
2020,1,14,4,0,0,7,0.17
2020,1,14,5,0,0,0,0.17
2020,1,14,6,0,0,1,0.17
2020,1,14,7,0,117,0,0.17
2020,1,14,8,0,292,7,0.17
2020,1,14,9,0,573,7,0.17
2020,1,14,10,0,780,0,0.17
2020,1,14,11,0,908,1,0.17
2020,1,14,12,0,962,0,0.17
2020,1,14,13,0,660,3,0.17
2020,1,14,14,0,838,0,0.17
2020,1,14,15,0,268,3,0.17
2020,1,14,16,0,303,3,0.17
2020,1,14,17,0,154,3,0.17
2020,1,14,18,0,9,3,0.17
2020,1,14,19,0,0,1,0.17
2020,1,14,20,0,0,4,0.17
2020,1,14,21,0,0,0,0.17
2020,1,14,22,0,0,0,0.17
2020,1,14,23,0,0,0,0.17
2020,1,15,0,0,0,0,0.17
2020,1,15,1,0,0,0,0.17
2020,1,15,2,0,0,0,0.17
2020,1,15,3,0,0,0,0.17
2020,1,15,4,0,0,0,0.17
2020,1,15,5,0,0,0,0.17
2020,1,15,6,0,0,0,0.17
2020,1,15,7,0,116,0,0.17
2020,1,15,8,0,359,0,0.17
2020,1,15,9,0,592,0,0.17
2020,1,15,10,0,647,7,0.17
2020,1,15,11,0,872,7,0.17
2020,1,15,12,0,771,4,0.17
2020,1,15,13,0,788,7,0.17
2020,1,15,14,0,729,7,0.17
2020,1,15,15,0,661,0,0.17
2020,1,15,16,0,449,1,0.17
2020,1,15,17,0,94,3,0.17
2020,1,15,18,0,20,0,0.17
2020,1,15,19,0,0,7,0.17
2020,1,15,20,0,0,4,0.17
2020,1,15,21,0,0,3,0.17
2020,1,15,22,0,0,3,0.17
2020,1,15,23,0,0,0,0.17
2020,1,16,0,0,0,0,0.17
2020,1,16,1,0,0,0,0.17
2020,1,16,2,0,0,0,0.17
2020,1,16,3,0,0,0,0.17
2020,1,16,4,0,0,1,0.17
2020,1,16,5,0,0,0,0.17
2020,1,16,6,0,0,0,0.17
2020,1,16,7,0,120,0,0.17
2020,1,16,8,0,366,0,0.17
2020,1,16,9,0,603,0,0.17
2020,1,16,10,0,796,0,0.17
2020,1,16,11,0,928,1,0.17
2020,1,16,12,0,986,0,0.17
2020,1,16,13,0,961,0,0.17
2020,1,16,14,0,864,0,0.17
2020,1,16,15,0,698,0,0.17
2020,1,16,16,0,479,0,0.17
2020,1,16,17,0,234,0,0.17
2020,1,16,18,0,24,0,0.17
2020,1,16,19,0,0,0,0.17
2020,1,16,20,0,0,0,0.17
2020,1,16,21,0,0,0,0.17
2020,1,16,22,0,0,0,0.17
2020,1,16,23,0,0,0,0.17
2020,1,17,0,0,0,0,0.17
2020,1,17,1,0,0,0,0.17
2020,1,17,2,0,0,7,0.17
2020,1,17,3,0,0,0,0.17
2020,1,17,4,0,0,0,0.17
2020,1,17,5,0,0,0,0.17
2020,1,17,6,0,0,0,0.17
2020,1,17,7,0,114,0,0.17
2020,1,17,8,0,356,0,0.17
2020,1,17,9,0,592,0,0.17
2020,1,17,10,0,781,0,0.17
2020,1,17,11,0,913,0,0.17
2020,1,17,12,0,971,0,0.17
2020,1,17,13,0,951,0,0.17
2020,1,17,14,0,846,3,0.17
2020,1,17,15,0,692,0,0.17
2020,1,17,16,0,475,0,0.17
2020,1,17,17,0,232,0,0.17
2020,1,17,18,0,10,3,0.17
2020,1,17,19,0,0,0,0.17
2020,1,17,20,0,0,3,0.17
2020,1,17,21,0,0,0,0.17
2020,1,17,22,0,0,0,0.17
2020,1,17,23,0,0,0,0.17
2020,1,18,0,0,0,0,0.17
2020,1,18,1,0,0,0,0.17
2020,1,18,2,0,0,0,0.17
2020,1,18,3,0,0,0,0.17
2020,1,18,4,0,0,0,0.17
2020,1,18,5,0,0,0,0.17
2020,1,18,6,0,0,0,0.17
2020,1,18,7,0,115,0,0.17
2020,1,18,8,0,358,0,0.17
2020,1,18,9,0,595,0,0.17
2020,1,18,10,0,786,0,0.17
2020,1,18,11,0,919,0,0.17
2020,1,18,12,0,979,0,0.17
2020,1,18,13,0,953,0,0.17
2020,1,18,14,0,856,0,0.17
2020,1,18,15,0,690,0,0.17
2020,1,18,16,0,472,0,0.17
2020,1,18,17,0,49,4,0.17
2020,1,18,18,0,20,7,0.17
2020,1,18,19,0,0,3,0.18
2020,1,18,20,0,0,1,0.18
2020,1,18,21,0,0,3,0.18
2020,1,18,22,0,0,1,0.18
2020,1,18,23,0,0,7,0.18
2020,1,19,0,0,0,4,0.18
2020,1,19,1,0,0,7,0.18
2020,1,19,2,0,0,1,0.18
2020,1,19,3,0,0,0,0.18
2020,1,19,4,0,0,0,0.18
2020,1,19,5,0,0,4,0.18
2020,1,19,6,0,0,4,0.18
2020,1,19,7,0,113,1,0.18
2020,1,19,8,0,356,0,0.18
2020,1,19,9,0,593,0,0.18
2020,1,19,10,0,782,0,0.18
2020,1,19,11,0,913,0,0.18
2020,1,19,12,0,970,0,0.18
2020,1,19,13,0,942,0,0.18
2020,1,19,14,0,846,0,0.18
2020,1,19,15,0,436,3,0.18
2020,1,19,16,0,312,4,0.18
2020,1,19,17,0,228,1,0.18
2020,1,19,18,0,10,4,0.18
2020,1,19,19,0,0,4,0.18
2020,1,19,20,0,0,4,0.18
2020,1,19,21,0,0,8,0.18
2020,1,19,22,0,0,4,0.18
2020,1,19,23,0,0,4,0.18
2020,1,20,0,0,0,3,0.18
2020,1,20,1,0,0,3,0.18
2020,1,20,2,0,0,4,0.18
2020,1,20,3,0,0,4,0.18
2020,1,20,4,0,0,4,0.18
2020,1,20,5,0,0,4,0.18
2020,1,20,6,0,0,7,0.18
2020,1,20,7,0,52,4,0.18
2020,1,20,8,0,80,6,0.18
2020,1,20,9,0,240,6,0.18
2020,1,20,10,0,555,7,0.18
2020,1,20,11,0,687,7,0.18
2020,1,20,12,0,896,7,0.18
2020,1,20,13,0,469,8,0.18
2020,1,20,14,0,677,7,0.18
2020,1,20,15,0,200,4,0.18
2020,1,20,16,0,130,8,0.18
2020,1,20,17,0,46,4,0.18
2020,1,20,18,0,8,4,0.18
2020,1,20,19,0,0,8,0.18
2020,1,20,20,0,0,7,0.18
2020,1,20,21,0,0,8,0.18
2020,1,20,22,0,0,8,0.18
2020,1,20,23,0,0,8,0.18
2020,1,21,0,0,0,7,0.18
2020,1,21,1,0,0,7,0.18
2020,1,21,2,0,0,8,0.18
2020,1,21,3,0,0,8,0.18
2020,1,21,4,0,0,7,0.18
2020,1,21,5,0,0,6,0.18
2020,1,21,6,0,0,8,0.18
2020,1,21,7,0,16,6,0.18
2020,1,21,8,0,32,6,0.18
2020,1,21,9,0,174,7,0.18
2020,1,21,10,0,302,4,0.18
2020,1,21,11,0,213,8,0.18
2020,1,21,12,0,250,4,0.18
2020,1,21,13,0,369,4,0.18
2020,1,21,14,0,239,8,0.18
2020,1,21,15,0,90,8,0.18
2020,1,21,16,0,129,8,0.18
2020,1,21,17,0,115,8,0.18
2020,1,21,18,0,10,8,0.18
2020,1,21,19,0,0,8,0.18
2020,1,21,20,0,0,8,0.18
2020,1,21,21,0,0,8,0.18
2020,1,21,22,0,0,7,0.18
2020,1,21,23,0,0,8,0.18
2020,1,22,0,0,0,4,0.18
2020,1,22,1,0,0,7,0.18
2020,1,22,2,0,0,7,0.18
2020,1,22,3,0,0,4,0.18
2020,1,22,4,0,0,7,0.18
2020,1,22,5,0,0,7,0.18
2020,1,22,6,0,0,7,0.18
2020,1,22,7,0,33,4,0.18
2020,1,22,8,0,126,4,0.18
2020,1,22,9,0,360,4,0.18
2020,1,22,10,0,339,4,0.18
2020,1,22,11,0,156,4,0.18
2020,1,22,12,0,224,4,0.18
2020,1,22,13,0,505,4,0.18
2020,1,22,14,0,348,4,0.18
2020,1,22,15,0,329,4,0.18
2020,1,22,16,0,22,4,0.18
2020,1,22,17,0,40,4,0.18
2020,1,22,18,0,31,1,0.18
2020,1,22,19,0,0,1,0.18
2020,1,22,20,0,0,0,0.18
2020,1,22,21,0,0,0,0.18
2020,1,22,22,0,0,0,0.18
2020,1,22,23,0,0,0,0.18
2020,1,23,0,0,0,0,0.18
2020,1,23,1,0,0,0,0.18
2020,1,23,2,0,0,0,0.18
2020,1,23,3,0,0,0,0.18
2020,1,23,4,0,0,7,0.18
2020,1,23,5,0,0,3,0.18
2020,1,23,6,0,0,0,0.18
2020,1,23,7,0,114,0,0.18
2020,1,23,8,0,360,0,0.18
2020,1,23,9,0,599,0,0.18
2020,1,23,10,0,788,1,0.18
2020,1,23,11,0,923,1,0.18
2020,1,23,12,0,489,3,0.18
2020,1,23,13,0,278,4,0.18
2020,1,23,14,0,308,4,0.18
2020,1,23,15,0,360,4,0.18
2020,1,23,16,0,211,4,0.18
2020,1,23,17,0,5,8,0.18
2020,1,23,18,0,31,0,0.18
2020,1,23,19,0,0,7,0.18
2020,1,23,20,0,0,7,0.18
2020,1,23,21,0,0,7,0.18
2020,1,23,22,0,0,7,0.18
2020,1,23,23,0,0,7,0.18
2020,1,24,0,0,0,6,0.18
2020,1,24,1,0,0,7,0.18
2020,1,24,2,0,0,7,0.18
2020,1,24,3,0,0,7,0.18
2020,1,24,4,0,0,7,0.18
2020,1,24,5,0,0,7,0.18
2020,1,24,6,0,0,7,0.18
2020,1,24,7,0,55,7,0.18
2020,1,24,8,0,232,7,0.18
2020,1,24,9,0,433,7,0.18
2020,1,24,10,0,590,7,0.18
2020,1,24,11,0,676,7,0.18
2020,1,24,12,0,656,7,0.18
2020,1,24,13,0,653,7,0.18
2020,1,24,14,0,667,7,0.18
2020,1,24,15,0,379,7,0.18
2020,1,24,16,0,232,4,0.18
2020,1,24,17,0,91,7,0.18
2020,1,24,18,0,25,7,0.18
2020,1,24,19,0,0,7,0.18
2020,1,24,20,0,0,3,0.18
2020,1,24,21,0,0,7,0.18
2020,1,24,22,0,0,7,0.18
2020,1,24,23,0,0,7,0.18
2020,1,25,0,0,0,7,0.18
2020,1,25,1,0,0,6,0.18
2020,1,25,2,0,0,6,0.18
2020,1,25,3,0,0,7,0.18
2020,1,25,4,0,0,7,0.18
2020,1,25,5,0,0,3,0.18
2020,1,25,6,0,0,0,0.18
2020,1,25,7,0,103,0,0.18
2020,1,25,8,0,338,1,0.18
2020,1,25,9,0,356,3,0.18
2020,1,25,10,0,762,0,0.18
2020,1,25,11,0,893,0,0.18
2020,1,25,12,0,820,7,0.18
2020,1,25,13,0,745,7,0.18
2020,1,25,14,0,560,7,0.18
2020,1,25,15,0,232,7,0.18
2020,1,25,16,0,11,6,0.18
2020,1,25,17,0,5,6,0.18
2020,1,25,18,0,18,4,0.18
2020,1,25,19,0,0,8,0.18
2020,1,25,20,0,0,7,0.18
2020,1,25,21,0,0,7,0.18
2020,1,25,22,0,0,8,0.18
2020,1,25,23,0,0,3,0.18
2020,1,26,0,0,0,7,0.18
2020,1,26,1,0,0,7,0.18
2020,1,26,2,0,0,6,0.18
2020,1,26,3,0,0,6,0.18
2020,1,26,4,0,0,8,0.18
2020,1,26,5,0,0,7,0.18
2020,1,26,6,0,0,8,0.18
2020,1,26,7,0,31,7,0.18
2020,1,26,8,0,83,3,0.18
2020,1,26,9,0,331,3,0.18
2020,1,26,10,0,479,2,0.18
2020,1,26,11,0,680,2,0.18
2020,1,26,12,0,955,1,0.18
2020,1,26,13,0,940,0,0.18
2020,1,26,14,0,571,3,0.18
2020,1,26,15,0,690,0,0.18
2020,1,26,16,0,476,0,0.18
2020,1,26,17,0,77,3,0.18
2020,1,26,18,0,29,0,0.18
2020,1,26,19,0,0,3,0.18
2020,1,26,20,0,0,3,0.18
2020,1,26,21,0,0,4,0.18
2020,1,26,22,0,0,4,0.18
2020,1,26,23,0,0,3,0.18
2020,1,27,0,0,0,3,0.18
2020,1,27,1,0,0,7,0.18
2020,1,27,2,0,0,3,0.18
2020,1,27,3,0,0,4,0.18
2020,1,27,4,0,0,3,0.18
2020,1,27,5,0,0,3,0.18
2020,1,27,6,0,0,3,0.18
2020,1,27,7,0,102,0,0.18
2020,1,27,8,0,340,0,0.18
2020,1,27,9,0,578,0,0.18
2020,1,27,10,0,778,0,0.18
2020,1,27,11,0,918,0,0.18
2020,1,27,12,0,405,3,0.18
2020,1,27,13,0,948,1,0.18
2020,1,27,14,0,637,2,0.18
2020,1,27,15,0,193,4,0.18
2020,1,27,16,0,484,0,0.18
2020,1,27,17,0,122,3,0.18
2020,1,27,18,0,16,3,0.18
2020,1,27,19,0,0,0,0.18
2020,1,27,20,0,0,3,0.18
2020,1,27,21,0,0,0,0.18
2020,1,27,22,0,0,1,0.18
2020,1,27,23,0,0,3,0.18
2020,1,28,0,0,0,3,0.18
2020,1,28,1,0,0,3,0.18
2020,1,28,2,0,0,3,0.18
2020,1,28,3,0,0,3,0.18
2020,1,28,4,0,0,3,0.18
2020,1,28,5,0,0,3,0.18
2020,1,28,6,0,0,3,0.18
2020,1,28,7,0,18,4,0.18
2020,1,28,8,0,56,4,0.18
2020,1,28,9,0,120,4,0.18
2020,1,28,10,0,307,4,0.18
2020,1,28,11,0,863,7,0.18
2020,1,28,12,0,940,1,0.18
2020,1,28,13,0,918,0,0.18
2020,1,28,14,0,733,3,0.18
2020,1,28,15,0,285,4,0.18
2020,1,28,16,0,339,4,0.18
2020,1,28,17,0,68,3,0.18
2020,1,28,18,0,12,4,0.18
2020,1,28,19,0,0,3,0.18
2020,1,28,20,0,0,4,0.18
2020,1,28,21,0,0,0,0.18
2020,1,28,22,0,0,3,0.18
2020,1,28,23,0,0,4,0.18
2020,1,29,0,0,0,7,0.18
2020,1,29,1,0,0,4,0.18
2020,1,29,2,0,0,4,0.18
2020,1,29,3,0,0,7,0.18
2020,1,29,4,0,0,4,0.18
2020,1,29,5,0,0,0,0.18
2020,1,29,6,0,0,3,0.18
2020,1,29,7,0,100,1,0.18
2020,1,29,8,0,239,3,0.18
2020,1,29,9,0,572,1,0.18
2020,1,29,10,0,730,0,0.18
2020,1,29,11,0,866,0,0.18
2020,1,29,12,0,931,0,0.18
2020,1,29,13,0,918,0,0.18
2020,1,29,14,0,621,2,0.18
2020,1,29,15,0,228,4,0.18
2020,1,29,16,0,23,4,0.18
2020,1,29,17,0,122,8,0.18
2020,1,29,18,0,27,0,0.18
2020,1,29,19,0,0,3,0.18
2020,1,29,20,0,0,3,0.18
2020,1,29,21,0,0,4,0.18
2020,1,29,22,0,0,3,0.18
2020,1,29,23,0,0,7,0.18
2020,1,30,0,0,0,7,0.18
2020,1,30,1,0,0,8,0.18
2020,1,30,2,0,0,0,0.18
2020,1,30,3,0,0,0,0.18
2020,1,30,4,0,0,0,0.18
2020,1,30,5,0,0,0,0.18
2020,1,30,6,0,0,0,0.18
