,Year,Month,Day,Hour,Minute,GHI,Cloud Type,Surface Albedo
7881,2020,11,24,9,0,652,0,0.18
7882,2020,11,24,10,0,657,7,0.18
7883,2020,11,24,11,0,924,1,0.18
7884,2020,11,24,12,0,764,3,0.18
7885,2020,11,24,13,0,677,3,0.18
7886,2020,11,24,14,0,566,7,0.18
7887,2020,11,24,15,0,585,1,0.18
7888,2020,11,24,16,0,8,9,0.18
7889,2020,11,24,17,0,23,6,0.18
7903,2020,11,25,7,0,49,3,0.18
7904,2020,11,25,8,0,411,3,0.18
7905,2020,11,25,9,0,629,1,0.18
7906,2020,11,25,10,0,781,0,0.18
7907,2020,11,25,11,0,782,7,0.18
7908,2020,11,25,12,0,877,7,0.18
7909,2020,11,25,13,0,823,7,0.18
7910,2020,11,25,14,0,530,4,0.18
7911,2020,11,25,15,0,484,3,0.18
7912,2020,11,25,16,0,206,8,0.18
7913,2020,11,25,17,0,126,0,0.18
7927,2020,11,26,7,0,178,0,0.18
7928,2020,11,26,8,0,411,0,0.18
7929,2020,11,26,9,0,625,0,0.18
7930,2020,11,26,10,0,788,0,0.18
7931,2020,11,26,11,0,889,0,0.18
7932,2020,11,26,12,0,920,0,0.18
7933,2020,11,26,13,0,874,0,0.18
7934,2020,11,26,14,0,576,7,0.18
7935,2020,11,26,15,0,578,0,0.18
7936,2020,11,26,16,0,132,8,0.18
7937,2020,11,26,17,0,129,1,0.18
7951,2020,11,27,7,0,58,7,0.18
7952,2020,11,27,8,0,79,8,0.18
7953,2020,11,27,9,0,293,8,0.18
7954,2020,11,27,10,0,429,4,0.18
7955,2020,11,27,11,0,520,4,0.18
7956,2020,11,27,12,0,613,7,0.18
7957,2020,11,27,13,0,674,4,0.18
7958,2020,11,27,14,0,512,7,0.18
7959,2020,11,27,15,0,236,8,0.18
7960,2020,11,27,16,0,215,7,0.18
7961,2020,11,27,17,0,26,8,0.18
7975,2020,11,28,7,0,130,7,0.18
7976,2020,11,28,8,0,84,3,0.18
7977,2020,11,28,9,0,648,0,0.18
7978,2020,11,28,10,0,812,0,0.18
7979,2020,11,28,11,0,920,0,0.18
7980,2020,11,28,12,0,951,0,0.18
7981,2020,11,28,13,0,695,3,0.18
7982,2020,11,28,14,0,208,4,0.18
7983,2020,11,28,15,0,94,8,0.18
7984,2020,11,28,16,0,106,7,0.18
7985,2020,11,28,17,0,56,3,0.18
7999,2020,11,29,7,0,124,7,0.18
8000,2020,11,29,8,0,301,7,0.18
8001,2020,11,29,9,0,510,7,0.18
8002,2020,11,29,10,0,628,8,0.18
8003,2020,11,29,11,0,739,7,0.18
8004,2020,11,29,12,0,919,7,0.18
8005,2020,11,29,13,0,908,0,0.18
8006,2020,11,29,14,0,564,8,0.18
8007,2020,11,29,15,0,421,7,0.18
8008,2020,11,29,16,0,380,0,0.18
8009,2020,11,29,17,0,56,8,0.18
8023,2020,11,30,7,0,7,4,0.18
8024,2020,11,30,8,0,126,8,0.18
8025,2020,11,30,9,0,336,4,0.18
8026,2020,11,30,10,0,399,4,0.18
8027,2020,11,30,11,0,740,3,0.18
8028,2020,11,30,12,0,940,0,0.18
8029,2020,11,30,13,0,748,3,0.18
8030,2020,11,30,14,0,637,3,0.18
8031,2020,11,30,15,0,598,0,0.18
8032,2020,11,30,16,0,374,0,0.18
8033,2020,11,30,17,0,141,0,0.18
8047,2020,12,1,7,0,136,7,0.18
8048,2020,12,1,8,0,364,7,0.18
8049,2020,12,1,9,0,482,3,0.18
8050,2020,12,1,10,0,814,0,0.18
8051,2020,12,1,11,0,918,0,0.18
8052,2020,12,1,12,0,888,7,0.18
8053,2020,12,1,13,0,901,0,0.18
8054,2020,12,1,14,0,107,3,0.18
8055,2020,12,1,15,0,154,3,0.18
8056,2020,12,1,16,0,32,8,0.18
8057,2020,12,1,17,0,48,4,0.18
8071,2020,12,2,7,0,29,8,0.18
8072,2020,12,2,8,0,67,8,0.18
8073,2020,12,2,9,0,537,7,0.18
8074,2020,12,2,10,0,531,7,0.18
8075,2020,12,2,11,0,695,7,0.18
8076,2020,12,2,12,0,705,3,0.18
8077,2020,12,2,13,0,900,0,0.18
8078,2020,12,2,14,0,575,3,0.18
8079,2020,12,2,15,0,242,4,0.18
8080,2020,12,2,16,0,155,3,0.18
8081,2020,12,2,17,0,148,1,0.18
8095,2020,12,3,7,0,35,7,0.18
8096,2020,12,3,8,0,170,8,0.18
8097,2020,12,3,9,0,357,4,0.18
8098,2020,12,3,10,0,494,4,0.18
8099,2020,12,3,11,0,921,0,0.18
8100,2020,12,3,12,0,953,0,0.18
8101,2020,12,3,13,0,770,7,0.18
8102,2020,12,3,14,0,789,1,0.18
8103,2020,12,3,15,0,38,3,0.18
8104,2020,12,3,16,0,387,0,0.18
8105,2020,12,3,17,0,35,4,0.18
8119,2020,12,4,7,0,182,1,0.18
8120,2020,12,4,8,0,47,4,0.18
8121,2020,12,4,9,0,90,4,0.18
8122,2020,12,4,10,0,774,0,0.18
8123,2020,12,4,11,0,883,0,0.18
8124,2020,12,4,12,0,917,0,0.18
8125,2020,12,4,13,0,601,3,0.18
8126,2020,12,4,14,0,613,3,0.18
8127,2020,12,4,15,0,285,4,0.18
8128,2020,12,4,16,0,373,0,0.18
8129,2020,12,4,17,0,144,0,0.18
8143,2020,12,5,7,0,177,1,0.18
8144,2020,12,5,8,0,417,0,0.18
8145,2020,12,5,9,0,637,0,0.18
8146,2020,12,5,10,0,550,3,0.18
8147,2020,12,5,11,0,584,3,0.18
8148,2020,12,5,12,0,947,0,0.18
8149,2020,12,5,13,0,902,1,0.18
8150,2020,12,5,14,0,427,4,0.18
8151,2020,12,5,15,0,607,1,0.18
8152,2020,12,5,16,0,385,0,0.18
8153,2020,12,5,17,0,96,3,0.18
8167,2020,12,6,7,0,181,1,0.18
8168,2020,12,6,8,0,219,3,0.18
8169,2020,12,6,9,0,475,3,0.18
8170,2020,12,6,10,0,811,0,0.18
8171,2020,12,6,11,0,868,7,0.18
8172,2020,12,6,12,0,862,7,0.18
8173,2020,12,6,13,0,907,0,0.18
8174,2020,12,6,14,0,658,3,0.18
8175,2020,12,6,15,0,154,4,0.18
8176,2020,12,6,16,0,390,0,0.18
8177,2020,12,6,17,0,41,8,0.18
8191,2020,12,7,7,0,179,1,0.18
8192,2020,12,7,8,0,95,3,0.18
8193,2020,12,7,9,0,641,0,0.18
8194,2020,12,7,10,0,581,7,0.18
8195,2020,12,7,11,0,906,7,0.18
8196,2020,12,7,12,0,405,8,0.18
8197,2020,12,7,13,0,581,8,0.18
8198,2020,12,7,14,0,348,8,0.18
8199,2020,12,7,15,0,306,7,0.18
8200,2020,12,7,16,0,175,3,0.18
8201,2020,12,7,17,0,62,8,0.18
8215,2020,12,8,7,0,92,7,0.18
8216,2020,12,8,8,0,223,7,0.18
8217,2020,12,8,9,0,423,3,0.18
8218,2020,12,8,10,0,607,3,0.18
8219,2020,12,8,11,0,808,7,0.18
8220,2020,12,8,12,0,380,4,0.18
8221,2020,12,8,13,0,602,4,0.18
8222,2020,12,8,14,0,643,4,0.18
8223,2020,12,8,15,0,426,7,0.18
8224,2020,12,8,16,0,162,7,0.18
8225,2020,12,8,17,0,18,6,0.18
8239,2020,12,9,7,0,118,7,0.18
8240,2020,12,9,8,0,411,0,0.18
8241,2020,12,9,9,0,631,0,0.18
8242,2020,12,9,10,0,796,0,0.18
8243,2020,12,9,11,0,904,0,0.18
8244,2020,12,9,12,0,937,0,0.18
8245,2020,12,9,13,0,890,0,0.18
8246,2020,12,9,14,0,520,3,0.18
8247,2020,12,9,15,0,255,7,0.18
8248,2020,12,9,16,0,8,6,0.18
8249,2020,12,9,17,0,74,7,0.18
8263,2020,12,10,7,0,167,0,0.18
8264,2020,12,10,8,0,403,0,0.18
8265,2020,12,10,9,0,623,0,0.18
8266,2020,12,10,10,0,794,0,0.18
8267,2020,12,10,11,0,902,0,0.18
8268,2020,12,10,12,0,938,0,0.18
8269,2020,12,10,13,0,897,0,0.18
8270,2020,12,10,14,0,784,0,0.18
8271,2020,12,10,15,0,499,7,0.18
8272,2020,12,10,16,0,16,4,0.18
8273,2020,12,10,17,0,43,6,0.18
8287,2020,12,11,7,0,162,0,0.17
8288,2020,12,11,8,0,188,3,0.17
8289,2020,12,11,9,0,614,1,0.17
8290,2020,12,11,10,0,771,0,0.17
8291,2020,12,11,11,0,879,0,0.17
8292,2020,12,11,12,0,916,0,0.17
8293,2020,12,11,13,0,869,0,0.17
8294,2020,12,11,14,0,540,3,0.17
8295,2020,12,11,15,0,208,3,0.17
8296,2020,12,11,16,0,58,3,0.17
8297,2020,12,11,17,0,84,8,0.17
8311,2020,12,12,7,0,162,0,0.17
8312,2020,12,12,8,0,155,3,0.17
8313,2020,12,12,9,0,606,7,0.17
8314,2020,12,12,10,0,615,7,0.17
8315,2020,12,12,11,0,725,7,0.17
8316,2020,12,12,12,0,732,7,0.17
8317,2020,12,12,13,0,785,7,0.17
8318,2020,12,12,14,0,518,7,0.17
8319,2020,12,12,15,0,185,7,0.17
8320,2020,12,12,16,0,349,0,0.17
8321,2020,12,12,17,0,129,0,0.17
8335,2020,12,13,7,0,150,0,0.17
8336,2020,12,13,8,0,364,7,0.17
8337,2020,12,13,9,0,602,0,0.17
8338,2020,12,13,10,0,770,0,0.17
8339,2020,12,13,11,0,881,0,0.17
8340,2020,12,13,12,0,917,0,0.17
8341,2020,12,13,13,0,878,0,0.17
8342,2020,12,13,14,0,612,7,0.17
8343,2020,12,13,15,0,593,0,0.17
8344,2020,12,13,16,0,377,0,0.17
8345,2020,12,13,17,0,151,0,0.17
8359,2020,12,14,7,0,82,7,0.17
8360,2020,12,14,8,0,197,3,0.17
8361,2020,12,14,9,0,515,7,0.17
8362,2020,12,14,10,0,797,1,0.17
8363,2020,12,14,11,0,909,0,0.17
8364,2020,12,14,12,0,899,7,0.17
8365,2020,12,14,13,0,743,4,0.17
8366,2020,12,14,14,0,527,7,0.17
8367,2020,12,14,15,0,392,7,0.17
8368,2020,12,14,16,0,17,4,0.17
8369,2020,12,14,17,0,85,7,0.17
8383,2020,12,15,7,0,45,6,0.17
8384,2020,12,15,8,0,132,6,0.17
8385,2020,12,15,9,0,600,7,0.17
8386,2020,12,15,10,0,762,7,0.17
8387,2020,12,15,11,0,860,7,0.17
8388,2020,12,15,12,0,695,7,0.17
8389,2020,12,15,13,0,741,7,0.17
8390,2020,12,15,14,0,375,7,0.17
8391,2020,12,15,15,0,485,3,0.17
8392,2020,12,15,16,0,77,7,0.17
8393,2020,12,15,17,0,78,7,0.17
8407,2020,12,16,7,0,160,0,0.17
8408,2020,12,16,8,0,401,0,0.17
8409,2020,12,16,9,0,625,0,0.17
8410,2020,12,16,10,0,789,0,0.17
8411,2020,12,16,11,0,902,0,0.17
8412,2020,12,16,12,0,941,0,0.17
8413,2020,12,16,13,0,900,0,0.17
8414,2020,12,16,14,0,788,0,0.17
8415,2020,12,16,15,0,569,7,0.17
8416,2020,12,16,16,0,395,0,0.17
8417,2020,12,16,17,0,162,0,0.17
8431,2020,12,17,7,0,160,0,0.17
8432,2020,12,17,8,0,140,3,0.17
8433,2020,12,17,9,0,618,0,0.17
8434,2020,12,17,10,0,768,3,0.17
8435,2020,12,17,11,0,612,7,0.17
8436,2020,12,17,12,0,679,7,0.17
8437,2020,12,17,13,0,656,7,0.17
8438,2020,12,17,14,0,504,7,0.17
8439,2020,12,17,15,0,459,3,0.17
8440,2020,12,17,16,0,8,6,0.17
8441,2020,12,17,17,0,8,8,0.17
8455,2020,12,18,7,0,156,0,0.17
8456,2020,12,18,8,0,355,7,0.17
8457,2020,12,18,9,0,348,7,0.17
8458,2020,12,18,10,0,666,7,0.17
8459,2020,12,18,11,0,869,0,0.17
8460,2020,12,18,12,0,908,0,0.17
8461,2020,12,18,13,0,872,0,0.17
8462,2020,12,18,14,0,765,0,0.17
8463,2020,12,18,15,0,217,4,0.17
8464,2020,12,18,16,0,177,6,0.17
8465,2020,12,18,17,0,47,6,0.17
8479,2020,12,19,7,0,147,0,0.17
8480,2020,12,19,8,0,114,3,0.17
8481,2020,12,19,9,0,363,3,0.17
8482,2020,12,19,10,0,786,0,0.17
8483,2020,12,19,11,0,900,0,0.17
8484,2020,12,19,12,0,943,0,0.17
8485,2020,12,19,13,0,902,0,0.17
8486,2020,12,19,14,0,793,0,0.17
8487,2020,12,19,15,0,158,3,0.17
8488,2020,12,19,16,0,227,4,0.17
8489,2020,12,19,17,0,35,4,0.17
8503,2020,12,20,7,0,36,4,0.17
8504,2020,12,20,8,0,223,3,0.17
8505,2020,12,20,9,0,234,4,0.17
8506,2020,12,20,10,0,584,4,0.17
8507,2020,12,20,11,0,854,0,0.17
8508,2020,12,20,12,0,892,0,0.17
8509,2020,12,20,13,0,874,0,0.17
8510,2020,12,20,14,0,654,7,0.17
8511,2020,12,20,15,0,177,4,0.17
8512,2020,12,20,16,0,198,8,0.17
8513,2020,12,20,17,0,34,4,0.17
8527,2020,12,21,7,0,139,1,0.17
8528,2020,12,21,8,0,372,1,0.17
8529,2020,12,21,9,0,594,0,0.17
8530,2020,12,21,10,0,780,0,0.17
8531,2020,12,21,11,0,898,0,0.17
8532,2020,12,21,12,0,712,3,0.17
8533,2020,12,21,13,0,903,0,0.17
8534,2020,12,21,14,0,794,0,0.17
8535,2020,12,21,15,0,373,3,0.17
8536,2020,12,21,16,0,85,7,0.17
8537,2020,12,21,17,0,64,6,0.17
8551,2020,12,22,7,0,144,0,0.17
8552,2020,12,22,8,0,82,7,0.17
8553,2020,12,22,9,0,415,7,0.17
8554,2020,12,22,10,0,594,3,0.17
8555,2020,12,22,11,0,714,7,0.17
8556,2020,12,22,12,0,794,7,0.17
8557,2020,12,22,13,0,800,7,0.17
8558,2020,12,22,14,0,596,7,0.17
8559,2020,12,22,15,0,467,7,0.17
8560,2020,12,22,16,0,160,4,0.17
8561,2020,12,22,17,0,100,7,0.17
8575,2020,12,23,7,0,145,0,0.17
8576,2020,12,23,8,0,194,3,0.17
8577,2020,12,23,9,0,602,0,0.17
8578,2020,12,23,10,0,766,0,0.17
8579,2020,12,23,11,0,884,1,0.17
8580,2020,12,23,12,0,897,7,0.17
8581,2020,12,23,13,0,885,0,0.17
8582,2020,12,23,14,0,783,0,0.17
8583,2020,12,23,15,0,292,3,0.17
8584,2020,12,23,16,0,319,3,0.17
8585,2020,12,23,17,0,43,6,0.17
8599,2020,12,24,7,0,46,4,0.17
8600,2020,12,24,8,0,239,3,0.17
8601,2020,12,24,9,0,279,4,0.17
8602,2020,12,24,10,0,774,0,0.17
8603,2020,12,24,11,0,892,0,0.17
8604,2020,12,24,12,0,938,1,0.17
8605,2020,12,24,13,0,894,0,0.17
8606,2020,12,24,14,0,789,1,0.17
8607,2020,12,24,15,0,208,8,0.17
8608,2020,12,24,16,0,9,6,0.17
8609,2020,12,24,17,0,36,6,0.17
8623,2020,12,25,7,0,27,6,0.17
8624,2020,12,25,8,0,164,8,0.17
8625,2020,12,25,9,0,490,7,0.17
8626,2020,12,25,10,0,758,1,0.17
8627,2020,12,25,11,0,798,7,0.17
8628,2020,12,25,12,0,924,0,0.17
8629,2020,12,25,13,0,698,3,0.17
8630,2020,12,25,14,0,83,6,0.17
8631,2020,12,25,15,0,57,6,0.17
8632,2020,12,25,16,0,9,6,0.17
8633,2020,12,25,17,0,19,6,0.17
8647,2020,12,26,7,0,29,8,0.17
8648,2020,12,26,8,0,100,4,0.17
8649,2020,12,26,9,0,131,4,0.17
8650,2020,12,26,10,0,219,4,0.17
8651,2020,12,26,11,0,781,7,0.17
8652,2020,12,26,12,0,573,8,0.17
8653,2020,12,26,13,0,44,4,0.17
8654,2020,12,26,14,0,258,8,0.17
8655,2020,12,26,15,0,378,7,0.17
8656,2020,12,26,16,0,170,8,0.17
8657,2020,12,26,17,0,68,4,0.17
8671,2020,12,27,7,0,133,0,0.17
8672,2020,12,27,8,0,144,3,0.17
8673,2020,12,27,9,0,263,3,0.17
8674,2020,12,27,10,0,510,4,0.17
8675,2020,12,27,11,0,588,3,0.17
8676,2020,12,27,12,0,934,0,0.17
8677,2020,12,27,13,0,197,8,0.17
8678,2020,12,27,14,0,793,0,0.17
8679,2020,12,27,15,0,192,8,0.17
8680,2020,12,27,16,0,413,0,0.17
8681,2020,12,27,17,0,135,7,0.17
8695,2020,12,28,7,0,39,7,0.17
8696,2020,12,28,8,0,290,7,0.17
8697,2020,12,28,9,0,459,7,0.17
8698,2020,12,28,10,0,577,7,0.17
8699,2020,12,28,11,0,714,7,0.17
8700,2020,12,28,12,0,752,7,0.17
8701,2020,12,28,13,0,737,7,0.17
8702,2020,12,28,14,0,781,1,0.17
8703,2020,12,28,15,0,380,7,0.17
8704,2020,12,28,16,0,210,8,0.17
8705,2020,12,28,17,0,64,8,0.17
8719,2020,12,29,7,0,48,7,0.17
8720,2020,12,29,8,0,188,7,0.17
8721,2020,12,29,9,0,260,8,0.17
8722,2020,12,29,10,0,731,0,0.17
8723,2020,12,29,11,0,836,7,0.17
8724,2020,12,29,12,0,708,7,0.17
8725,2020,12,29,13,0,474,7,0.17
8726,2020,12,29,14,0,769,0,0.17
8727,2020,12,29,15,0,607,0,0.17
8728,2020,12,29,16,0,397,0,0.17
8729,2020,12,29,17,0,49,3,0.17
8743,2020,12,30,7,0,126,0,0.17
8744,2020,12,30,8,0,90,3,0.17
8745,2020,12,30,9,0,204,4,0.17
8746,2020,12,30,10,0,503,3,0.17
8747,2020,12,30,11,0,433,3,0.17
8748,2020,12,30,12,0,664,7,0.17
8749,2020,12,30,13,0,911,0,0.17
8750,2020,12,30,14,0,811,0,0.17
8751,2020,12,30,15,0,285,7,0.17
8752,2020,12,30,16,0,148,7,0.17
8753,2020,12,30,17,0,44,8,0.17
8754,2020,12,30,18,0,3,8,0.17
8767,2020,12,31,7,0,136,0,0.17
8768,2020,12,31,8,0,158,3,0.17
8769,2020,12,31,9,0,343,3,0.17
8770,2020,12,31,10,0,781,0,0.17
8771,2020,12,31,11,0,901,0,0.17
8772,2020,12,31,12,0,950,0,0.17
8773,2020,12,31,13,0,917,0,0.17
8774,2020,12,31,14,0,816,0,0.17
8775,2020,12,31,15,0,651,1,0.17
8776,2020,12,31,16,0,305,3,0.17
8777,2020,12,31,17,0,49,4,0.17
8778,2020,12,31,18,0,5,7,0.17
